ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_sector,tv_industry,sector_update,decision
BIPS,LSE,Invesco Bond Income Plus Limited,BIPS,Invesco Bond Income Plus Limited,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
BJV,SGX,Yamada Green Res,BJV,Yamada Green Resources Ltd.,SGX,stock,Process Industries,Agricultural Commodities/Milling,,name_mismatch
BJZ,SGX,Koda,BJZ,Koda Ltd.,SGX,stock,Consumer Durables,Home Furnishings,,name_mismatch
BKC,HNX,BacKan Mineral Joint Stock Corp,BKC,Bac Kan Mineral JSC,HNX,stock,Non-Energy Minerals,Other Metals/Minerals,,name_mismatch
BKFR,TASE,Bait Bakfar Ltd,BKFR,Bayit Bakfar Ltd,TASE,stock,Health Services,Medical/Nursing Services,,name_mismatch
BKMA,LSE,BANKMUSCAT (S.A.O.G) GDR (EACH REPR 4 COM STK) (144A),BKMA,Bank Muscat SAOG Sponsored GDR 144A,LSE,dr,Finance,Regional Banks,,asset_type_mismatch
BLCC.P,TSXV,Bow Lake Capital Corp.,BLCC.P,Bow Lake Capital Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
BLTC.P,TSXV,Baltic I Acquisition Corp.,BLTC.P,Baltic I Acquisition Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
BLUME,BIST,BLUME METAL KİMYA A.Ş.,BLUME,Blume Metal Kimya Anonim Sirketi,BIST,stock,Consumer Services,Hotels/Resorts/Cruise lines,Consumer Discretionary,accept
BMC,STO,Brock Milton Capital,BMC,Brock Milton Capital AB,OMXSTO,stock,Finance,Investment Managers,Financials,accept
BNA,HNX,Bao Ngoc Investment Production Corp,BNA,Bao Ngoc Investment Production Corp.,HNX,stock,Consumer Non-Durables,Food: Specialty/Candy,Consumer Staples,accept
BNAC3,B3,BANCO NACIONAL S/A,,,,,,,,no_tradingview_match
BNAC4,B3,BANCO NACIONAL S/A,,,,,,,,no_tradingview_match
BNRG3,B3,BRAZIL ENERGY S.A.,,,,,,,,no_tradingview_match
BOAR,LSE,BANK OF AFRICA GDR (REPR 1/3 ORD MAD10)(REG S),,,,,,,,no_tradingview_match
BOFA,TSX,Bank of America CDR (CAD Hedged),BOFA,Bank of America Corp Shs Canadian Depositary Receipt Repr Shs Reg S,TSX,dr,Finance,Major Banks,,asset_type_mismatch
BOG,XETRA,STOCK3 AG NA O.N.,BOG,stock3 AG,XETR,stock,Technology Services,Data Processing Services,,name_mismatch
BOHO,STO,Boho Group AB,BOHO,Boho Group AB (publ),OMXSTO,stock,Finance,Real Estate Development,,name_mismatch
BOKUS,STO,Bokusgruppen AB,BOKUS,Bokusgruppen AB,OMXSTO,stock,Retail Trade,Specialty Stores,Consumer Discretionary,accept
BOOK,LSE,Literacy Capital PLC,BOOK,Literacy Capital PLC,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
BP-A,LSE,BP p.l.c,,,,,,,,no_tradingview_match
BP1,ASX,BP CAPITAL MARKETS P.L.C.,,,,,,,,no_tradingview_match
BPCAP,BSE_IN,B. P. Capital Ltd,BPCAP,B. P. Capital Ltd.,BSE,stock,Finance,Finance/Rental/Leasing,,name_mismatch
BPO,TSX,Brookfield Office Properties Inc.,,,,,,,,no_tradingview_match
BQD,SGX,Envictus,BQD,Envictus International Holdings Limited,SGX,stock,Consumer Non-Durables,Food: Meat/Fish/Dairy,,name_mismatch
BQF,SGX,XMH,BQF,XMH Holdings Ltd.,SGX,stock,Producer Manufacturing,Electrical Products,,name_mismatch
BQP,SGX,Southern Pkg,BQP,Southern Packaging Group Limited,SGX,stock,Process Industries,Containers/Packaging,,name_mismatch
BRAIN,STO,BrainCool AB,BRAIN,BrainCool AB,OMXSTO,stock,Health Technology,Medical Specialties,Health Care,accept
BRAVE,STO,Kinda Brave Entertainment,BRAVE,Kinda Brave Entertainment Group AB,OMXSTO,stock,Technology Services,Packaged Software,Information Technology,accept
BRCB.P,TSXV,Brachium2 Capital Corp.,BRCB.P,Brachium2 Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
BRIGHT,STO,Maximum Entertainment AB,BRIGHT,BrightBid Group AB,OMXSTO,stock,Technology Services,Internet Software/Services,,name_mismatch
BRIH,TASE,Rav Bariach 08 Industries Ltd,BRIH,Rav-Bariach (08) Industries Ltd.,TASE,stock,Non-Energy Minerals,Forest Products,Materials,accept
BRILL,STO,Brilliant Future AB,BRILL,Brilliant Future AB,OMXSTO,stock,Technology Services,Data Processing Services,Information Technology,accept
BRIX,STO,Briox,,,,,,,,no_tradingview_match
BRKT,TASE,Bareket Capital Ltd,BRKT,Bareket Capital Ltd.,TASE,stock,Finance,Finance/Rental/Leasing,Financials,accept
BRS,LSE,Beacon Rise Holdings PLC,BRS,Beacon Rise Holdings PLC,LSE,stock,Finance,Financial Conglomerates,,unsupported_sector
BSOKE,BIST,BATISÖKE SÖKE ÇİMENTO SANAYİİ T.A.Ş.,BSOKE,Batisoke Soke Cimento Sanayii T.A.S.,BIST,stock,Non-Energy Minerals,Construction Materials,Materials,accept
BTC-B,STO,B Treasury Capital AB,,,,,,,,no_tradingview_match
BTS-B,STO,BTS Group AB (publ),BTS_B,BTS Group AB Class B,OMXSTO,stock,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
BUC,LSE,Built Cybernetics plc,BUC,Built Cybernetics plc,LSE,stock,Industrial Services,Engineering & Construction,Industrials,accept
BUCE,LSE,Buccaneer Energy plc.,BUCE,Buccaneer Energy PLC,LSE,stock,Energy Minerals,Oil & Gas Production,Energy,accept
BUZ.P,TSXV,Buzz Capital Inc.,BUZ.P,Buzz Capital Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
BUZH.P,TSXV,Buzz Capital 2 Inc.,BUZH.P,"Buzz Capital 2, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
BVEN3,B3,BOA VISTA ENERGIA S.A.,,,,,,,,no_tradingview_match
BVGG,TASE,Bait Vegag Real Estate Development Ltd,BVGG,BAIT VE GAG REAL ESTATE DEVELOPMENT LTD,TASE,stock,Consumer Durables,Homebuilding,Consumer Discretionary,accept
BWRA,LSE,Bristol Water Holdings UK Limited 8.75% CUM IRRD PRF GBP1,,,,,,,,no_tradingview_match
BXE,SGX,CDW,BXE,CDW Holding Limited,SGX,stock,Electronic Technology,Electronic Production Equipment,,name_mismatch
BXT,XETRA,BioNxt Solutions Inc.,BXT,BioNxt Solutions Inc,XETR,stock,Health Technology,Pharmaceuticals: Other,Health Care,accept
C04,SGX,Casa,C04,Casa Holdings Limited,SGX,stock,Distribution Services,Wholesale Distributors,,name_mismatch
C05,SGX,Chemical Ind,C05,Chemical Industries Far East Ltd.,SGX,stock,Process Industries,Chemicals: Specialty,,name_mismatch
C06,SGX,CSC,C06,CSC Holdings Limited,SGX,stock,Industrial Services,Engineering & Construction,,name_mismatch
C07,SGX,Jardine C&C,C07,Jardine Cycle & Carriage Limited,SGX,stock,Consumer Durables,Motor Vehicles,,name_mismatch
C09,SGX,CityDev,C09,City Developments Limited,SGX,stock,Finance,Real Estate Development,,name_mismatch
C0M,XETRA,CCS ABWICKLUNGS AG,,,,,,,,no_tradingview_match
C1GT3,B3,CELG TRANSMISSÃO S.A. - CELG T,,,,,,,,no_tradingview_match
C1V0,XETRA,MVISE AG O.N.,C1V0,mVISE AG,XETR,stock,Technology Services,Packaged Software,Information Technology,accept
C3RP3,B3,COTRASA PARTICIPACOES S.A.,,,,,,,,no_tradingview_match
C3RY,XETRA,CHERRY SE,C3RY,Cherry SE,XETR,stock,Electronic Technology,Computer Peripherals,Information Technology,accept
C69,HNX,1369 Construction JSC,C69,1369 Construction JSC,HNX,stock,Industrial Services,Engineering & Construction,Industrials,accept
CA1,XETRA,Circus SE,CA1,Circus SE,XETR,stock,Consumer Services,Media Conglomerates,Communication Services,accept
CABP,LSE,CAB Payments Holdings Ltd,CABP,CAB Payments Holdings PLC,LSE,stock,Finance,Regional Banks,Financials,accept
CAC.P,TSXV,Cinaport Acquisition Corp. III,CAC.P,Cinaport Acquisition Corp. III,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
CALVIK,STO,Hernö Gin AB (publ),CALVIK,Calviks AB (publ),OMXSTO,stock,Commercial Services,Personnel Services,,name_mismatch
CANDLE-B,STO,Candles Scandinavia AB Series B,CANDLE_B,Candles Scandinavia AB Class B,OMXSTO,stock,Producer Manufacturing,Industrial Conglomerates,Industrials,accept
CANTE,BIST,ÇAN2 TERMİK A.Ş.,CANTE,CAN2 TERMIK A.S.,BIST,stock,Utilities,Electric Utilities,Utilities,accept
CAPL.P,TSXV,Caplink Ventures Inc.,CAPL.P,Caplink Ventures Inc.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
CASE,STO,Case Group AB,CASE,Case Group AB,OMXSTO,stock,Finance,Investment Managers,,name_mismatch
CAT-A,STO,Catella AB A,CAT_A,Catella AB Class A,OMXSTO,stock,Finance,Investment Managers,Financials,accept
CATES,BIST,ÇATES ELEKTRİK ÜRETİM A.Ş.,CATES,Cates Elektrik Uretim Anonim Sirketi,BIST,stock,Utilities,Electric Utilities,Utilities,accept
CBAR.P,TSXV,Castlebar Capital Corp.,CBAR.P,Castlebar Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
CBKD,LSE,Commercial International Bank -Egypt S.A.E,,,,,,,,no_tradingview_match
CBOH3,B3,CBO HOLDING S.A.,,,,,,,,no_tradingview_match
CCAT3,B3,COMFIO COMPANHIA CATARINENSE DE FIACAO,,,,,,,,no_tradingview_match
CCAT4,B3,COMFIO COMPANHIA CATARINENSE DE FIACAO,,,,,,,,no_tradingview_match
CCHH,NASDAQ,CCH Holdings Ltd Ordinary Shares,CCHH,CCH Holdings Ltd,NASDAQ,stock,Consumer Services,Restaurants,,name_mismatch
CCIC.P,TSXV,Chicane Capital I Corp.,CCIC.P,Chicane Capital I Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
CCZ.P,TSXV,Chablis Capital Corp.,CCZ.P,Chablis Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
CDMIL,STO,CodeMill AB,CDMIL,Codemill AB,OMXSTO,stock,Technology Services,Packaged Software,Information Technology,accept
CDN,HNX,Danang Port JSC,CDN,Da Nang Port JSC,HNX,stock,Transportation,Other Transportation,,name_mismatch
CDZ0,XETRA,MHP Hotel AG,CDZ0,MHP Hotel AG,XETR,stock,Consumer Services,Hotels/Resorts/Cruise lines,Consumer Discretionary,accept
CEAC3,B3,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A,,,,,,,,no_tradingview_match
CEAC4,B3,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A,,,,,,,,no_tradingview_match
CEAG3,B3,CIA DE ENTREPOSTOS E ARMAZENS GERAIS SP,,,,,,,,no_tradingview_match
CEAL3,B3,EQUATORIAL ALAGOAS - DISTRIBUIDORA DE ENERGIA S.A.,,,,,,,,no_tradingview_match
CEAL4,B3,EQUATORIAL ALAGOAS - DISTRIBUIDORA DE ENERGIA S.A.,,,,,,,,no_tradingview_match
CEAP3,B3,COMPANHIA DE ELETRICIDADE DO AMAPÁ - CEA,,,,,,,,no_tradingview_match
CEBD3,B3,Neoenergia Distribuicao Brasilia S.A,,,,,,,,no_tradingview_match
CECV,XETRA,CECONOMY V AG,CECV,CECONOMY AG TEMP,XETR,stock,Retail Trade,Department Stores,,name_mismatch
CEDER,STO,Cedergrenska AB,CEDER,Cedergrenska AB,OMXSTO,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
CEDU,SGX,Dasin Retail Tr,CEDU,Dasin Retail Trust,SGX,stock,Finance,Real Estate Investment Trusts,,name_mismatch
CEEP3,B3,CIA EST. DE ENERG. ELETRICA PARTICIPAÇÕES CEEE-PAR,,,,,,,,no_tradingview_match
CEGS,TSX,Constellation Energy CDR (CAD Hedged),CEGS,Constellation Energy Corporation Shs Unsponsored Canadian Depository Receipt Hedged Reg S,TSX,dr,Utilities,Electric Utilities,,asset_type_mismatch
CEIR,LSE,Compal Electronics Inc. GDR Reg S,,,,,,,,no_tradingview_match
CEMAS,BIST,ÇEMAŞ DÖKÜM SANAYİ A.Ş.,CEMAS,Cemas Dokum Sanayi A.S.,BIST,stock,Non-Energy Minerals,Steel,Materials,accept
CERO3,B3,ENERGISA RONDONIA - DISTRIBUIDORA DE ENERGIA S/A,,,,,,,,no_tradingview_match
CEROW,NASDAQ,CERo Therapeutics Holdings Inc,,,,,,,,no_tradingview_match
CES.P,TSXV,Celestial Acquisition Corp.,CES.P,Celestial Acquisition Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
CESA3,B3,CIA ESTADUAL DE SILOS E ARMAZENS,,,,,,,,no_tradingview_match
CESSA,STO,Cessatech,,,,,,,,no_tradingview_match
CFHO3,B3,CARVALHO HOLDINGS SA,,,,,,,,no_tradingview_match
CFHO4,B3,CARVALHO HOLDINGS SA,,,,,,,,no_tradingview_match
CGL,LSE,Castelnau Group Limited,CGL,Castelnau Group Limited,LSE,stock,Miscellaneous,Investment Trusts/Mutual Funds,,unsupported_sector
CGOS3,B3,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,,,,,,,,no_tradingview_match
CHARGE,STO,ChargePanel AB,CHARGE,ChargePanel AB,OMXSTO,stock,Retail Trade,Specialty Stores,Consumer Discretionary,accept
CHECK,STO,Checkin.com Group AB,CHECK,Checkin.com Group AB,OMXSTO,stock,Technology Services,Packaged Software,Information Technology,accept
CHIB,LSE,CT UK High Income Trust Plc,CHIB,CT UK High Income Trust PLC B GBP,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
CHII.P,TSXV,Chicane Capital II Corp.,CHII.P,Chicane Capital II Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
CHLL,LSE,Chill Brands Group PLC,CHLL,Chill Brands Group PLC,LSE,stock,Health Technology,Pharmaceuticals: Other,Health Care,accept
CHP,LSE,Caledonian Holdings PLC,CHP,Caledonian Holdings plc.,LSE,stock,Finance,Financial Conglomerates,,unsupported_sector
CHSS,LSE,World Chess PLC,CHSS,World Chess PLC,LSE,stock,Technology Services,Internet Software/Services,Information Technology,accept
CINPHA,STO,Cinclus Pharma,CINPHA,Cinclus Pharma Holding AB,OMXSTO,stock,Health Technology,Biotechnology,Health Care,accept
CITYON,BSE_IN,Cityon Systems (India) Ltd,,,,,,,,no_tradingview_match
CIU,TSX,CU Inc.,,,,,,,,no_tradingview_match
CIZ,LSE,Cizzle Biotechnology Holdings PLC,CIZ,Cizzle Biotechnology Holdings PLC,LSE,stock,Health Services,Medical/Nursing Services,Health Care,accept
CJN,SGX,B&M Hldg,CJN,British and Malayan Holdings Limited,SGX,stock,Finance,Investment Managers,,name_mismatch
CLLN,LSE,CARILLION PLC,CLLN,Carillion plc,LSE,stock,Industrial Services,Engineering & Construction,Industrials,accept
CLNT3,B3,CLARANET TECHNOLOGY S.A.,,,,,,,,no_tradingview_match
CMICABLES,BSE_IN,CMI Ltd,CMICABLES,CMI Limited,BSE,stock,Producer Manufacturing,Electrical Products,,name_mismatch
CMNS3,B3,CMN SOLUTIONS AO18 PARTICIPACOES S.A.,,,,,,,,no_tradingview_match
CNCO,TSXV,Core Nickel Corp.,,,,,,,,no_tradingview_match
CNJ.P,TSXV,CNJ Capital Investments Inc.,CNJ.P,"CNJ Capital Investments, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
CNRT5,B3,CICANORTE IND CONSERVAS ALIMENTICIAS S.A,,,,,,,,no_tradingview_match
CNST.P,TSXV,Constellation Capital Corp.,CNST.P,Constellation Capital Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
CNW,XETRA,CO.DON AG   INH. O.N.,,,,,,,,no_tradingview_match
COCN5,B3,CIA DE COCOS DO NORDESTE,,,,,,,,no_tradingview_match
COFFEE-B,STO,Coffee Stain Group B,COFFEE_B,Coffee Stain Group AB Class B,OMXSTO,stock,Technology Services,Packaged Software,Information Technology,accept
COLL.P,TSXV,Collingwood Resources Corp.,COLL.P,Collingwood Resources Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
COMPDM,STO,Compodium International AB,COMPDM,Compodium International AB,OMXSTO,stock,Technology Services,Packaged Software,Information Technology,accept
CONX3,B3,TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
COP-U,TSX,Sprott Physical Copper Trust,COP.U,Sprott Physical Copper Trust Trust Units,TSX,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
COP-UN,TSX,Sprott Physical Copper Trust,COP.UN,Sprott Physical Copper Trust Trust Units,TSX,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
CPC,HNX,CTCP Thuốc sát trùng Cần Thơ,CPC,Can Tho Pesticides JSC,HNX,stock,Process Industries,Chemicals: Agricultural,,name_mismatch
CPCH3,B3,CAPITAL CENTER HOTEIS S.A.,,,,,,,,no_tradingview_match
CPCH7,B3,CAPITAL CENTER HOTEIS S.A.,,,,,,,,no_tradingview_match
CPE-I,STO,Coeli Private Equity,,,,,,,,no_tradingview_match
CPH2,LSE,Clean Power Hydrogen PLC,CPH2,Clean Power Hydrogen PLC,LSE,stock,Industrial Services,Oilfield Services/Equipment,Industrials,accept
CPIA,TASE,Cipia Vision Ltd,CPIA,Cipia Vision Ltd.,TASE,stock,Electronic Technology,Electronic Production Equipment,Information Technology,accept
CPIC,LSE,China Pacific Insurance (Group) Co. Ltd.,,,,,,,,no_tradingview_match
CPIS12,B3,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,,,,,,,,no_tradingview_match
CPIS3,B3,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,,,,,,,,no_tradingview_match
CPIS4,B3,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,,,,,,,,no_tradingview_match
CPNO7,B3,COPENOR - CIA PETROQUIMICA DO NORDESTE,,,,,,,,no_tradingview_match
CRET,STO,Creturner Group,,,,,,,,no_tradingview_match
CRML4,B3,CARBOMIL S.A.,,,,,,,,no_tradingview_match
CRNO-B,STO,Cereno Scientific AB Series B,CRNO_B,Cereno Scientific AB Class B,OMXSTO,stock,Health Technology,Pharmaceuticals: Major,Health Care,accept
CRPC4,B3,CRP CADERI CAPITAL DE RISCO S/A,,,,,,,,no_tradingview_match
CRZK,XETRA,CR Energy AG,,,,,,,,no_tradingview_match
CSAL4,B3,CIA ABASTEC. D'AGUA E SAN. EST. ALAGOAS,,,,,,,,no_tradingview_match
CSAM3,B3,COSAMA - CIA DE SANEAMENTO DA AMAZONIA,,,,,,,,no_tradingview_match
CSAM4,B3,COSAMA - CIA DE SANEAMENTO DA AMAZONIA,,,,,,,,no_tradingview_match
CSPN,TSXV,"CareSpan Health, Inc.",,,,,,,,no_tradingview_match
CSQ,XETRA,CREDITSHELF AG  IA O.N.,,,,,,,,no_tradingview_match
CSSL,NSE_IN,Clear Secured Services Limited,CSSL,Clear Secured Services Ltd.,NSE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
CT.P,TSXV,CarbonTech Capital Corp.,CT.P,CarbonTech Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
CTAI,LSE,Catenai PLC,CTAI,Catenai PLC,LSE,stock,Commercial Services,Commercial Printing/Forms,,unsupported_sector
CTH,TSXV,CoTec Holdings Corp.,CTH,CoTec Holdings Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
CTPE,LSE,CT Private Equity Trust PLC,CTPE,CT Private Equity Trust PLC,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
CTRL,TSXV,Edge Total Intelligence Inc.,CTRL,Edge Total Intelligence Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
CTUK,LSE,CT UK Capital And Income Investment Trust Plc,CTUK,CT UK Capital and Income Investment Trust PLC GBP,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
CUDML,NSE_IN,Cash Ur Drive Marketing Limited,CUDML,Cash Ur Drive Marketing Limited,NSE,stock,Commercial Services,Advertising/Marketing Services,,unsupported_sector
CVBP,LSE,Coventry Building Society,,,,,,,,no_tradingview_match
CVCE,LSE,CVC Income & Growth Limited,CVCE,CVC Income & Growth Limited EUR,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
CVCG,LSE,CVC Income & Growth Limited,CVCG,CVC Income & Growth Limited GBP,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
CYK,LSE,Cykel AI PLC,,,,,,,,no_tradingview_match
CYPC,LSE,China Yangtze Power Co. Ltd. GDR,,,,,,,,no_tradingview_match
D03,SGX,Del Monte Pac,D03,Del Monte Pacific Limited,SGX,stock,Consumer Non-Durables,Food: Major Diversified,,name_mismatch
D11,HNX,Real Estate 11,D11,Real Estate 11 JSC,HNX,stock,Finance,Real Estate Development,Real Estate,accept
D77,XETRA,Neon Equity AG,D77,DN Group AG,XETR,stock,Finance,Financial Conglomerates,,name_mismatch
D8DU,SGX,FSL Trust,D8DU,First Ship Lease Trust Shipping Business Trust Units,SGX,fund,Transportation,Marine Shipping,,asset_type_mismatch
DAQ.P,TSXV,Dominus Acquisition Corp.,DAQ.P,Dominus Acquisitions Corp.,TSXV,stock,Finance,Financial Conglomerates,,name_mismatch
DASS3,B3,DASS NORDESTE CALÇADOS E ARTIGOS ESPORTIVOS SA,,,,,,,,no_tradingview_match
DAY,TSX,"Dayforce, Inc.",,,,,,,,no_tradingview_match
DBAA,XETRA,DT.BETEILIG.AG NA NEUE,DBAA,Deutsche Beteiligungs AG,XETR,stock,Finance,Investment Managers,,name_mismatch
DC2,HNX,Development Investment Construction Number 2 JSC,DC2,Development Investment Construction No. 2 JSC,HNX,stock,Industrial Services,Engineering & Construction,Industrials,accept
DDG,HNX,Indochine Import Export Investment Industrial JSC,DDG,Indochine Import Export Investment Industrial JSC,HNX,stock,Utilities,Electric Utilities,Utilities,accept
DEVO,LSE,Devolver Digital Inc,DEVO,"Devolver Digital, Inc.",LSE,stock,Technology Services,Packaged Software,Information Technology,accept
DGL.P,TSXV,DGL Investments No. 1 Inc.,DGL.P,"DGL Investments No. 1, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
DHE0,XETRA,DELIVERY HERO SE NEUE,DHE0,Delivery Hero SE TEMP,XETR,stock,Transportation,Air Freight/Couriers,,name_mismatch
DHP,HNX,Hai Phong Elec,DHP,Hai Phong Electrical Mechanical JSC,HNX,stock,Consumer Durables,Electronics/Appliances,,name_mismatch
DICOT,STO,Dicot AB,DICOT,Dicot Pharma AB,OMXSTO,stock,Health Technology,Pharmaceuticals: Major,,name_mismatch
DIH,HNX,Development Investment Construction Hoi An JSC,DIH,Development Investment Construction Hoi An JSC,HNX,stock,Industrial Services,Engineering & Construction,Industrials,accept
DL1,HNX,Alpha Seven Group JSC,DL1,Alpha Seven Group Joint Stock Co,HNX,stock,Distribution Services,Wholesale Distributors,,name_mismatch
DM0,SGX,PSC Corporation,DM0,PSC Corporation Ltd,SGX,stock,Consumer Non-Durables,Household/Personal Care,,name_mismatch
DMN,ASX,DOMINION INVESTMENT GROUP LIMITED,,,,,,,,no_tradingview_match
DNEN3B,B3,DINAMICA ENERGIA S.A.,,,,,,,,no_tradingview_match
DNM,LSE,Dianomi PLC,DNM,Dianomi Plc,LSE,stock,Commercial Services,Advertising/Marketing Services,,unsupported_sector
DNTL,TSX,dentalcorp Holdings Ltd.,,,,,,,,no_tradingview_match
DONE,STO,Done.ai Group AB,DONE,Done.ai Group AB,OMXSTO,stock,Technology Services,Packaged Software,Information Technology,accept
DOU,XETRA,DOUGLAS AG,DOU,Douglas AG,XETR,stock,Retail Trade,Specialty Stores,Consumer Discretionary,accept
DP3,HNX,Central Pharmaceutical JSC No3,DP3,Central Pharmaceutical JSC No. 3,HNX,stock,Health Technology,Pharmaceuticals: Other,Health Care,accept
DPF,TSXV,Dr. Phone Fix Canada Corporation,DPF,Dr. Phone Fix Canada Corporation,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
DPSCLTD,NSE_IN,DPSC Limited,DPSCLTD,India Power Corp. Ltd.,NSE,stock,Utilities,Electric Utilities,,name_mismatch
DRAX.P,TSXV,Draxos Capital Corp.,DRAX.P,Draxos Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
DRSCARGO,NSE_IN,DRS Cargo Movers Limited,DRSCARGO,DRS Cargo Movers Pvt Ltd.,NSE,stock,,,,unsupported_sector
DRSH,TASE,Dorsel Holdings Ltd,,,,,,,,no_tradingview_match
DS3,HNX,Riverway Management JSC No3,DS3,DS3 Joint Stock Company,HNX,stock,Transportation,Marine Shipping,,name_mismatch
DST,HNX,Sao Thang Long Investment JSC,DST,Sao Thang Long Investment JSC,HNX,stock,Consumer Services,Publishing: Books/Magazines,Consumer Discretionary,accept
DSW,LSE,DSW Capital PLC,DSW,DSW Capital Plc,LSE,stock,Miscellaneous,Investment Trusts/Mutual Funds,,unsupported_sector
DTEN3,B3,DETEN QUIMICA S.A.,,,,,,,,no_tradingview_match
DTEN6,B3,DETEN QUIMICA S.A.,,,,,,,,no_tradingview_match
DTOL,TSX,D2L Inc.,DTOL,"D2L, Inc.",TSX,stock,Technology Services,Packaged Software,,name_mismatch
