ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_isin,tv_sector,tv_industry,sector_update,decision
NAQ.P,TSXV,Navigator Acquisition Corp.,NAQ.P,Navigator Acquisition Corp.,TSXV,stock,CA63941A1075,Finance,Financial Conglomerates,,unsupported_sector
NDN,HNX,DANANG HOUSING,NDN,Da Nang Housing Investment Development JSC,HNX,stock,VN000000NDN4,Finance,Real Estate Development,Real Estate,accept
NDX,HNX,DA NANG HOUSIN,NDX,Da Nang Housing Development JSC,HNX,stock,VN000000NDX3,Industrial Services,Engineering & Construction,Industrials,accept
NEME.P,TSXV,New Media Capital 2.0 Inc.,NEME.P,"New Media Capital 2.0, Inc.",TSXV,stock,CA6470391062,Finance,Financial Conglomerates,,unsupported_sector
NEO-B,STO,Mashup Ireland AB,NEO_B,Neovici Holding AB Class B,OMXSTO,stock,SE0016830038,Technology Services,Packaged Software,Information Technology,accept
NESB3,B3,NESBER S.A.,,,,,,,,,no_tradingview_match
NEST,NEO,NESTLE SA CDR (CAD Hedged),NEST,Nestle S.A. Shs Canadian Depositary Receipt Repr 1 Shs Reg S,NEO,dr,CA6410701073,Consumer Non-Durables,Food: Major Diversified,,asset_type_mismatch
NEWMKTADV,BSE_IN,New Markets Advisory Ltd,,,,,,,,,no_tradingview_match
NEWS,LSE,Pathos Commun Ltd,NEWS,Pathos Communications Limited,LSE,stock,GB00BTWSXW71,Commercial Services,Advertising/Marketing Services,Industrials,accept
NHD,SGX,Jubilee,NHD,Jubilee Industries Holdings Ltd.,SGX,stock,SGXE67467741,Distribution Services,Electronics Distributors,Industrials,accept
NIBEORD,BSE_IN,Nibe Ordnance and Maritime Ltd,,,,,,,,,no_tradingview_match
NIPL3,B3,NIPLAN ENGENHARIA S.A.,,,,,,,,,no_tradingview_match
NIS.P,TSXV,Cann-is Capital Corp.,NIS.P,Cann Is Capital Corp.,TSXV,stock,CA13765T1049,Finance,Financial Conglomerates,,unsupported_sector
NIUTEC,STO,Niutech Group,,,,,,,,,no_tradingview_match
NKEP3,B3,NK 031 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,,,,,,,,,no_tradingview_match
NKEP4,B3,NK 031 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,,,,,,,,,no_tradingview_match
NLII.P,TSXV,NL2 Capital Inc.,NLII.P,"NL2 Capital, Inc.",TSXV,stock,CA6291701010,Finance,Financial Conglomerates,,unsupported_sector
NODA3,B3,NOVADATA SISTEMAS E COMPUTADORES S/A,,,,,,,,,no_tradingview_match
NODA6,B3,NOVADATA SISTEMAS E COMPUTADORES S/A,,,,,,,,,no_tradingview_match
NOSA,STO,Nosa Med AB,NOSA,Nosa Plugs AB,OMXSTO,stock,SE0006994539,Technology Services,Packaged Software,Information Technology,accept
NOVI3,B3,NORTIS INCORPORADORA E CONSTRUTORA S.A.,,,,,,,,,no_tradingview_match
NOVO,TSX,Novo Nordisk CDR (CAD Hedged),NOVO,Novo Nordisk A/S Shs Unsponsored Canadian Depository Receipt Hedged,TSX,dr,CA67010P1018,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
NOWO,STO,Nowonomics,,,,,,,,,no_tradingview_match
NOWS,TSX,ServiceNow CDR (CAD Hedged),NOWS,"ServiceNow, Inc.",TSX,dr,CA81762A1057,Technology Services,Packaged Software,,asset_type_mismatch
NPS,TSX,Canadian Large Cap Leaders Split Corp.,NPS,Canadian Large Cap Leaders Split Corp. Class A,TSX,stock,CA13625G1028,Finance,Financial Conglomerates,,unsupported_sector
NRR-UN,TSX,Northview Residential REIT,NRR.UN,Northview Residential REIT,TSX,fund,CA66719E1025,Finance,Real Estate Investment Trusts,,asset_type_mismatch
NRZ-H,TSXV,Norzan Enterprises Ltd.,,,,,,,,,no_tradingview_match
NSTL,TSX,Nestlé CDR (CAD Hedged),NSTL,Nestle S.A CAD Hedged CIBC CDR,TSX,dr,CA64108U1003,Consumer Non-Durables,Food: Major Diversified,,asset_type_mismatch
NSU,TSXV,North Shore Uranium Ltd.,NSU,North Shore Uranium Ltd,TSXV,stock,CA66240L1040,Finance,Financial Conglomerates,,unsupported_sector
NTDO,NEO,NINTENDO CO LTD CDR (CAD Hedged),NTDO,"Nintendo Co., Ltd. Sponsored Canadian Depository Receipt Hedged Reg",NEO,dr,CA6539521014,Consumer Durables,Recreational Products,,asset_type_mismatch
NTLX,TSXV,Neurothera Labs Inc.,NTLX,NeuroThera Labs Inc.,TSXV,stock,CA64136J1012,Finance,Financial Conglomerates,,unsupported_sector
NVN.P,TSXV,Navion Capital II Inc.,NVN.P,"Navion Capital II, Inc.",TSXV,stock,CA6393541090,Finance,Financial Conglomerates,,unsupported_sector
NVS,TSX,Novartis CDR (CAD Hedged),NVS,Novartis AG CAD Hedged CIBC CDR,TSX,dr,CA66989X1033,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
NXAR,STO,Nexar Group,,,,,,,,,no_tradingview_match
NXSN,TASE,Next Vision Stabilized Systems,NXSN,"NextVison Stabilized Systems, Ltd.",TASE,stock,IL0011765935,Consumer Durables,Electronics/Appliances,Consumer Discretionary,accept
NXVL3,B3,NOXVILLE INVESTIMENTOS S.A.,,,,,,,,,no_tradingview_match
NXVL4,B3,NOXVILLE INVESTIMENTOS S.A.,,,,,,,,,no_tradingview_match
NYAB,STO,NYAB AB,NYAB,NYAB AB,OMXSTO,stock,SE0022242434,Industrial Services,Engineering & Construction,Industrials,accept
O08,SGX,Ossia Intl,O08,Ossia International Limited,SGX,stock,SG1D61018413,Retail Trade,Apparel/Footwear Retail,Consumer Discretionary,accept
OAC.P,TSXV,Oa Capital Corp.,OAC.P,Oa Capital Corp.,TSXV,stock,CA67116R1001,Finance,Financial Conglomerates,,unsupported_sector
OAJ,SGX,FortressMinerals,OAJ,Fortress Minerals Limited,SGX,stock,SGXE46200569,Non-Energy Minerals,Steel,Materials,accept
OBAH3,B3,GRUPO FARTURA DE HORTIFRUT S/A,,,,,,,,,no_tradingview_match
OBDU-B,STO,Obducat B,,,,,,,,,no_tradingview_match
OBIO3,B3,OLEOPLAN S.A - ÓLEOS VEGETAIS PLANALTO,,,,,,,,,no_tradingview_match
OCAP.P,TSXV,Ocean Shore Capital Corp.,OCAP.P,Ocean Shore Capital Corp.,TSXV,stock,CA67501T1093,Finance,Financial Conglomerates,,unsupported_sector
OCH,HNX,OCH.JSC,OCH,One Capital Hospitality Joint Stock Company,HNX,stock,VN000000OCH6,Consumer Services,Hotels/Resorts/Cruise lines,Consumer Discretionary,accept
ODTR3,B3,OTP S.A.,,,,,,,,,no_tradingview_match
OGDC,LSE,OIL & GAS DEVELOPMENT COMPANY LD GDR (EACH REPR 10 ORD)(REGS),,,,,,,,,no_tradingview_match
OGUN-B,STO,Ogunsen AB Series B,OGUN_B,Ogunsen AB Class B,OMXSTO,stock,SE0008406151,Commercial Services,Personnel Services,Industrials,accept
OKAI,TSXV,EvokAI Creative Labs Inc.,,,,,,,,,no_tradingview_match
OMCN,TASE,Omer Constr & Engineering 1986,OMCN,Omer Construction And Engineering Ltd,TASE,stock,IL0012334939,Industrial Services,Engineering & Construction,Industrials,accept
ONDO,LSE,Ondo InsurTech PLC,ONDO,Ondo Insur Tech PLC,LSE,stock,GB00BNVVGD77,Finance,Financial Conglomerates,,unsupported_sector
ONWD,LSE,Onward Opportunities Ltd,ONWD,Onward Opportunities Ltd.,LSE,fund,GG00BMZR1514,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
OODA,STO,oodash Group AB (publ),OODA,OODA AI AB (publ),OMXSTO,stock,SE0020699296,Finance,Investment Managers,Financials,accept
OPDL3B,B3,DALETH PARTICIPACOES S.A.,,,,,,,,,no_tradingview_match
OPEN.P,TSXV,OpenSesame Acquisition Corp.,,,,,,,,,no_tradingview_match
OPGM3,B3,GAMA PARTICIPACOES S.A.,OPGM3,Gama Participacoes SA,BMFBOVESPA,stock,BROPGMACNOR6,Miscellaneous,Miscellaneous,,unsupported_sector
ORAC,TSX,Oracle CDR (CAD Hedged),ORAC,Oracle Corporation Shs Sponsored Canadian Depoitary Receipt Hedged Reg S,TSX,dr,CA68390F1018,Technology Services,Packaged Software,,asset_type_mismatch
ORNA4B,B3,ORNATO S.A. INDL DE PISOS E AZULEJOS,,,,,,,,,no_tradingview_match
ORNP,TASE,ORION COMMERCIAL ASSETS LTD,ORNP,Orion Retail Properties Ltd.,TASE,stock,IL0012327503,Commercial Services,Miscellaneous Commercial Services,Industrials,accept
ORT-B,STO,Ortoma AB Series B,ORT_B,Ortoma AB Class B,OMXSTO,stock,SE0005676103,Health Services,Hospital/Nursing Management,Health Care,accept
OSRH,NASDAQ,OSR Holdings Inc,OSRH,"OSR Holdings, Inc.",NASDAQ,stock,US68840D1028,Health Technology,Biotechnology,Health Care,accept
OT1,LSE,Oxford Technology 2 Venture Capital Trust PLC,OT1,Oxford Technology 2 Venture Capital Trust PLC,LSE,fund,GB00BN73FM99,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
OT3,LSE,Oxford Technology 2 Venture Capital Trust PLC OT3,OT3,Oxford Technology 2 Venture Capital Trust PLC,LSE,fund,GB00BN73FN07,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
OT4,LSE,Oxford Technology 2 Venture Capital Trust PLC OT4,OT4,Oxford Technology 2 Venture Capital Trust PLC,LSE,fund,GB00BN73FP21,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
OTPD,LSE,OTP Bank Plc,,,,,,,,,no_tradingview_match
OURLIV,STO,OurLiving AB,,,,,,,,,no_tradingview_match
OXH,LSE,Oxford Technology 2 Venture Capital Trust plc,OXH,Oxford Technology 2 Venture Capital Trust PLC,LSE,fund,GB0003105052,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
P52,SGX,PanUnited,P52,Pan-United Corporation Ltd.,SGX,stock,SG1A67000830,Non-Energy Minerals,Construction Materials,Materials,accept
P5RD3,B3,MATRIZ COMPANHIA METALURGICA PRADA,,,,,,,,,no_tradingview_match
P911,XETRA,Porsche AG Vz,P911,Porsche AG,XETR,stock,DE000PAG9113,Consumer Durables,Motor Vehicles,Consumer Discretionary,accept
PA8,XETRA,PAION O.N,,,,,,,,,no_tradingview_match
PAHOL,BIST,PASİFİK HOLDİNG A.Ş.,PAHOL,PASIFIK HOLDING A.S,BIST,stock,TREPSFH00011,Miscellaneous,Miscellaneous,,unsupported_sector
PCAA.P,TSXV,PC 1 Corp.,PCAA.P,PC 1 Corp,TSXV,stock,CA69323W1041,Finance,Financial Conglomerates,,name_mismatch
PCBU3,B3,PACAEMBU CONSTRUTORA S.A.,,,,,,,,,no_tradingview_match
PCEM13,B3,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,,no_tradingview_match
PCEM14,B3,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,,no_tradingview_match
PCEM15,B3,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,,no_tradingview_match
PCEM16,B3,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,,no_tradingview_match
PCEM17,B3,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,,no_tradingview_match
PCFV4,B3,POCOS DE FERVEDOURO S.A.,,,,,,,,,no_tradingview_match
PCP.P,TSXV,Pender Street Capital Corp.,PCP.P,Pender Street Capital Corp.,TSXV,stock,CA70672P1045,Finance,Financial Conglomerates,,unsupported_sector
PCU,TSXV,Pecoy Copper Corp.,PCU,Pecoy Copper Corp.,TSXV,stock,CA70529A1021,Finance,Financial Conglomerates,,unsupported_sector
PDVN.P,TSXV,Pardus Ventures Inc.,PDVN.P,"Pardus Ventures, Inc.",TSXV,stock,CA69945A1003,Finance,Financial Conglomerates,,unsupported_sector
PEOPLIN,BSE_IN,Peoples Investments Ltd,PEOPLIN,Peoples Investments Ltd.,BSE,stock,INE644U01015,Finance,Financial Conglomerates,,unsupported_sector
PERP-B,STO,BrightBid Group AB (publ),PERP_B,Perpetua Medical AB Class B,OMXSTO,stock,SE0022726311,Electronic Technology,Electronic Equipment/Instruments,Information Technology,accept
PGIC,TSX,Premium Global Income Split Corp.,PGIC,Premium Global Income Split Fund Class A,TSX,fund,CA74061R1010,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
PGT,HNX,P TAXI SAIGON,PGT,PGT Holdings Joint Stock Company,HNX,stock,VN000000PGT9,Finance,Finance/Rental/Leasing,Financials,accept
PHYR-B,STO,Preservia Hyresfastigheter B,,,,,,,,,no_tradingview_match
PINE-UN,TSXV,Pine Trail Real Estate Investment Trust,PINE.UN,Pine Trail Real Estate Investment Trust Class A,TSXV,stock,CA72288P1062,Finance,Financial Conglomerates,,unsupported_sector
PINT,LSE,Pantheon Infrastructure PLC,PINT,Pantheon Infrastructure PLC,LSE,fund,GB00BLNNFL88,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
PJC,HNX,Petrolimex Hanoi,PJC,Petrolimex Hanoi Transportation & Trading JSC,HNX,stock,VN000000PJC9,Distribution Services,Wholesale Distributors,Industrials,accept
PLEJD,STO,Plejd AB,,,,,,,,,no_tradingview_match
PLFS3,B3,POLO FILMS INDUSTRIA E COMERCIO SA,,,,,,,,,no_tradingview_match
PLSP3,B3,PLASCORP PARTICIPAÇÕES S.A.,,,,,,,,,no_tradingview_match
PLXX.P,TSXV,Planet X II Capital Corp.,PLXX.P,Planet X II Capital Corp.,TSXV,stock,CA72706M1077,Finance,Financial Conglomerates,,unsupported_sector
PNTI.P,TSXV,Pentagon I Capital Corp.,PNTI.P,Pentagon I Capital Corp,TSXV,stock,CA70962P1036,Finance,Financial Conglomerates,,unsupported_sector
POC.P,TSXV,POCML 7 Inc.,,,,,,,,,no_tradingview_match
POPEES,BSE_IN,Popees Cares Ltd,POPEES,Koiya International Limited,BSE,stock,INE149B01015,Technology Services,Information Technology Services,Information Technology,accept
POT,HNX,Post&Telecommunication Equipment,POT,Post & Telecommunications Equipment JSC,HNX,stock,VN000000POT3,Electronic Technology,Telecommunications Equipment,Information Technology,accept
PPAR3,B3,POLPAR S.A.,PPAR3,Polpar SA,BMFBOVESPA,stock,BRPPARACNOR5,Finance,Financial Conglomerates,,unsupported_sector
PPET,LSE,Patria Private Equity Trust,PPET,Patria Private Equity Trust Plc,LSE,fund,GB0030474687,Finance,Investment Managers,,asset_type_mismatch
PR1,LSE,Pri0r1ty Intelligence Group PLC,PR1,Pri0r1ty Intelligence Group PLC,LSE,stock,GB00BPVD4J91,Finance,Financial Conglomerates,,unsupported_sector
PRB,TSX,Probe Gold Inc.,,,,,,,,,no_tradingview_match
PRESSURS,BSE_IN,Pressure Sensitive Systems India Ltd,PRESSURS,Pressure Sensitive Systems (India) Limited,BSE,stock,INE891E01024,Finance,Financial Conglomerates,,unsupported_sector
PRIS,LSE,PRISTINE CAPITAL PLC ORD GBP0.01,PRIS,Pristine Capital Plc,LSE,stock,GB00BMWKKM32,Finance,Financial Conglomerates,,unsupported_sector
PRTL,TASE,PROTEOLOGICS,,,,,,,,,no_tradingview_match
PRVA3,B3,PRIVALIA BRASIL S.A.,,,,,,,,,no_tradingview_match
PTBP4,B3,PORTOBELLO PARTICIPACOES CERAMICAS S.A.,,,,,,,,,no_tradingview_match
PTHH,XETRA,Path2 Hydrogen AG,PTHH,Path2 Hydrogen AG,XETR,stock,DE000A1A6WB2,Finance,Financial Conglomerates,,unsupported_sector
PTS,HNX,Haiphong PTS JSC,PTS,Hai Phong Petrolimex Transportation & Services JSC,HNX,stock,VN000000PTS4,Distribution Services,Wholesale Distributors,Industrials,accept
PTSL3,B3,PORTOSUL PARTICIPAÇÕES S.A.,,,,,,,,,no_tradingview_match
PTSL4,B3,PORTOSUL PARTICIPAÇÕES S.A.,,,,,,,,,no_tradingview_match
PU11,XETRA,THE SOCIAL CHAIN AG,,,,,,,,,no_tradingview_match
PU13,LSE,Puma VCT 13 PLC,PU13,Puma VCT 13 PLC,LSE,fund,GB00BD5B1L68,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
PUAL,LSE,Puma Alpha VCT Ord,PUAL,Puma Alpha VCT Plc,LSE,fund,GB00BGMG7F10,Finance,Investment Managers,,asset_type_mismatch
PVC,HNX,Petrovietnam Drilling Mud JSC,PVC,PetroVietnam Chemical and Services Corporation,HNX,stock,VN000000PVC4,Industrial Services,Contract Drilling,Industrials,accept
PVF,TSXV,Partners Value Investments LP,,,,,,,,,no_tradingview_match
PVIS,TSXV,Parvis Invest Inc.,PVIS,Parvis Invest Inc,TSXV,stock,CA7021681050,Finance,Financial Conglomerates,,unsupported_sector
PVN,LSE,Proven Vct PLC,PVN,ProVen VCT plc,LSE,fund,GB00B8GH9P84,Finance,Investment Managers,,asset_type_mismatch
PVVIPP,BSE_IN,PVV Infra Ltd,PVVIPP,PVV Infra Limited TEMP,BSE,stock,IN9428B01029,,,,unsupported_sector
PWF,TSX,Power Financial Corporation,,,,,,,,,no_tradingview_match
PWI,TSX,Sustainable Power & Infrastructure Split Corp.,PWI,Power & Infrastructure Split Corp. Class A,TSX,stock,CA7389271023,Finance,Financial Conglomerates,,unsupported_sector
Q01,SGX,QAF,Q01,QAF Ltd.,SGX,stock,SG1A49000759,Consumer Non-Durables,Food: Specialty/Candy,Consumer Staples,accept
Q0F,SGX,IHH,Q0F,IHH Healthcare Bhd.,SGX,stock,MYL5225OO007,Health Services,Hospital/Nursing Management,Health Care,accept
Q5T,SGX,Far East HTrust,Q5T,Far East Hospitality Trust,SGX,stock,SG2F08984575,Finance,Real Estate Investment Trusts,Real Estate,accept
QBR,TSX,Quebecor Inc.,,,,,,,,,no_tradingview_match
QCFS,QSE,Cinema,QCFS,Qatar Cinema & Film Distribution Co.,QSE,stock,QA0006929796,Consumer Services,Movies/Entertainment,,name_mismatch
QES,SGX,ChinaSunsine,QES,China Sunsine Chemical Holdings Ltd.,SGX,stock,SGXE54479022,Process Industries,Chemicals: Major Diversified,Materials,accept
QGMD,QSE,Qatar German Co. Med,QGMD,Qatar German For Medical Devices,QSE,stock,QA0001200763,Distribution Services,Medical Distributors,,name_mismatch
QNB,ASX,QNB FINANCE LTD,,,,,,,,,no_tradingview_match
QNS,SGX,SouthernAlliance,QNS,Southern Alliance Mining Ltd.,SGX,stock,SGXE41674636,Non-Energy Minerals,Steel,Materials,accept
QS9,SGX,G Invacom,QS9,Global Invacom Group Ltd.,SGX,stock,SG2E91982768,Electronic Technology,Telecommunications Equipment,Information Technology,accept
QUBE,LSE,Quantum Base Holdings PLC,QUBE,Quantum Base Holdings Plc,LSE,stock,GB00BTXYPJ53,Miscellaneous,Miscellaneous,,unsupported_sector
QVQP3,B3,524 PARTICIPACOES S.A.,QVQP3,524 Participacoes SA,BMFBOVESPA,stock,BRQVQPACNOR1,Finance,Financial Conglomerates,,unsupported_sector
R.P,TSXV,Rockport Capital Corp.,R.P,Rockport Capital Corp.,TSXV,stock,CA77382L1094,Finance,Financial Conglomerates,,unsupported_sector
R3NK,XETRA,RENK GROUP AG,R3NK,RENK Group AG,XETR,stock,DE000RENK730,Electronic Technology,Aerospace & Defense,Industrials,accept
RA2,ASX,RESIMAC PREMIER SERIES 2020-1,,,,,,,,,no_tradingview_match
RA3,ASX,RESIMAC SERIES 2024-1NC,,,,,,,,,no_tradingview_match
RAC.P,TSXV,Riverwalk Acquisition Corp.,RAC.P,Riverwalk Acquisition Corp.,TSXV,stock,CA76952A1057,Miscellaneous,Investment Trusts/Mutual Funds,,unsupported_sector
RAMHA,ASX,RAMHA,,,,,,,,,no_tradingview_match
RAMSH,STO,Ramlosa Shipping Ab,,,,,,,,,no_tradingview_match
RCHM,NEO,CIE FINANCIERE RICHEMONT AG CDR (CAD Hedged),RCHM,COMPAGNIE FINANCIERE RICHEMONT SA Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,CA12570Q1072,Consumer Durables,Other Consumer Specialties,,asset_type_mismatch
RCR-P,TSXV,Canna 8 Investment Trust,RCR.P,Canna 8 Investment Trust,TSXV,stock,CA13766K1021,Finance,Financial Conglomerates,,unsupported_sector
RCU,SGX,Assurance HC,RCU,Assurance Healthcare Limited,SGX,stock,SGXE83751573,Technology Services,Information Technology Services,Information Technology,accept
RCVR,XETRA,SMG EUROPEAN RECOV.  EO 1,,,,,,,,,no_tradingview_match
RE4,SGX,Geo Energy Res,RE4,Geo Energy Resources Ltd.,SGX,stock,SG2F24986083,Energy Minerals,Coal,Energy,accept
REBL.P,TSXV,Genesis Acquisition Corp.,REBL.P,Genesis Acquisition Corp.,TSXV,stock,CA37182V1031,Finance,Financial Conglomerates,,unsupported_sector
REDC,LSE,Red Capital PLC,REDC,Red Capital PLC,LSE,stock,JE00BLB56J12,Finance,Financial Conglomerates,,unsupported_sector
REDS,STO,Redsense Medical AB,,,,,,,,,no_tradingview_match
REFC4,B3,REFINADORA CATARINENSE S.A.,,,,,,,,,no_tradingview_match
RENT.P,TSXV,Shine Box Capital Corp.,,,,,,,,,no_tradingview_match
REVV,TSXV,ReVolve Renewable Power Corp.,,,,,,,,,no_tradingview_match
RFAG3,B3,REDE FEDERAL ARMAZENS GERAIS FERROV. S/A,,,,,,,,,no_tradingview_match
RG1,ASX,REGAL PARTNERS GLOBAL INVESTMENTS LIMITED,RG1,Regal Partners Global Investments Limited,ASX,fund,AU0000434920,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
RG8,ASX,REGAL ASIAN INVESTMENTS LIMITED,RG8,Regal Asian Investments Limited,ASX,fund,AU0000253510,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
RHED4,B3,RHEDE TECNOLOGIA S.A.,,,,,,,,,no_tradingview_match
RHK,XETRA,RHOEN-KLINIKUM O.N.,RHK,RHON-KLINIKUM AG,XETR,stock,DE0007042301,Health Services,Hospital/Nursing Management,Health Care,accept
RIBC8,B3,RIBEIRO CORDEIRO IND E COMERCIOS.A.,,,,,,,,,no_tradingview_match
RIOS3,B3,RIO ALTO ENERGIAS RENOVÁVEIS S.A.,,,,,,,,,no_tradingview_match
RIVA3,B3,RIVA 9 EMPREENDIMENTOS IMOBILIÁRIOS S.A.,,,,,,,,,no_tradingview_match
RJSA3,B3,RJS S.A.,,,,,,,,,no_tradingview_match
RKW,LSE,Rockwood Realisation PLC,RKW,Rockwood Strategic Plc Registered,LSE,fund,GB00BRRD5L66,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
RME,TSXV,Roland Minerals Enterprises Corp.,RME,Roland Mineral Enterprises Corp.,TSXV,stock,CA77546D1006,Non-Energy Minerals,Other Metals/Minerals,,name_mismatch
RMII,LSE,RM Infrastructure Income PLC,RMII,RM Infrastructure Income PLC GBP,LSE,fund,GB00BYMTBG55,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
RNAM,NASDAQ,"Avidity Biosciences, Inc",,,,,,,,,no_tradingview_match
RNCH,TSXV,Ranchero Gold Corp.,RNCH,Ranchero Gold Corp,TSXV,stock,CA75189P1099,Finance,Financial Conglomerates,,unsupported_sector
RNPT4,B3,RENNER PARTICIPACOES S.A.,,,,,,,,,no_tradingview_match
ROCH,NEO,ROCHE HOLDING AG CDR (CAD Hedged),ROCH,Roche Holding Ltd Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,CA77119N1050,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
ROKO-B,STO,Röko,ROKO_B,Roko AB Class B,OMXSTO,stock,SE0023950795,Finance,Financial Conglomerates,,unsupported_sector
ROOS12,B3,ROOSTER S.A. INDUSTRIA DE EQUIPAMENTOS,,,,,,,,,no_tradingview_match
ROSH.P,TSXV,Roshni Capital Inc.,ROSH.P,Roshni Capital Inc,TSXV,stock,CA77815W1023,Finance,Financial Conglomerates,,unsupported_sector
RPR,TSX,Ravelin Properties REIT,,,,,,,,,no_tradingview_match
RQ1,SGX,Overseas Edu,RQ1,Overseas Education Ltd.,SGX,stock,SG2F49989922,Consumer Services,Other Consumer Services,Consumer Discretionary,accept
RRCC.P,TSXV,Raging Rhino Capital Corp.,RRCC.P,Raging Rhino Capital Corp.,TSXV,stock,CA7506481075,Finance,Financial Conglomerates,,unsupported_sector
RS1,LSE,RS GROUP PLC,RS1,RS Group PLC,LSE,stock,GB0003096442,Distribution Services,Wholesale Distributors,Industrials,accept
RSAN3,B3,CIA RIOGRANDENSE DE SANEAMENTO,,,,,,,,,no_tradingview_match
RSAN4,B3,CIA RIOGRANDENSE DE SANEAMENTO,,,,,,,,,no_tradingview_match
RSC.P,TSXV,Rockmount Capital Corporation,RSC.P,Rockmount Capital Corp.,TSXV,stock,CA7737931047,Finance,Financial Conglomerates,,unsupported_sector
RUCC.P,TSXV,Rupert's Crossing Capital Inc.,RUCC.P,Rupert's Crossing Capital Inc,TSXV,stock,CA78165Y1025,Finance,Financial Conglomerates,,unsupported_sector
RVC.P,TSXV,Ronin Ventures Corp.,RVC.P,Ronin Ventures Corp. Class A,TSXV,stock,CA7763311007,Finance,Financial Conglomerates,,unsupported_sector
RVEE3,B3,REVEE S.A.,RVEE3,Revee SA,BMFBOVESPA,stock,BRRVEEACNOR9,Miscellaneous,Miscellaneous,,unsupported_sector
RXS,SGX,PacificRadiance,RXS,Pacific Radiance Ltd,SGX,stock,SGXE30264951,Transportation,Marine Shipping,Industrials,accept
RY8,XETRA,ROY ASSET HLDG INH O.N.,,,,,,,,,no_tradingview_match
S19,SGX,SingShipping,S19,Singapore Shipping Corporation Limited,SGX,stock,SG1J24887775,Transportation,Marine Shipping,Industrials,accept
S23,SGX,Spura Finance,S23,Singapura Finance Ltd,SGX,stock,SG1M01001924,Finance,Major Banks,Financials,accept
S35,SGX,Sing Inv & Fin,S35,Sing Investments & Finance Limited,SGX,stock,SG1S02002305,Finance,Finance/Rental/Leasing,Financials,accept
S3N,SGX,GRC,S3N,Global Resource Construction Ltd.,SGX,stock,SGXPG02D6ZP7,Finance,Real Estate Development,Real Estate,accept
S41,SGX,Hong Leong Fin,S41,Hong Leong Finance Limited,SGX,stock,SG1M04001939,Finance,Regional Banks,Financials,accept
S56,SGX,SamuderaShipping,S56,Samudera Shipping Line Ltd,SGX,stock,SG1F29855813,Transportation,Marine Shipping,Industrials,accept
S7OU,SGX,Asian Pay Tv Tr,S7OU,Asian Pay Television Trust,SGX,stock,SG2F77993036,Consumer Services,Cable/Satellite TV,Communication Services,accept
SAC.P,TSXV,Savanna Capital Corp.,SAC.P,Savanna Capital Corp.,TSXV,stock,CA8046751068,Finance,Financial Conglomerates,,unsupported_sector
SAIFL,NSE_IN,Sameera Agro And Infra Limited,SAIFL,Sameera Agro and Infra Limited,NSE,stock,INE0PZA01015,Finance,Financial Conglomerates,,unsupported_sector
SANB,LSE,SANTANDER UK 8 5/8% NON-CUM STLG PRF,,,,,,,,,no_tradingview_match
SANY6,B3,SANYO DA AMAZONIA S.A.,,,,,,,,,no_tradingview_match
SAPG,NEO,SAP SE CDR (CAD Hedged),SAPG,SAP SE Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,CA80305U1075,Technology Services,Packaged Software,,asset_type_mismatch
SARS,STO,SARSYS,,,,,,,,,no_tradingview_match
SAWC.P,TSXV,Sayward Capital Corp.,SAWC.P,Sayward Capital Corp.,TSXV,stock,CA8058411031,Finance,Financial Conglomerates,,unsupported_sector
SB2,ASX,SALTER BROTHERS EMERGING COMPANIES LIMITED,SB2,Salter Brothers Emerging Companies Ltd.,ASX,stock,AU0000149429,Finance,Financial Conglomerates,,unsupported_sector
SBEL.P,TSXV,Sanibel Ventures Corp.,,,,,,,,,no_tradingview_match
