ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_sector,tv_industry,sector_update,decision
ORNA4B,B3,ORNATO S.A. INDL DE PISOS E AZULEJOS,,,,,,,,no_tradingview_match
OSCARGLO,BSE_IN,Oscar Global Ltd,OSCARGLO,Oscar Global Limited.,BSE,stock,Process Industries,Textiles,Materials,accept
OSELDEVICE,NSE_IN,Osel Devices Limited,OSELDEVICE,Osel Devices Limited,NSE,stock,Health Technology,Medical Specialties,Health Care,accept
OSRH,NASDAQ,OSR Holdings Inc,OSRH,"OSR Holdings, Inc.",NASDAQ,stock,Health Technology,Biotechnology,,name_mismatch
OSWALEA,BSE_IN,Oswal Leasing Ltd,OSWALEA,Oswal Leasing Ltd.,BSE,stock,Finance,Finance/Rental/Leasing,Financials,accept
OSWALOR,BSE_IN,Oswal Overseas Ltd,OSWALOR,Oswal Overseas Ltd.,BSE,stock,Process Industries,Agricultural Commodities/Milling,Materials,accept
OTC,TSXV,Ocumetics Technology Corp.,OTC,Ocumetics Technology Corp,TSXV,stock,Health Technology,Medical Specialties,Health Care,accept
OTCO,BSE_IN,OTCO International Ltd,OTCO,OTCO International Ltd.,BSE,stock,Technology Services,Packaged Software,Information Technology,accept
OTMC,TSXV,Oreterra Metals Corp.,OTMC,Oreterra Metals Corp.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
OWAIS,NSE_IN,Owais Metal And Mineral Processing Limited,OWAIS,Owais Metal & Mineral Processing Ltd.,NSE,stock,Process Industries,Chemicals: Specialty,Materials,accept
OWN,TSXV,Rex Resources Corp.,OWN,Rex Resources Corp.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
P5RD3,B3,MATRIZ COMPANHIA METALURGICA PRADA,,,,,,,,no_tradingview_match
PABC,PSX,Pakistan Aluminium Beverage Cans Ltd,PABC,Pakistan Aluminium Beverage Cans Ltd.,PSX,stock,Process Industries,Containers/Packaging,Materials,accept
PAR-H,TSXV,Parent Capital Corp,PAR.H,Parent Capital Corp.,TSXV,stock,Energy Minerals,Oil & Gas Production,Energy,accept
PARAMATRIX,NSE_IN,Paramatrix Technologies Limited,PARAMATRIX,Paramatrix Technologies Ltd.,NSE,stock,Technology Services,Packaged Software,Information Technology,accept
PARAMOUNT,NSE_IN,Paramount Dye Tec Limited,PARAMOUNT,Paramount Dye Tec Limited,NSE,stock,Process Industries,Textiles,Materials,accept
PARAMPARA,NSE_IN,PARAMPARA DAIRY DELIGHTS LIMITED,PARAMPARA,Parampara Dairy Delights Limited,NSE,stock,Consumer Durables,Home Furnishings,Consumer Discretionary,accept
PARTH,NSE_IN,Parth Electricals & Engineering Limited,PARTH,Parth Electricals & Engineering Limited,NSE,stock,Producer Manufacturing,Electrical Products,Industrials,accept
PARTYCRUS,NSE_IN,Party Cruisers Limited,PARTYCRUS,Party Cruisers Limited,NSE,stock,Consumer Services,Other Consumer Services,Consumer Discretionary,accept
PASUFIN,BSE_IN,Pasupati Fincap Ltd,PASUFIN,Pasupati Fincap Limited,BSE,stock,Finance,Investment Banks/Brokers,Financials,accept
PATILAUTOM,NSE_IN,Patil Automation Limited,PATILAUTOM,Patil Automation Ltd.,NSE,stock,Producer Manufacturing,Auto Parts: OEM,Industrials,accept
PCAA.P,TSXV,PC 1 Corp.,PCAA.P,PC 1 Corp,TSXV,stock,Finance,Financial Conglomerates,,name_mismatch
PCBU3,B3,PACAEMBU CONSTRUTORA S.A.,,,,,,,,no_tradingview_match
PCEM13,B3,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,no_tradingview_match
PCEM14,B3,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,no_tradingview_match
PCEM15,B3,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,no_tradingview_match
PCEM16,B3,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,no_tradingview_match
PCEM17,B3,PORTO PECEM GERACAO ENERGIA S/A,,,,,,,,no_tradingview_match
PCFV4,B3,POCOS DE FERVEDOURO S.A.,,,,,,,,no_tradingview_match
PCP.P,TSXV,Pender Street Capital Corp.,PCP.P,Pender Street Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
PCU,TSXV,Pecoy Copper Corp.,PCU,Pecoy Copper Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
PDQ,TSXV,Paradigm Gold Corporation,PDQ,Paradigm Gold Corporation,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
PDVN.P,TSXV,Pardus Ventures Inc.,PDVN.P,"Pardus Ventures, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
PEIL,BSE_IN,Premier Energy and Infrastructure Ltd,PEIL,Premier Energy & Infrastructure Ltd.,BSE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
PELATRO,NSE_IN,Pelatro Limited,PELATRO,Pelatro Limited,NSE,stock,Technology Services,Packaged Software,Information Technology,accept
PEOPLIN,BSE_IN,Peoples Investments Ltd,PEOPLIN,Peoples Investments Ltd.,BSE,stock,Finance,Financial Conglomerates,,unsupported_sector
PESO,TSXV,PesoRama Inc.,PESO,PesoRama Inc,TSXV,stock,Retail Trade,Discount Stores,Consumer Discretionary,accept
PGIC,TSX,Premium Global Income Split Corp.,PGIC,Premium Global Income Split Fund Class A,TSX,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
PHNM,TSXV,Phenom Resources Corp.,PHNM,Phenom Resources Corp,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
PHOGLOBAL,NSE_IN,Phoenix Overseas Limited,PHOGLOBAL,Phoenix Overseas Limited,NSE,stock,Consumer Non-Durables,Consumer Sundries,Consumer Staples,accept
PINE-UN,TSXV,Pine Trail Real Estate Investment Trust,PINE.UN,Pine Trail Real Estate Investment Trust Class A,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
PINN,TSXV,Pinnacle Silver and Gold Corp.,PINN,Pinnacle Silver and Gold Corp,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
PIONAGR,BSE_IN,Pioneer Agro Extracts Ltd,PIONAGR,Pioneer Agro Extracts Limited,BSE,stock,Process Industries,Agricultural Commodities/Milling,Materials,accept
PITHP,BSE_IN,Pithampur Poly Products Ltd,PITHP,Pithampur Poly Products Ltd.,BSE,stock,Process Industries,Textiles,Materials,accept
PLFS3,B3,POLO FILMS INDUSTRIA E COMERCIO SA,,,,,,,,no_tradingview_match
PLSP3,B3,PLASCORP PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
PLXX.P,TSXV,Planet X II Capital Corp.,PLXX.P,Planet X II Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
PMET,TSX,PMET Resources Inc.,PMET,PMET Resources Inc.,TSX,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
PMTELELIN,BSE_IN,P.M. Telelinnks Ltd,PMTELELIN,P.M. Telelinnks Ltd.,BSE,stock,Distribution Services,Wholesale Distributors,Industrials,accept
PNTI.P,TSXV,Pentagon I Capital Corp.,PNTI.P,Pentagon I Capital Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
POC.P,TSXV,POCML 7 Inc.,,,,,,,,no_tradingview_match
POPEES,BSE_IN,Popees Cares Ltd,POPEES,Koiya International Limited,BSE,stock,Technology Services,Information Technology Services,,name_mismatch
POSITRON,NSE_IN,Positron Energy Limited,POSITRON,Positron Energy Limited,NSE,stock,Utilities,Gas Distributors,Utilities,accept
PPAR3,B3,POLPAR S.A.,PPAR3,Polpar SA,BMFBOVESPA,stock,Finance,Financial Conglomerates,,unsupported_sector
PPSL,NSE_IN,Picturepost Studios Limited,PPSL,Picturepost Studios Limited,NSE,stock,Consumer Services,Movies/Entertainment,Communication Services,accept
PR2,ASX,PICHE RESOURCES LIMITED,PR2,Piche Resources Limited,ASX,stock,Non-Energy Minerals,Precious Metals,Materials,accept
PRABHAPP,BSE_IN,Prabha Energy Ltd,PRABHAPP,Prabha Energy Limited TEMP,BSE,stock,Energy Minerals,Oil & Gas Production,Energy,accept
PRANIK,NSE_IN,Pranik Logistics Limited,PRANIK,Pranik Logistics Limited,NSE,stock,Transportation,Air Freight/Couriers,Industrials,accept
PRB,TSX,Probe Gold Inc.,,,,,,,,no_tradingview_match
PREMCAPM,BSE_IN,Premium Capital Market & Investments Ltd,PREMCAPM,Premium Capital Market & Investments Ltd.,BSE,stock,Finance,Investment Managers,Financials,accept
PREMIUM,NSE_IN,Premium Plast Limited,PREMIUM,Premium Plast Limited,NSE,stock,Producer Manufacturing,Miscellaneous Manufacturing,Industrials,accept
PRESSURS,BSE_IN,Pressure Sensitive Systems India Ltd,PRESSURS,Pressure Sensitive Systems (India) Limited,BSE,stock,Finance,Financial Conglomerates,,unsupported_sector
PRIMECAB,NSE_IN,Prime Cable Industries Limited,PRIMECAB,Prime Cable Industries Limited,NSE,stock,Producer Manufacturing,Electrical Products,Industrials,accept
PROFX,NSE_IN,Pro FX Tech Limited,PROFX,Pro Fx Tech Ltd.,NSE,stock,Distribution Services,Wholesale Distributors,Industrials,accept
PROLIFE,NSE_IN,Prolife Industries Limited,PROLIFE,Prolife Industries Ltd.,NSE,stock,Process Industries,Chemicals: Specialty,Materials,accept
PRPT3,B3,PROMPT PARTICIPACOES S.A.,PRPT3,Prompt Participacoes SA,BMFBOVESPA,stock,Finance,Real Estate Development,Real Estate,accept
PRV-UN,TSX,Pro Real Estate Investment Trust,PRV.UN,PRO Real Estate Investment Trust,TSX,stock,Finance,Real Estate Investment Trusts,Real Estate,accept
PRVA3,B3,PRIVALIA BRASIL S.A.,,,,,,,,no_tradingview_match
PSEL,PSX,Pakistan Services Limited,PSEL,Pakistan Services Limited,PSX,stock,Consumer Services,Hotels/Resorts/Cruise lines,Consumer Discretionary,accept
PSFL,NSE_IN,Paramount Speciality Forgings Limited,PSFL,Paramount Speciality Forgings Limited,NSE,stock,Producer Manufacturing,Metal Fabrication,Industrials,accept
PSRAJ,NSE_IN,P S Raj Steels Limited,PSRAJ,P S Raj Steels Ltd.,NSE,stock,Non-Energy Minerals,Steel,Materials,accept
PTBP4,B3,PORTOBELLO PARTICIPACOES CERAMICAS S.A.,,,,,,,,no_tradingview_match
PTFY,TSXV,Plantify Foods Inc.,PTFY,Plantify Foods Inc,TSXV,stock,Consumer Non-Durables,Food: Major Diversified,Consumer Staples,accept
PTSL3,B3,PORTOSUL PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
PTSL4,B3,PORTOSUL PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
PUROHITCON,BSE_IN,Purohit Construction Ltd,PUROHITCON,Purohit Construction Ltd,BSE,stock,Consumer Durables,Homebuilding,Consumer Discretionary,accept
PURPLEUTED,NSE_IN,Purple United Sales Limited,PURPLEUTED,Purple United Sales Ltd.,NSE,stock,Consumer Non-Durables,Apparel/Footwear,Consumer Staples,accept
PUSHPA,NSE_IN,Pushpa Jewellers Limited,PUSHPA,Pushpa Jewellers Limited,NSE,stock,Consumer Durables,Other Consumer Specialties,Consumer Discretionary,accept
PVF,TSXV,Partners Value Investments LP,,,,,,,,no_tradingview_match
PVIS,TSXV,Parvis Invest Inc.,PVIS,Parvis Invest Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
PVVIPP,BSE_IN,PVV Infra Ltd,PVVIPP,PVV Infra Limited TEMP,BSE,stock,,,,unsupported_sector
PWF,TSX,Power Financial Corporation,,,,,,,,no_tradingview_match
PWI,TSX,Sustainable Power & Infrastructure Split Corp.,PWI,Power & Infrastructure Split Corp. Class A,TSX,stock,Finance,Financial Conglomerates,,unsupported_sector
PWL,NSE_IN,Physicswallah Limited,PWL,PhysicsWallah Ltd.,NSE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
PWRO,TSXV,Power One Resources Corp.,PWRO,Power One Resources Corp,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
QBR,TSX,Quebecor Inc.,,,,,,,,no_tradingview_match
QCFS,QSE,Cinema,QCFS,Qatar Cinema & Film Distribution Co.,QSE,stock,Consumer Services,Movies/Entertainment,,name_mismatch
QFIL,NSE_IN,Quality Foils (India) Limited,QFIL,Quality Foils (India) Limited,NSE,stock,Non-Energy Minerals,Steel,Materials,accept
QGMD,QSE,Qatar German Co. Med,QGMD,Qatar German For Medical Devices,QSE,stock,Distribution Services,Medical Distributors,,name_mismatch
QNB,ASX,QNB FINANCE LTD,,,,,,,,no_tradingview_match
QUADPRO,NSE_IN,Quadpro Ites Limited,QUADPRO,Quadpro ITeS Ltd.,NSE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
QUINTEGRA,BSE_IN,Quintegra Solutions Ltd,QUINTEGRA,Quintegra Solutions Limited,BSE,stock,Technology Services,Information Technology Services,Information Technology,accept
QURI,TSXV,Quri-Mayu Developments Ltd.,QURI,Quri-Mayu Developments Ltd.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
QVCEL,NSE_IN,QVC Exports Limited,QVCEL,QVC Exports Limited,NSE,stock,Distribution Services,Wholesale Distributors,Industrials,accept
QVQP3,B3,524 PARTICIPACOES S.A.,QVQP3,524 Participacoes SA,BMFBOVESPA,stock,Finance,Financial Conglomerates,,unsupported_sector
R.P,TSXV,Rockport Capital Corp.,R.P,Rockport Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
RA2,ASX,RESIMAC PREMIER SERIES 2020-1,,,,,,,,no_tradingview_match
RA3,ASX,RESIMAC SERIES 2024-1NC,,,,,,,,no_tradingview_match
RAC.P,TSXV,Riverwalk Acquisition Corp.,RAC.P,Riverwalk Acquisition Corp.,TSXV,stock,Miscellaneous,Investment Trusts/Mutual Funds,,unsupported_sector
RAGE,TSXV,Renegade Gold Inc.,RAGE,Renegade Gold Inc.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
RAJINDLTD,NSE_IN,Rajputana Industries Limited,RAJINDLTD,Rajputana Industries Limited,NSE,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
RAMHA,ASX,RAMHA,,,,,,,,no_tradingview_match
RAPIDFLEET,NSE_IN,Rapid Fleet Management Services Limited,RAPIDFLEET,Rapid Fleet Management Services Limited,NSE,stock,Transportation,Trucking,Industrials,accept
RAPPID,NSE_IN,Rappid Valves (India) Limited,RAPPID,Rappid Valves (India) Limited,NSE,stock,Producer Manufacturing,Industrial Machinery,Industrials,accept
RBY,TSX,Rubellite Energy Corp.,RBY,Rubellite Energy Corp.,TSX,stock,Energy Minerals,Oil & Gas Production,Energy,accept
RBZ,TSXV,Arya Resources Ltd.,RBZ,Arya Resources Ltd,TSXV,stock,Finance,Investment Managers,Financials,accept
RCCEMEN,BSE_IN,RCC Cements Ltd,RCCEMEN,RCC Cements Ltd.,BSE,stock,Non-Energy Minerals,Construction Materials,Materials,accept
RCHM,NEO,CIE FINANCIERE RICHEMONT AG CDR (CAD Hedged),RCHM,COMPAGNIE FINANCIERE RICHEMONT SA Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Consumer Durables,Other Consumer Specialties,,asset_type_mismatch
RCR-P,TSXV,Canna 8 Investment Trust,RCR.P,Canna 8 Investment Trust,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
READYMIX,NSE_IN,Readymix Construction Machinery Limited,READYMIX,Readymix Construction Machinery Ltd.,NSE,stock,Producer Manufacturing,Trucks/Construction/Farm Machinery,Industrials,accept
REBL.P,TSXV,Genesis Acquisition Corp.,REBL.P,Genesis Acquisition Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
REFC4,B3,REFINADORA CATARINENSE S.A.,,,,,,,,no_tradingview_match
REFEXRENEW,BSE_IN,Refex Renewables & Infrastructure Ltd,REFEXRENEW,Refex Renewables & Infrastructure Limited,BSE,stock,Industrial Services,Engineering & Construction,Industrials,accept
RENT.P,TSXV,Shine Box Capital Corp.,,,,,,,,no_tradingview_match
REVAMEDIA,BSE_IN,Revati Media Ltd,REVAMEDIA,Revati Media Ltd,BSE,stock,Process Industries,Chemicals: Major Diversified,Materials,accept
REVV,TSXV,ReVolve Renewable Power Corp.,,,,,,,,no_tradingview_match
REVX,TSXV,Rev Exploration Corp.,REVX,REV Exploration Corp.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
REXPRO,NSE_IN,Rexpro Enterprises Limited,REXPRO,Rexpro Enterprises Ltd.,NSE,stock,Producer Manufacturing,Office Equipment/Supplies,Industrials,accept
RFA,TSX,RFA Financial Inc.,RFA,RFA Financial Inc.,TSX,stock,Finance,Finance/Rental/Leasing,Financials,accept
RFAG3,B3,REDE FEDERAL ARMAZENS GERAIS FERROV. S/A,,,,,,,,no_tradingview_match
RG1,ASX,REGAL PARTNERS GLOBAL INVESTMENTS LIMITED,RG1,Regal Partners Global Investments Limited,ASX,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
RG8,ASX,REGAL ASIAN INVESTMENTS LIMITED,RG8,Regal Asian Investments Limited,ASX,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
RGN,NEO,Rush Gold Corp,RGN,Rush Gold Corp.,NEO,stock,Non-Energy Minerals,Precious Metals,Materials,accept
RGSI,TSX,Rockpoint Gas Storage Inc.,RGSI,"Rockpoint Gas Storage, Inc. Class A",TSX,stock,Industrial Services,Oil & Gas Pipelines,Industrials,accept
RHED4,B3,RHEDE TECNOLOGIA S.A.,,,,,,,,no_tradingview_match
RIBC8,B3,RIBEIRO CORDEIRO IND E COMERCIOS.A.,,,,,,,,no_tradingview_match
RICHA,NSE_IN,Richa Info Systems Limited,RICHA,Richa Info Systems Ltd.,NSE,stock,Electronic Technology,Computer Peripherals,Information Technology,accept
RIOS3,B3,RIO ALTO ENERGIAS RENOVÁVEIS S.A.,,,,,,,,no_tradingview_match
RIVA3,B3,RIVA 9 EMPREENDIMENTOS IMOBILIÁRIOS S.A.,,,,,,,,no_tradingview_match
RJSA3,B3,RJS S.A.,,,,,,,,no_tradingview_match
RMB,TSXV,Rumbu Holdings Ltd.,RMB,Rumbu Holdings Ltd,TSXV,stock,Consumer Services,Other Consumer Services,Consumer Discretionary,accept
RME,TSXV,Roland Minerals Enterprises Corp.,RME,Roland Mineral Enterprises Corp.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,,name_mismatch
RNAM,NASDAQ,"Avidity Biosciences, Inc",,,,,,,,no_tradingview_match
RNCH,TSXV,Ranchero Gold Corp.,RNCH,Ranchero Gold Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
RNFI,NSE_IN,RNFI Services Limited,RNFI,RNFI Services Ltd.,NSE,stock,Finance,Regional Banks,Financials,accept
RNPL,NSE_IN,Renol Polychem Limited,RNPL,Renol Polychem Limited,NSE,stock,Process Industries,Chemicals: Specialty,Materials,accept
RNPT4,B3,RENNER PARTICIPACOES S.A.,,,,,,,,no_tradingview_match
ROAR,TSXV,Lion Rock Resources Inc.,ROAR,Lion Rock Resources Inc,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
ROCH,NEO,ROCHE HOLDING AG CDR (CAD Hedged),ROCH,Roche Holding Ltd Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
ROOS12,B3,ROOSTER S.A. INDUSTRIA DE EQUIPAMENTOS,,,,,,,,no_tradingview_match
ROSH.P,TSXV,Roshni Capital Inc.,ROSH.P,Roshni Capital Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
ROYALARC,NSE_IN,Royal Arc Electrodes Limited,ROYALARC,Royal Arc Electrodes Limited,NSE,stock,Producer Manufacturing,Industrial Machinery,Industrials,accept
RPR,TSX,Ravelin Properties REIT,,,,,,,,no_tradingview_match
RRCC.P,TSXV,Raging Rhino Capital Corp.,RRCC.P,Raging Rhino Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
RRP,BSE_IN,RRP Semiconductor Ltd,RRP,RRP Semiconductor Ltd,BSE,stock,Finance,Investment Banks/Brokers,Financials,accept
RRPDEFENSE,BSE_IN,RRP Defense Ltd,RRPDEFENSE,RRP Defense Ltd,BSE,stock,Distribution Services,Wholesale Distributors,Industrials,accept
RRR-UN,TSXV,R&R Real Estate Investment Trust,RRR.UN,R&R Real Estate Investment Trust,TSXV,stock,Finance,Real Estate Investment Trusts,Real Estate,accept
RRRL,TSXV,River Road Resources Ltd.,RRRL,River Road Resources Ltd.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
RSAN3,B3,CIA RIOGRANDENSE DE SANEAMENTO,,,,,,,,no_tradingview_match
RSAN4,B3,CIA RIOGRANDENSE DE SANEAMENTO,,,,,,,,no_tradingview_match
RSC.P,TSXV,Rockmount Capital Corporation,RSC.P,Rockmount Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
RSMX,TSXV,Regency Silver Corp.,RSMX,Regency Silver Corp,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
RTE,TSXV,Route 109 Resources Inc.,RTE,Route 109 Resources Inc.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
RTO.P,TSXV,Chrysalis 12 Inc.,RTO.P,"Chrysalis 12, Inc.",TSXV,stock,Finance,Finance/Rental/Leasing,Financials,accept
RUCC.P,TSXV,Rupert's Crossing Capital Inc.,RUCC.P,Rupert's Crossing Capital Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
RV,TSXV,Pathfinder Ventures Inc.,RV,Pathfinder Ventures Inc,TSXV,stock,Consumer Services,Other Consumer Services,Consumer Discretionary,accept
RVC.P,TSXV,Ronin Ventures Corp.,RVC.P,Ronin Ventures Corp. Class A,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
RVEE3,B3,REVEE S.A.,RVEE3,Revee SA,BMFBOVESPA,stock,Miscellaneous,Miscellaneous,,unsupported_sector
RVLY,TSXV,Rivalry Corp.,RVLY,Rivalry Corp.,TSXV,stock,Technology Services,Internet Software/Services,Information Technology,accept
RZL,TSXV,RZOLV Technologies Inc.,RZL,RZOLV Technologies Inc.,TSXV,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
SA-H,TSXV,Southern Arc Minerals Inc,SA.H,Southern Arc Minerals Inc. Class A,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
SAC.P,TSXV,Savanna Capital Corp.,SAC.P,Savanna Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SACHEEROME,NSE_IN,Sacheerome Limited,SACHEEROME,Sacheerome Limited,NSE,stock,Consumer Non-Durables,Household/Personal Care,Consumer Staples,accept
SAFEENTP,NSE_IN,Safe Enterprises Retail Fixtures Limited,SAFEENTP,Safe Enterprises Retail Fixtures Ltd.,NSE,stock,Producer Manufacturing,Office Equipment/Supplies,Industrials,accept
SAHANA,NSE_IN,Sahana System Limited,SAHANA,Sahana System Limited,NSE,stock,Technology Services,Information Technology Services,Information Technology,accept
SAHASRA,NSE_IN,Sahasra Electronic Solutions Limited,SAHASRA,Sahasra Electronic Solutions Limited,NSE,stock,Electronic Technology,Electronic Production Equipment,Information Technology,accept
SAI-H,TSXV,Sunshine Agri-Tech Inc,SAI.H,Sunshine Agri-Tech Inc.,TSXV,stock,Process Industries,Agricultural Commodities/Milling,Materials,accept
SAIFL,NSE_IN,Sameera Agro And Infra Limited,SAIFL,Sameera Agro and Infra Limited,NSE,stock,Finance,Financial Conglomerates,,unsupported_sector
SAJHOTELS,NSE_IN,Saj Hotels Limited,SAJHOTELS,Saj Hotels Limited,NSE,stock,Consumer Services,Hotels/Resorts/Cruise lines,Consumer Discretionary,accept
SALT3,B3,GRUPO SALTA EDUCAÇÃO S.A.,SALT3,Grupo Salta Educacao SA,BMFBOVESPA,stock,Consumer Services,Other Consumer Services,Consumer Discretionary,accept
SANY6,B3,SANYO DA AMAZONIA S.A.,,,,,,,,no_tradingview_match
SAPG,NEO,SAP SE CDR (CAD Hedged),SAPG,SAP SE Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Technology Services,Packaged Software,,asset_type_mismatch
SASHWAT,BSE_IN,Sashwat Technocrats Ltd,SASHWAT,Sashwat Technocrats Ltd.,BSE,stock,Finance,Real Estate Development,Real Estate,accept
SASK,TSXV,Atha Energy Corp.,SASK,Atha Energy Corp.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
SATANIBRG,BSE_IN,Satani Bearings Ltd,SATANIBRG,Satani Bearings Limited,BSE,stock,Producer Manufacturing,Metal Fabrication,Industrials,accept
SATECH,NSE_IN,S A Tech Software India Limited,SATECH,S A Tech Software India Ltd.,NSE,stock,Technology Services,Information Technology Services,Information Technology,accept
SAWALIYA,NSE_IN,Sawaliya Food Products Limited,SAWALIYA,Sawaliya Food Products Limited,NSE,stock,Consumer Non-Durables,Food: Specialty/Candy,Consumer Staples,accept
SAWC.P,TSXV,Sayward Capital Corp.,SAWC.P,Sayward Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SB2,ASX,SALTER BROTHERS EMERGING COMPANIES LIMITED,SB2,Salter Brothers Emerging Companies Ltd.,ASX,stock,Finance,Financial Conglomerates,,unsupported_sector
SBEL.P,TSXV,Sanibel Ventures Corp.,,,,,,,,no_tradingview_match
SBMI,TSXV,Silver Bullet Mines Corp.,SBMI,Silver Bullet Mines Corp,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
SC1,ASX,"SHINHAN CARD CO., LTD.",,,,,,,,no_tradingview_match
SCMI,TSXV,Selkirk Copper Mines Inc.,SCMI,Selkirk Copper Mines Inc.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
SCRI,NEO,SILVER CROWN ROYALTIES INC.,SCRI,Silver Crown Royalties Inc,NEO,stock,Non-Energy Minerals,Precious Metals,Materials,accept
SDCI.P,TSXV,St. Davids Capital Inc.,,,,,,,,no_tradingview_match
SDE,TSX,Spartan Delta Corp.,SDE,Spartan Delta Corp,TSX,stock,Energy Minerals,Oil & Gas Production,Energy,accept
SDREAMS,NSE_IN,S D Retail Limited,SDREAMS,S D Retail Limited,NSE,stock,Consumer Non-Durables,Apparel/Footwear,Consumer Staples,accept
SDRM3,B3,CIA SIDERURGICA DA AMAZONIA - SIDERAMA,,,,,,,,no_tradingview_match
SDRM6,B3,CIA SIDERURGICA DA AMAZONIA - SIDERAMA,,,,,,,,no_tradingview_match
SECL,NSE_IN,Salasar Exteriors and Contour Limited,,,,,,,,no_tradingview_match
SEGN,TSXV,Seegnal Inc.,SEGN,Seegnal Inc.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SELLOWRAP,NSE_IN,Sellowrap Industries Limited,SELLOWRAP,Sellowrap Industries Limited,NSE,stock,Producer Manufacturing,Auto Parts: OEM,Industrials,accept
SEND,TSXV,Sendero Resources Corp.,SEND,Sendero Resources Corp.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
SERIND,BSE_IN,SER Industries Ltd,,,,,,,,no_tradingview_match
SESHACHAL,BSE_IN,Seshachal Technologies Ltd,SESHACHAL,Seshachal Technologies Limited,BSE,stock,Technology Services,Information Technology Services,Information Technology,accept
SET,ASX,SOLARIS AUSTRALIAN EQUITY INCOME PLUS LIMITED,SET,Solaris Australian Equity Income Plus Ltd.,ASX,stock,Finance,Financial Conglomerates,,unsupported_sector
SEVN.P,TSXV,Seven Oaks Capital Corp.,SEVN.P,Seven Oaks Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
