listing_key,ticker,exchange,asset_type,name,gap_class,source_of_truth_outcome,source_gap_context,review_needed,recommended_next_source,source_gate,b3_probe_decision,b3_code,b3_name,b3_sector_pt,b3_subsector,b3_segment,b3_sector_update,b3_source_url,official_source_context,residual_decision,review_bucket,review_priority,review_strategy,apply_eligibility,verification_evidence_required,residual_review_context
B3::PTSL3,PTSL3,B3,Stock,PORTOSUL PARTICIPAÇÕES S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,PTSL,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=PTSL;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::PTSL4,PTSL4,B3,Stock,PORTOSUL PARTICIPAÇÕES S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,PTSL,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=PTSL;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::QVQP3,QVQP3,B3,Stock,524 PARTICIPACOES S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,QVQP,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=QVQP;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::REFC4,REFC4,B3,Stock,REFINADORA CATARINENSE S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,REFC,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=REFC;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::RFAG3,RFAG3,B3,Stock,REDE FEDERAL ARMAZENS GERAIS FERROV. S/A,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,RFAG,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=RFAG;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::RHED4,RHED4,B3,Stock,RHEDE TECNOLOGIA S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,RHED,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=RHED;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::RIBC8,RIBC8,B3,Stock,RIBEIRO CORDEIRO IND E COMERCIOS.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,RIBC,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=RIBC;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::RIOS3,RIOS3,B3,Stock,RIO ALTO ENERGIAS RENOVÁVEIS S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,RIOS,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=RIOS;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::RIVA3,RIVA3,B3,Stock,RIVA 9 EMPREENDIMENTOS IMOBILIÁRIOS S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,RIVA,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=RIVA;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::RJSA3,RJSA3,B3,Stock,RJS S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,RJSA,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=RJSA;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::RNPT4,RNPT4,B3,Stock,RENNER PARTICIPACOES S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,RNPT,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=RNPT;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::ROOS12,ROOS12,B3,Stock,ROOSTER S.A. INDUSTRIA DE EQUIPAMENTOS,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,ROOS,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=ROOS;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::RSAN3,RSAN3,B3,Stock,CIA RIOGRANDENSE DE SANEAMENTO,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,RSAN,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=RSAN;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::RSAN4,RSAN4,B3,Stock,CIA RIOGRANDENSE DE SANEAMENTO,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,RSAN,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=RSAN;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::RVEE3,RVEE3,B3,Stock,REVEE S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,RVEE,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=RVEE;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::SALT5,SALT5,B3,Stock,GRUPO SALTA EDUCAÇÃO S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,SALT,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=SALT;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::SALT6,SALT6,B3,Stock,GRUPO SALTA EDUCAÇÃO S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,SALT,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=SALT;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::SANY6,SANY6,B3,Stock,SANYO DA AMAZONIA S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,SANY,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=SANY;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::SDRM3,SDRM3,B3,Stock,CIA SIDERURGICA DA AMAZONIA - SIDERAMA,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,SDRM,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=SDRM;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::SDRM6,SDRM6,B3,Stock,CIA SIDERURGICA DA AMAZONIA - SIDERAMA,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,SDRM,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=SDRM;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::SILO3,SILO3,B3,Stock,CIA DE ARMAZENS E SILOS DO EST MG-CASEMG,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,SILO,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=SILO;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::SILO4,SILO4,B3,Stock,CIA DE ARMAZENS E SILOS DO EST MG-CASEMG,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,SILO,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=SILO;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::SPCI6,SPCI6,B3,Stock,SOCIEDADE DE PARTICIP. CIMENTEIRAS S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,SPCI,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=SPCI;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::SPCR3,SPCR3,B3,Stock,SPE CRISTINA S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,SPCR,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=SPCR;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::STAL6,STAL6,B3,Stock,SETAL TELECOM S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,STAL,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=STAL;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::STOK3,STOK3,B3,Stock,ESTOK COMERCIO E REPRESENTACOES S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,STOK,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=STOK;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
