campaign,listing_key,ticker,exchange,asset_type,name,target_field,current_value,official_values,canonical_value,evidence_source,confidence_reason,decision,review_priority,verification_evidence_required,recommended_next_source,source_gate
C1_sector_etf_category_truth,Bursa::7241,7241,Bursa,Stock,Nextgreen Global Bhd,stock_sector,Real Estate,Industrials,Industrials,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7244,7244,TSE,Stock,"ICHIKOH INDUSTRIES,LTD.",stock_sector,Consumer Discretionary,Information Technology,Information Technology,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,Bursa::7247,7247,Bursa,Stock,SCGM Bhd,stock_sector,Materials,Industrials,Industrials,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,Bursa::7248,7248,Bursa,Stock,SLP Resources Bhd,stock_sector,Consumer Discretionary,Industrials,Industrials,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,Bursa::7249,7249,Bursa,Stock,Skygate Solutions Berhad,stock_sector,Industrials,Real Estate,Real Estate,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,Bursa::7250,7250,Bursa,Stock,Uzma Bhd,stock_sector,Consumer Discretionary,Energy,Energy,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,Bursa::7253,7253,Bursa,Stock,Handal Resources Bhd,stock_sector,Consumer Discretionary,Energy,Energy,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7276,7276,TSE,Stock,"KOITO MANUFACTURING CO.,LTD.",stock_sector,Consumer Discretionary,Information Technology,Information Technology,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,Bursa::7277,7277,Bursa,Stock,Dialog Group Bhd,stock_sector,Consumer Discretionary,Energy,Energy,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7280,7280,TSE,Stock,MITSUBA Corporation,stock_sector,Consumer Discretionary,Information Technology,Information Technology,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,Bursa::7285,7285,Bursa,Stock,Tomypak Holdings Bhd,stock_sector,Materials,Industrials,Industrials,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,Bursa::7293,7293,Bursa,Stock,Yinson Holdings Bhd,stock_sector,Consumer Discretionary,Energy,Energy,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7314,7314,TSE,Stock,"ODAWARA AUTO-MACHINE MFG.CO.,LTD.",stock_sector,Industrials,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7317,7317,TSE,Stock,"Matsuya R&D Co.,Ltd",stock_sector,Industrials,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7318,7318,TSE,Stock,"SERENDIP HOLDINGS Co.,Ltd.",stock_sector,Industrials,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,Bursa::7323,7323,Bursa,Stock,Ken Holdings Bhd,stock_sector,Industrials,Real Estate,Real Estate,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7351,7351,TSE,Stock,Goodpatch Inc.,stock_sector,Information Technology,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7353,7353,TSE,Stock,"KIYO Learning Co.,Ltd.",stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7356,7356,TSE,Stock,Retty Inc.,stock_sector,Communication Services,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7357,7357,TSE,Stock,"GEOCODE CO.,Ltd.",stock_sector,Communication Services,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7358,7358,TSE,Stock,Poppins Corporation,stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7359,7359,TSE,Stock,"Tokyo Communications Group,Inc.",stock_sector,Communication Services,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::7360,7360,TSE,Stock,"ONDECK Co.,Ltd.",stock_sector,Financials,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7362,7362,TSE,Stock,Terminalcare Support Institute Inc.,stock_sector,Health Care,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7363,7363,TSE,Stock,baby calendar Inc.,stock_sector,Health Care,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7364,7364,TSE,Stock,"RYUKYU ASTEEDA Sports Club Co.,Ltd.",stock_sector,Communication Services,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7366,7366,TSE,Stock,LITALICO Inc.,stock_sector,Health Care,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7372,7372,TSE,Stock,Decollte Holdings Corporation,stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::7377,7377,TSE,Stock,"DN HOLDINGS CO.,LTD.",stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,Bursa::7382,7382,Bursa,Stock,Golden Land Bhd,stock_sector,Real Estate,Consumer Staples,Consumer Staples,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7399,7399,TSE,Stock,"NANSIN CO.,LTD.",stock_sector,Industrials,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TPEX::7402,7402,TPEX,Stock,Brinno Incorporated,stock_sector,Industrials,Information Technology,Information Technology,MOPS:tpex_mainboard_basic_info,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7409,7409,TSE,Stock,"AeroEdge Co.,Ltd",stock_sector,Industrials,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::7413,7413,TSE,Stock,"Sokensha Co.,Ltd.",stock_sector,Consumer Staples,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7422,7422,TSE,Stock,"TOHO LAMAC CO.,LTD.",stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7426,7426,TSE,Stock,Yamadai Corporation,stock_sector,Consumer Staples,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7433,7433,TSE,Stock,"Hakuto Co.,Ltd.",stock_sector,Information Technology,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,Bursa::7439,7439,Bursa,Stock,Teck Guan Perdana Bhd,stock_sector,Consumer Staples,Consumer Discretionary,Consumer Discretionary,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7442,7442,TSE,Stock,"NAKAYAMAFUKU CO.,LTD.",stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7443,7443,TSE,Stock,Yokohama Gyorui Co Ltd,stock_sector,Consumer Staples,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7444,7444,TSE,Stock,"Harima-Kyowa Co.,LTD.",stock_sector,Consumer Staples,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7446,7446,TSE,Stock,"TOHOKU CHEMICAL Co.,LTD.",stock_sector,Materials,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7447,7447,TSE,Stock,"NAGAILEBEN Co.,Ltd.",stock_sector,Health Care,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7456,7456,TSE,Stock,"MATSUDA SANGYO Co.,Ltd.",stock_sector,Materials,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::7458,7458,TSE,Stock,"DAIICHIKOSHO CO.,LTD.",stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7459,7459,TSE,Stock,MEDIPAL HOLDINGS CORPORATION,stock_sector,Health Care,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7460,7460,TSE,Stock,"YAGI & CO.,LTD.",stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::7461,7461,TSE,Stock,"KIMURA CO.,LTD.",stock_sector,Materials,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7463,7463,TSE,Stock,"ADVAN GROUP CO.,LTD.",stock_sector,Industrials,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,Bursa::7471,7471,Bursa,Stock,Eden Inc Bhd,stock_sector,Industrials,Utilities,Utilities,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7475,7475,TSE,Stock,"ALBIS Co.,Ltd.",stock_sector,Consumer Staples,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7477,7477,TSE,Stock,MURAKI CORPORATION,stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7481,7481,TSE,Stock,"OIE SANGYO CO.,LTD.",stock_sector,Consumer Staples,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::7483,7483,TSE,Stock,"DOSHISHA CO.,LTD.",stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::7486,7486,TSE,Stock,"SANRIN CO.,LTD.",stock_sector,Energy,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7487,7487,TSE,Stock,OZU CORPORATION,stock_sector,Consumer Staples,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,Bursa::7498,7498,Bursa,Stock,Ralco Corporation Bhd,stock_sector,Consumer Discretionary,Industrials,Industrials,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7501,7501,TSE,Stock,Tiemco Ltd,stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7502,7502,TSE,Stock,"PLAZA HOLDINGS CO.,LTD.",stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
