ticker,alias,alias_type,status,detection_policy,confidence,reason,duplicate_ticker_count
XPND,first expanded technology,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XPO,US9837931008,isin,reject,identifier_only,0.99,identifier_alias,1
XPO,983793,wkn,reject,identifier_only,0.99,identifier_alias,1
XPO,xpo logistics,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XPOF,US98422X1019,isin,reject,identifier_only,0.99,identifier_alias,1
XPOF,xponential fitness,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XPON,US30218B1008,isin,reject,identifier_only,0.99,identifier_alias,1
XPP,US74347X8801,isin,reject,identifier_only,0.99,identifier_alias,1
XPP,ultra ftse china 50,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XPPE,DE000A2UDH63,isin,reject,identifier_only,0.99,identifier_alias,1
XPPE,xtrackers ie physical platinum etc securities,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XPPLF,SG9999003735,isin,reject,identifier_only,0.99,identifier_alias,1
XPPLF,xp power,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XPPT,DE000A2T0VT7,isin,reject,identifier_only,0.99,identifier_alias,1
XPPT,xtrackers etc - xtrackers ie physical platinum etc 1,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XPRO,NL0010556684,isin,reject,identifier_only,0.99,identifier_alias,1
XPRO,A1W3ZG,wkn,reject,identifier_only,0.99,identifier_alias,1
XPRO,expro group holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XPS,GB00BDDN1T20,isin,reject,identifier_only,0.99,identifier_alias,1
XPS,xps pensions group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XPS,xps pensions,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XPSF11,BRXPSFCTF009,isin,reject,identifier_only,0.99,identifier_alias,1
XPSF11,xp selection fdo fii resp lim,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XPXD,LU0322252338,isin,reject,identifier_only,0.99,identifier_alias,1
XPXD,xtrackers - msci pacific ex japan,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XQB,CA46432H1038,isin,reject,identifier_only,0.99,identifier_alias,1
XQB,high quality canadian bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XQL,queensland treasury,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XQLT,CA46436J1057,isin,reject,identifier_only,0.99,identifier_alias,1
XQLT,msci usa quality factor,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XQQ,CA46431V1031,isin,reject,identifier_only,0.99,identifier_alias,1
XQQI,US78433H5191,isin,reject,identifier_only,0.99,identifier_alias,1
XQQI,neos boosted nasdaq-100 high income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XQQI,neos boosted qqq,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XQQI,boosted nasdaq income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XQQU,CA46438E2033,isin,reject,identifier_only,0.99,identifier_alias,1
XQUA,IE00BD4DX952,isin,reject,identifier_only,0.99,identifier_alias,1
XQUA,db x-trackers iboxx emerging sovereigns quality weighted 1d,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XQUD,IE0004KLW911,isin,reject,identifier_only,0.99,identifier_alias,1
XQUD,xtrackers esg emerging markets bond quality weighted 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XQUE,IE00BD4DXB77,isin,reject,identifier_only,0.99,identifier_alias,1
XQUE,db x-trackers iboxx emerging sovereigns quality weighted 2d,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRA,AU0000421117,isin,reject,identifier_only,0.99,identifier_alias,1
XRA,xenora minerals,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRAY,US24906P1093,isin,reject,identifier_only,0.99,identifier_alias,1
XRAY,24906P,wkn,reject,identifier_only,0.99,identifier_alias,1
XRAY,dentsply sirona,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRB,CA46431C1059,isin,reject,identifier_only,0.99,identifier_alias,1
XRB,canadian real return bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRE,CA46431D1033,isin,reject,identifier_only,0.99,identifier_alias,1
XRE,s&p/tsx capped reit,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XREA,IE00BP8FKB21,isin,reject,identifier_only,0.99,identifier_alias,1
XREA,db x-trackers ftse developed europe ex uk property 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XREG,US9838101023,isin,reject,identifier_only,0.99,identifier_alias,1
XREG,xr energy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XREP,IE00BYM8JD58,isin,reject,identifier_only,0.99,identifier_alias,1
XREP,invesco real estate s&p us select sector,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRF,AU000000XRF8,isin,reject,identifier_only,0.99,identifier_alias,1
XRF,xrf scientific,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRG,AU0000196065,isin,reject,identifier_only,0.99,identifier_alias,1
XRG,xreality group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRG,xreality,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRLX,US3608768749,isin,reject,identifier_only,0.99,identifier_alias,1
XRLX,fundx conservative,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRME,IE000TSML5I8,isin,reject,identifier_only,0.99,identifier_alias,1
XRME,xtrackers msci usa esg screened 2c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRMI,US37960A2069,isin,reject,identifier_only,0.99,identifier_alias,1
XRMI,s&p 500 risk managed income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRMU,IE00BJZ2DC62,isin,reject,identifier_only,0.99,identifier_alias,1
XRMU,xtrackers msci usa esg screened 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRN,US37954A3032,isin,reject,identifier_only,0.99,identifier_alias,1
XRN,chiron real estate,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRO,NZXROE0001S2,isin,reject,identifier_only,0.99,identifier_alias,1
XRP,US09174F1075,isin,reject,identifier_only,0.99,identifier_alias,1
XRP,bitwise xrp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRP.U,CA2999351067,isin,reject,identifier_only,0.99,identifier_alias,1
XRP.U,evolve xrp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRPC,US13723M1009,isin,reject,identifier_only,0.99,identifier_alias,1
XRPC,canary xrp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRPH11,BRXRPHCTF007,isin,reject,identifier_only,0.99,identifier_alias,1
XRPH11,hashdex nasdaq xrp fundo indice - resp limitada,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRPK,US26923Q3258,isin,reject,identifier_only,0.99,identifier_alias,1
XRPK,t-rex 2x long xrp target,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRPM,US0321083752,isin,reject,identifier_only,0.99,identifier_alias,1
XRPM,amplify xrp 3% monthly premium income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRPM,amplify - amplify xrp 3% monthly premium income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRPM,amplify xrp 3% monthly option income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRPN,KYG0R38G1040,isin,reject,identifier_only,0.99,identifier_alias,1
XRPN,armada acquisition ii,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRPP,CA74641U1030,isin,reject,identifier_only,0.99,identifier_alias,1
XRPP.B,CA74641U2020,isin,reject,identifier_only,0.99,identifier_alias,1
XRPP.U,CA74641U3010,isin,reject,identifier_only,0.99,identifier_alias,1
XRPQ,CA88562K1003,isin,reject,identifier_only,0.99,identifier_alias,1
XRPQ,3iq xrp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRPR,US26923N2311,isin,reject,identifier_only,0.99,identifier_alias,1
XRPR,rex-osprey xrp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRPT,US92865J7292,isin,reject,identifier_only,0.99,identifier_alias,1
XRPT,2x xrp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRPZ,US3552331072,isin,reject,identifier_only,0.99,identifier_alias,1
XRPZ,franklin xrp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRRL,GB00BLD4ZN31,isin,reject,identifier_only,0.99,identifier_alias,1
XRRL,coinshares physical xrp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRSG,IE00BJZ2DD79,isin,reject,identifier_only,0.99,identifier_alias,1
XRSG,xtrackers russell 2000 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRT,US78464A7147,isin,reject,identifier_only,0.99,identifier_alias,1
XRT,s&p retail,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRTM,LU1109941689,isin,reject,identifier_only,0.99,identifier_alias,1
XRTM,xtrackers ii rolling target maturity sept 2027 high yield 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRTX,CA98420Q2071,isin,reject,identifier_only,0.99,identifier_alias,1
XRTX,xortx therapeutics,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRTX,xortx,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XRX,US98421M1062,isin,reject,identifier_only,0.99,identifier_alias,1
XRX,98421M,wkn,reject,identifier_only,0.99,identifier_alias,1
XRX,xerox,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XS2D,LU0411078552,isin,reject,identifier_only,0.99,identifier_alias,1
XS2D,xtrackers s&p 500 2x leveraged swap 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XS3R,LU0292105359,isin,reject,identifier_only,0.99,identifier_alias,1
XS3R,xtrackers msci europe consumer staples egs screened 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XS5E,LU2196472984,isin,reject,identifier_only,0.99,identifier_alias,1
XS5E,xtrackers s&p 500 swap 5c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XS5G,LU2196473016,isin,reject,identifier_only,0.99,identifier_alias,1
XS5G,xtrackers s&p 500 swap 7c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XS6R,LU0292104899,isin,reject,identifier_only,0.99,identifier_alias,1
XS6R,xtrackers msci europe utilities esg screened 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XS7R,LU0292103651,isin,reject,identifier_only,0.99,identifier_alias,1
XS7R,xtrackers msci europe financials esg screened 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XS7W,IE00B3Y8D011,isin,reject,identifier_only,0.99,identifier_alias,1
XS7W,xtrackers income 1d,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XS8R,LU0292104469,isin,reject,identifier_only,0.99,identifier_alias,1
XS8R,xtrackers msci europe information technology esg screened,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSAB,CA46436P1018,isin,reject,identifier_only,0.99,identifier_alias,1
XSAB,esg aware canadian aggregate bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSB,CA46431A1093,isin,reject,identifier_only,0.99,identifier_alias,1
XSB,core canadian short term bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSB,canadian short term,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSC,CA46435H1001,isin,reject,identifier_only,0.99,identifier_alias,1
XSC,conservative short term strategic fixed income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSCD,IE00BGQYRR35,isin,reject,identifier_only,0.99,identifier_alias,1
XSCD,xtrackers msci usa consumer discretionary 1d,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSCS,IE00BGQYRQ28,isin,reject,identifier_only,0.99,identifier_alias,1
XSCS,xtrackers msci usa consumer staples,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSD,US78464A8624,isin,reject,identifier_only,0.99,identifier_alias,1
XSD,s&p semiconductor,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSD2,LU0411075020,isin,reject,identifier_only,0.99,identifier_alias,1
XSD2,db x-trackers shortdax x2 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSDR,LU0292103222,isin,reject,identifier_only,0.99,identifier_alias,1
XSDR,xtrackers msci europe health care esg screened 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSDX,LU0292106241,isin,reject,identifier_only,0.99,identifier_alias,1
XSDX,xtrackers shortdax swap 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSE,CA4642911032,isin,reject,identifier_only,0.99,identifier_alias,1
XSE,conservative strategic fixed income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSEA,CA46436M1086,isin,reject,identifier_only,0.99,identifier_alias,1
XSEM,CA46437F1027,isin,reject,identifier_only,0.99,identifier_alias,1
XSEM,esg aware msci emerging markets,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSEN,IE00BCHWNS19,isin,reject,identifier_only,0.99,identifier_alias,1
XSEN,db x-trackers msci usa energy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSEP,US33740U8100,isin,reject,identifier_only,0.99,identifier_alias,1
XSFD,LU0328476410,isin,reject,identifier_only,0.99,identifier_alias,1
XSFD,xtrackers s&p select frontier swap 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSFN,IE00BCHWNT26,isin,reject,identifier_only,0.99,identifier_alias,1
XSFN,db x-trackers msci usa financials,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSG,GB00BMGYBJ57,isin,reject,identifier_only,0.99,identifier_alias,1
XSG,xeros technology group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSG,xeros technology,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSG,xeros,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSH,CA46431X1096,isin,reject,identifier_only,0.99,identifier_alias,1
XSH,core canadian short term corporate bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSHC,IE00BCHWNW54,isin,reject,identifier_only,0.99,identifier_alias,1
XSHC,xtrackers msci usa health care 1d,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSHD,US46138E1313,isin,reject,identifier_only,0.99,identifier_alias,1
XSHD,invesco s&p smallcap high dividend low volatility,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSHG,CA45033L1094,isin,reject,identifier_only,0.99,identifier_alias,1
XSHG,esg advanced 1-5 year canadian corporate bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSHQ,US46138G3002,isin,reject,identifier_only,0.99,identifier_alias,1
XSHQ,invesco s&p smallcap quality,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSHU,CA45033M1077,isin,reject,identifier_only,0.99,identifier_alias,1
XSI,CA46435B1031,isin,reject,identifier_only,0.99,identifier_alias,1
XSI,short term strategic fixed income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSKR,LU0292104030,isin,reject,identifier_only,0.99,identifier_alias,1
XSKR,xtrackers msci europe communication services esg screened 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSLE,DE000A2UDH55,isin,reject,identifier_only,0.99,identifier_alias,1
XSLE,xtrackers ie physical silver etc securities,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSLL,KYG9833K1022,isin,reject,identifier_only,0.99,identifier_alias,1
XSLL,xsolla spac 1,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSLR,DE000A2T0VS9,isin,reject,identifier_only,0.99,identifier_alias,1
XSLR,xtrackers ie physical silver etc,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSLV,US46138G1022,isin,reject,identifier_only,0.99,identifier_alias,1
XSLV,invesco s&p smallcap low volatility,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSMB,CA4639211065,isin,reject,identifier_only,0.99,identifier_alias,1
XSMB,core canadian short-mid term universe bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSMC,LU0943504760,isin,reject,identifier_only,0.99,identifier_alias,1
XSMC,xtrackers switzerland 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSMH,CA46436H1091,isin,reject,identifier_only,0.99,identifier_alias,1
XSMH,s&p u.s. small-cap,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSMO,US46137V4986,isin,reject,identifier_only,0.99,identifier_alias,1
XSNR,LU0292106084,isin,reject,identifier_only,0.99,identifier_alias,1
XSNR,xtrackers - stoxx europe 600 industrial goods swap,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSNX,US67001N1072,isin,reject,identifier_only,0.99,identifier_alias,1
XSNX,novaccess global,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSOE,US97717X5784,isin,reject,identifier_only,0.99,identifier_alias,1
XSOE,emerging markets ex-state-owned enterprises,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSOP,IE00BM9TSP27,isin,reject,identifier_only,0.99,identifier_alias,1
XSOP,emerging markets ex-state-owned enterprises esg screened,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSP,CA46428J1057,isin,reject,identifier_only,0.99,identifier_alias,1
XSPC,CA46438H1073,isin,reject,identifier_only,0.99,identifier_alias,1
XSPD,LU0322251520,isin,reject,identifier_only,0.99,identifier_alias,1
XSPD,xtrackers - s&p 500 inverse swap,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSPI,US78433H4939,isin,reject,identifier_only,0.99,identifier_alias,1
XSPI,neos boosted s&p 500 high income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSPI,neos boosted spy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSPI,boosted sp500 income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSPI11,BRXSPICTF003,isin,reject,identifier_only,0.99,identifier_alias,1
XSPI11,buena vista dex v. n. b. sp high income fdo ind,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSPR,LU0292100806,isin,reject,identifier_only,0.99,identifier_alias,1
XSPR,xtrackers msci europe materials esg screened 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSPRAY,SE0009973563,isin,reject,identifier_only,0.99,identifier_alias,1
XSPRAY,xspray pharma,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSPRAY,xspray,name,review,symbol_alias_only,0.80,same_as_ticker,1
XSPU,LU0490618542,isin,reject,identifier_only,0.99,identifier_alias,1
XSPU,xtrackers - s&p 500 swap,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSSW,IE00BM67HR47,isin,reject,identifier_only,0.99,identifier_alias,1
XSSW,xtrackers msci world communication services 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSSX,LU0292106753,isin,reject,identifier_only,0.99,identifier_alias,1
XSSX,xtrackers - euro stoxx 50 short swap,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XST,CA46431P1062,isin,reject,identifier_only,0.99,identifier_alias,1
XST,s&p/tsx capped consumer staples,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSTB,CA46436N1069,isin,reject,identifier_only,0.99,identifier_alias,1
XSTB,esg aware canadian short term bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSTC,IE00BGQYRS42,isin,reject,identifier_only,0.99,identifier_alias,1
XSTC,xtrackers msci usa information technology 1d,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSTH,CA46437N1050,isin,reject,identifier_only,0.99,identifier_alias,1
XSTP,CA46438L1085,isin,reject,identifier_only,0.99,identifier_alias,1
XSTR,LU0321464652,isin,reject,identifier_only,0.99,identifier_alias,1
XSTR,xtrackers ii overnight rate swap 1d,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSU,CA46430R2028,isin,reject,identifier_only,0.99,identifier_alias,1
XSU,u.s. small cap,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSU,us small cap,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSUS,CA46437X1033,isin,reject,identifier_only,0.99,identifier_alias,1
XSUS,esg msci usa,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSVM,US46137V4804,isin,reject,identifier_only,0.99,identifier_alias,1
XSVN,US09789C8203,isin,reject,identifier_only,0.99,identifier_alias,1
XSVN,bondbloxx bloomberg seven year target duration us treasury,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSW,US78464A5992,isin,reject,identifier_only,0.99,identifier_alias,1
XSW,s&p software & services,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSWC,IE000F354Q61,isin,reject,identifier_only,0.99,identifier_alias,1
XSWC,xtrackers msci world small cap accum-1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSWD,IE000ISS8DB2,isin,reject,identifier_only,0.99,identifier_alias,1
XSWD,xtrackers msci world small cap 1d,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSX6,LU0328475792,isin,reject,identifier_only,0.99,identifier_alias,1
XSX6,xtrackers stoxx europe 600 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSX7,LU2581375156,isin,reject,identifier_only,0.99,identifier_alias,1
XSX7,xtrackers stoxx europe 600 1d,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSXD,LU2009147757,isin,reject,identifier_only,0.99,identifier_alias,1
XSXD,xtrackers s&p 500 swap 1d,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XSXE,LU1772333404,isin,reject,identifier_only,0.99,identifier_alias,1
XSXE,xtrackers stoxx europe 600 2c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XT,US46434V3814,isin,reject,identifier_only,0.99,identifier_alias,1
XT01,IE00BM97MR69,isin,reject,identifier_only,0.99,identifier_alias,1
XT01,xtrackers us treasuries ultrashort bond 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XT2D,LU0411078636,isin,reject,identifier_only,0.99,identifier_alias,1
XT2D,db x-trackers s&p 500 2x inverse 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTAAF,xtrackers ii,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTAP,US45783Y4008,isin,reject,identifier_only,0.99,identifier_alias,1
XTAP,innovator u.s. equity accelerated plus ?,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTAX,IE000X4A4GV2,isin,reject,identifier_only,0.99,identifier_alias,1
XTAX,xtrackers global equity top active,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTB,PLXTRDM00011,isin,reject,identifier_only,0.99,identifier_alias,1
XTC,CA30150P1099,isin,reject,identifier_only,0.99,identifier_alias,1
XTC,exco technologies,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTC5,LU0321462870,isin,reject,identifier_only,0.99,identifier_alias,1
XTC5,xtrackers ii itraxx crossover short swap 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTCYF,CA70557Y2042,isin,reject,identifier_only,0.99,identifier_alias,1
XTCYF,pegasus mercantile,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTD,CA87234Y2096,isin,reject,identifier_only,0.99,identifier_alias,1
XTD,tdb split,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTEC11,BRXTECCTF008,isin,reject,identifier_only,0.99,identifier_alias,1
XTEC11,trend ftse china technology fundo investime,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTEN,US09789C8120,isin,reject,identifier_only,0.99,identifier_alias,1
XTEN,bondbloxx bloomberg ten year target duration us treasury,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTERF,CA6807671004,isin,reject,identifier_only,0.99,identifier_alias,1
XTERF,olive resource capital,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTG,VGG9829R1038,isin,reject,identifier_only,0.99,identifier_alias,1
XTG,xtra-gold resources,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTG,xtra gold resources,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTIA,US98423K4058,isin,reject,identifier_only,0.99,identifier_alias,1
XTIA,A40S33,wkn,reject,identifier_only,0.99,identifier_alias,1
XTIA,xti aerospace,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTIP,LU2504532131,isin,reject,identifier_only,0.99,identifier_alias,1
XTIP,xtrackers ii tips us inflation-linked bond 1c,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTJA,US45783Y7720,isin,reject,identifier_only,0.99,identifier_alias,1
XTJL,US45783Y8066,isin,reject,identifier_only,0.99,identifier_alias,1
XTKEF,xtrackers,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTKG,KYG720071342,isin,reject,identifier_only,0.99,identifier_alias,1
XTKG,x3 holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTL,US78464A5406,isin,reject,identifier_only,0.99,identifier_alias,1
XTL,s&p telecom,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTLH,CA45031C1014,isin,reject,identifier_only,0.99,identifier_alias,1
XTLT,CA45031A1057,isin,reject,identifier_only,0.99,identifier_alias,1
XTM,CA8937051032,isin,reject,identifier_only,0.99,identifier_alias,1
XTM,transition metals,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTMIF,CA98388T1021,isin,reject,identifier_only,0.99,identifier_alias,1
XTMM,US98418C1036,isin,reject,identifier_only,0.99,identifier_alias,1
XTMM,xtreme motorsports international,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTMT,LU2928641757,isin,reject,identifier_only,0.99,identifier_alias,1
XTMT,xtrackers msci taiwan,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTN,US78464A5323,isin,reject,identifier_only,0.99,identifier_alias,1
XTN,s&p transportation,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTNT,US98420P3082,isin,reject,identifier_only,0.99,identifier_alias,1
XTNT,A2JDJS,wkn,reject,identifier_only,0.99,identifier_alias,1
XTNT,xtant medical holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTNT,xtant medical,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTOC,US45783Y8306,isin,reject,identifier_only,0.99,identifier_alias,1
XTOH,CA45031G1028,isin,reject,identifier_only,0.99,identifier_alias,1
XTOT,CA45031H1001,isin,reject,identifier_only,0.99,identifier_alias,1
XTOT.U,CA45031H2090,isin,reject,identifier_only,0.99,identifier_alias,1
XTP,DE0005765507,isin,reject,identifier_only,0.99,identifier_alias,1
XTPT,US98419D1000,isin,reject,identifier_only,0.99,identifier_alias,1
XTPT,xtra energy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTR,US37960A1079,isin,reject,identifier_only,0.99,identifier_alias,1
XTR,s&p 500 tail risk,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTRA,CA98422Q1063,isin,reject,identifier_only,0.99,identifier_alias,1
XTRA,xtract one technologies,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTRE,US09789C8468,isin,reject,identifier_only,0.99,identifier_alias,1
XTRE,bondbloxx bloomberg three year target duration us treasury,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTRM,US30227J1025,isin,reject,identifier_only,0.99,identifier_alias,1
XTRM,extreme biodiesel in,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTRXF,xtrackers global government bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTWO,US09789C8534,isin,reject,identifier_only,0.99,identifier_alias,1
XTWO,bondbloxx bloomberg two year target duration us treasury,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTWY,US09789C7965,isin,reject,identifier_only,0.99,identifier_alias,1
XTWY,bondbloxx bloomberg twenty year target duration us treasury,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTXXF,CA00654D2095,isin,reject,identifier_only,0.99,identifier_alias,1
XTXXF,adastra holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTXXF,adastra,name,accept,safe_natural_language,0.90,accepted_name_alias,1
XTZS,GB00BMWB4803,isin,reject,identifier_only,0.99,identifier_alias,1
XTZS,coinshares physical staked tezos,name,accept,safe_natural_language,0.90,accepted_name_alias,1
