ticker,name,exchange,asset_type,stock_sector,etf_category,country,country_code,isin,aliases,source_kind,source_exchange,source_mic,eodhd_exchange,eodhd_type,figi,lei,opendart_corp_code
2TL,GREENBANK CAPITAL,FSX,Stock,,,Germany,DE,CA3935762029,GreenBank Capital Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00H1963Z0,,
2TU,Taruga Minerals Limited,FSX,Stock,,,Germany,DE,AU000000TAR7,,stocks,FSX,XFRA,F,Common Stock,BBG00GBBJKL9,,
2TY,PagerDuty Inc,FSX,Stock,,,Germany,DE,US69553P1003,PagerDuty Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00NWKYLY8,,
2TY,PagerDuty Inc,XSTU,Stock,,,Germany,DE,US69553P1003,PagerDuty Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG00NWKYLY8,,
2TZ,Tianjin Pharmaceutical Da Ren Tang Group Corporation Limited,FSX,Stock,,,Germany,DE,CNE100000924,Tianjin Pharmaceutical Da Ren Tang Group Corp. Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG004F0VTY9,,
2U2,UBM Development AG,XSTU,Stock,,,Germany,DE,AT0000815402,,stocks,XSTU,XSTU,STU,Common Stock,BBG00828FQ44,,
2U2,UBM Development AG,FSX,Stock,,,Germany,DE,AT0000815402,,stocks,FSX,XFRA,F,Common Stock,BBG00828FQ44,,
2U3,Alcon Inc,XSTU,Stock,,,Germany,DE,CH0432492467,Alcon Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG00NSGCDR2,,
2UA,Auto Trader Group PLC,XSTU,Stock,,,Germany,DE,GB00BVYVFW23,Auto Trader Group Plc,stocks,XSTU,XSTU,STU,Common Stock,BBG008B3LQJ2,,
2UA,Auto Trader Group Plc,FSX,Stock,,,Germany,DE,GB00BVYVFW23,,stocks,FSX,XFRA,F,Common Stock,BBG008B3LQJ2,,
2V0,Inverite Insights Inc,FSX,Stock,,,Germany,DE,CA46125M2031,Inverite Insights Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00YYZ9KY9,,
2V3,VPower Group International Holdings Limited,FSX,Stock,,,Germany,DE,KYG939541085,VPower Group International Holdings Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG00FFJYP32,,
2V70,GREENHAWK RESOURCES INC.,FSX,Stock,,,Germany,DE,CA3952781043,Greenhawk Resources Inc.,stocks,FSX,XFRA,F,Common Stock,BBG007G3L0B4,,
2V8,Opera Limited,FSX,Stock,,,Germany,DE,US68373M1071,Opera Limited ADR,stocks,FSX,XFRA,F,Common Stock,BBG00MNN1290,,
2VF0,HEMOSTEMIX INC.,FSX,Stock,,,Germany,DE,CA4236943060,Hemostemix Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00ZVVZC40,,
2VI,Arlo Technologies Inc,XSTU,Stock,,,Germany,DE,US04206A1016,Arlo Technologies Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG00LLJRMG3,,
2VI,Arlo Technologies Inc,FSX,Stock,,,Germany,DE,US04206A1016,Arlo Technologies Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00LLJRMG3,,
2VJ,Ascletis Pharma Inc,FSX,Stock,,,Germany,DE,KYG0520K1094,Ascletis Pharma Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00LLMWKY4,,
2VJ,Ascletis Pharma Inc,XSTU,Stock,,,Germany,DE,KYG0520K1094,Ascletis Pharma Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG00LLMWKY4,,
2VSA,"Verastem, Inc.",FSX,Stock,,,Germany,DE,US92337C2035,Verastem Inc.,stocks,FSX,XFRA,F,Common Stock,BBG002N0Z064,,
2WB,WEIBO CORP. A,FSX,Stock,,,Germany,DE,KYG9515T1085,Weibo Corporation,stocks,FSX,XFRA,F,Common Stock,BBG013X61C22,,
2WEA,Flow Capital Corp.,FSX,Stock,,,Germany,DE,CA3434492037,Flow Capital Corp,stocks,FSX,XFRA,F,Common Stock,BBG01FNDM051,,
2WI,Yunnan Water Investment Co. Limited,FSX,Stock,,,Germany,DE,CNE100001WB5,"Yunnan Water Investment Co., Ltd.",stocks,FSX,XFRA,F,Common Stock,BBG0099WTVW5,,
2WN,GREEN LANDSCAPING GROUP,FSX,Stock,,,Germany,DE,SE0010985028,Green Landscaping Group AB (publ),stocks,FSX,XFRA,F,Common Stock,BBG00NZN7X55,,
2WO,WIDE OPEN AGRICUL,FSX,Stock,,,Germany,DE,AU0000010464,Wide Open Agriculture Limited,stocks,FSX,XFRA,F,Common Stock,BBG00M8KZ9L7,,
2WP,Postal Realty Trust Inc. Class A,FSX,Stock,,,Germany,DE,US73757R1023,"Postal Realty Trust, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG00P43HJW8,,
2WSA,Wavestone SA,XSTU,Stock,,,Germany,DE,FR0013357621,,stocks,XSTU,XSTU,STU,Common Stock,BBG00LGLHP87,,
2WSA,Wavestone SA,FSX,Stock,,,Germany,DE,FR0013357621,,stocks,FSX,XFRA,F,Common Stock,BBG00LGLHP87,,
2WY,Wyndham Hotels & Resorts Inc,FSX,Stock,,,Germany,DE,US98311A1051,"Wyndham Hotels & Resorts, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG00L52YFM8,,
2WZ,O-I Glass Inc,FSX,Stock,,,Germany,DE,US67098H1041,"O-I Glass, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG00R871HY0,,
2X0,Corteva Inc,FSX,Stock,,,Germany,DE,US22052L1044,Corteva Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00P95ZQV3,,
2X0,Corteva Inc,XSTU,Stock,,,Germany,DE,US22052L1044,Corteva Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG00P95ZQV3,,
2X1,Abivax SA,XSTU,Stock,,,Germany,DE,FR0012333284,,stocks,XSTU,XSTU,STU,Common Stock,BBG00GNG2LC1,,
2X1,Abivax SA,FSX,Stock,,,Germany,DE,FR0012333284,,stocks,FSX,XFRA,F,Common Stock,BBG00GNG2LC1,,
2X7,OrthoPediatrics Corp,FSX,Stock,,,Germany,DE,US68752L1008,OrthoPediatrics Corp.,stocks,FSX,XFRA,F,Common Stock,BBG00NHWDW14,,
2XM0,NGEx Minerals Ltd.,FSX,Stock,,,Germany,DE,CA62930A1021,,stocks,FSX,XFRA,F,Common Stock,BBG00PT0XDK5,,
2XT,DXC Technology Co,XSTU,Stock,,,Germany,DE,US23355L1061,Dxc Technology Co.,stocks,XSTU,XSTU,STU,Common Stock,BBG00G7810H9,,
2XT,DXC Technology Co,FSX,Stock,,,Germany,DE,US23355L1061,Dxc Technology Co.,stocks,FSX,XFRA,F,Common Stock,BBG00G7810H9,,
2Y11,China Tower Corporation Limited,FSX,Stock,,,Germany,DE,CNE100006V65,China Tower Corporation Limited Ordinary Shares - Class H,stocks,FSX,XFRA,F,Common Stock,BBG00WM277Z9,,
2Y5,Endava plc,FSX,Stock,,,Germany,DE,US29260V1052,,stocks,FSX,XFRA,F,Common Stock,BBG00LKZHK28,,
2Y7,Fastly Inc,FSX,Stock,,,Germany,DE,US31188V1008,"Fastly, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG00P4NGVC0,,
2Y7,Fastly Inc,XSTU,Stock,,,Germany,DE,US31188V1008,"Fastly, Inc.",stocks,XSTU,XSTU,STU,Common Stock,BBG00P4NGVC0,,
2YCA,Dixie Gold Inc,FSX,Stock,,,Germany,DE,CA25552L2012,Dixie Gold Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00QFZHZ02,,
2YN,"Mayville Engineering Company, Inc.",FSX,Stock,,,Germany,DE,US5786051079,,stocks,FSX,XFRA,F,Common Stock,BBG01HQLDQX8,,
2YO,PRESS KOGYO CO. LTD,FSX,Stock,,,Germany,DE,JP3833600004,"Press Kogyo Co., Ltd.",stocks,FSX,XFRA,F,Common Stock,BBG00QFV8P12,,
2YP,HEALTH CATALYST INC.,FSX,Stock,,,Germany,DE,US42225T1079,Health Catalyst Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00Q9SPY45,,
2YY,Urbana Corporation,FSX,Stock,,,Germany,DE,CA91707P2089,Urbana Corp.,stocks,FSX,XFRA,F,Common Stock,BBG01MS65Q21,,
2YY0,Urbana Corporation,FSX,Stock,,,Germany,DE,CA91707P1099,,stocks,FSX,XFRA,F,Common Stock,BBG01P4909K7,,
2ZC,Cadiz Inc,FSX,Stock,,,Germany,DE,US1275372076,Cadiz Inc.,stocks,FSX,XFRA,F,Common Stock,BBG005Y43KL1,,
2ZI,Eagle Bancorp Inc,FSX,Stock,,,Germany,DE,US2689481065,Eagle Bancorp Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00P81L2R6,,
2ZP,Avio S.p.A,FSX,Stock,,,Germany,DE,IT0005119810,Avio S.p.A.,stocks,FSX,XFRA,F,Common Stock,BBG00B8TLVZ3,,
2ZT1,Acheter-Louer.Fr SA,FSX,Stock,,,Germany,DE,FR0014011O84,Acheter-Louer.fr SA,stocks,FSX,XFRA,F,Common Stock,BBG00P7X1501,,
300080,Henan Yicheng New Energy Co Ltd,SZSE,Stock,,,China,CN,CNE100000QK0,"Henan Yicheng New Energy Co., Ltd.",stocks,SZSE,XSHE,SHE,Common Stock,BBG000QHP069,,
300610,Yangzhou Chenhua New Material Co Ltd,SZSE,Stock,,,China,CN,CNE100002PT9,"Yangzhou Chenhua New Material Co., Ltd.",stocks,SZSE,XSHE,SHE,Common Stock,BBG002VZC2X9,,
300640,Profit Cultural & Creative Group Co Ltd,SZSE,Stock,,,China,CN,CNE100002P59,"Profit Cultural & Creative Co., Ltd.",stocks,SZSE,XSHE,SHE,Common Stock,BBG00CLC23G7,,
300720,Guangdong High Dream Intellectualized Machinery Co Ltd Class A,SZSE,Stock,,,China,CN,CNE1000035F5,"Guangdong High Dream Intelligent Co., Ltd.",stocks,SZSE,XSHE,SHE,Common Stock,BBG001XW8555,,
300720,Hanilcmt Co Ltd,KRX,Stock,,,South Korea,KR,KR7300720000,"Hanil Cement Co., Ltd.",stocks,KRX,XKRX,KO,Common Stock,BBG00JWSTR73,,
300950,Doright Co.Ltd.,SZSE,Stock,,,China,CN,CNE100004FZ3,Doright Co. Ltd.,stocks,SZSE,XSHE,SHE,Common Stock,BBG002Z0PVZ2,,
301300,Fujian Yuanxiang New Materials Co. Ltd. A,SZSE,Stock,,,China,CN,CNE100005K02,"Fujian Yuanxiang New Material Co., Ltd.",stocks,SZSE,XSHE,SHE,Common Stock,BBG001S0MV94,,
301413,"Shenzhen Ampron Technology Co., Ltd.",SZSE,Stock,,,China,CN,CNE100006CL5,,stocks,SZSE,XSHE,SHE,Common Stock,BBG005SBKHS3,,
301529,"WuHu Foresight Technology Co.,Ltd.",SZSE,Stock,,,China,CN,CNE1000068N0,"Wuhu Foresight Technology Co., Ltd.",stocks,SZSE,XSHE,SHE,Common Stock,BBG0157JCQS7,,
301550,"Zhejiang Sling Automobile Bearing Co., Ltd.",SZSE,Stock,,,China,CN,CNE1000068M2,"Zhejiang Sling Automobile Co., Ltd.",stocks,SZSE,XSHE,SHE,Common Stock,BBG01K3YQP57,,
301596,"Reach Machinery Co., Ltd.",SZSE,Stock,,,China,CN,CNE100006HQ3,,stocks,SZSE,XSHE,SHE,Common Stock,BBG0184003Q1,,
3018,Olympia Industries Bhd,Bursa,Stock,,,Malaysia,MY,MYL3018OO008,Olympia Industries Berhad,stocks,MYX,XKLS,KLSE,Common Stock,BBG000BHMK00,,
3026,Dutch Lady Milk Industries Bhd,Bursa,Stock,,,Malaysia,MY,MYL3026OO001,Dutch Lady Milk Industries Berhad,stocks,MYX,XKLS,KLSE,Common Stock,BBG000BTPQB6,,
3034,Novatek Microelectronics Corp,TWSE,Stock,,,Taiwan,TW,TW0003034005,Novatek Microelectronics Corp.,stocks,TWSE,XTAI,TW,Common Stock,BBG000HBW7C2,,
3034,Hap Seng Consolidated Bhd,Bursa,Stock,,,Malaysia,MY,MYL3034OO005,Hap Seng Consolidated Berhad,stocks,MYX,XKLS,KLSE,Common Stock,BBG000BLJHC9,,
3042,Petron Malaysia Refining Marketing,Bursa,Stock,,,Malaysia,MY,MYL3042OO008,Petron Malaysia Refining & Marketing Bhd.,stocks,MYX,XKLS,KLSE,Common Stock,BBG000BF2H58,,
3042,TXC Corp,TWSE,Stock,,,Taiwan,TW,TW0003042008,Txc Corp,stocks,TWSE,XTAI,TW,Common Stock,BBG000GV7J31,,
307,Shopify Inc,FSX,Stock,,,Germany,DE,CA82509L1076,Shopify Inc.,stocks,FSX,XFRA,F,Common Stock,BBG0090CVHL8,,
307,Shopify Inc,XSTU,Stock,,,Germany,DE,CA82509L1076,Shopify Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG0090CVHL8,,
30L3,Solutions 30 SE,XSTU,Stock,,,Germany,DE,FR0013379484,,stocks,XSTU,XSTU,STU,Common Stock,BBG007FJH169,,
30L3,Solutions 30 SE,FSX,Stock,,,Germany,DE,FR0013379484,,stocks,FSX,XFRA,F,Common Stock,BBG007FJH169,,
30M,Myer Holdings Limited,FSX,Stock,,,Germany,DE,AU000000MYR2,,stocks,FSX,XFRA,F,Common Stock,BBG000PPY589,,
30O,ONCOTHERAPY SCIENCE INC.,FSX,Stock,,,Germany,DE,JP3202150003,Oncotherapy Science Inc.,stocks,FSX,XFRA,F,Common Stock,BBG007N28NP8,,
30S,SANIONA AB (PUBL),FSX,Stock,,,Germany,DE,SE0005794617,Saniona AB (publ),stocks,FSX,XFRA,F,Common Stock,BBG00F15VYF8,,
30Z,IPERIONX LTD.,FSX,Stock,,,Germany,DE,AU0000208910,IperionX Limited,stocks,FSX,XFRA,F,Common Stock,BBG00XP7ZRF0,,
312,Elma Electronic AG,FSX,Stock,,,Germany,DE,CH0005319162,,stocks,FSX,XFRA,F,Common Stock,BBG01TS48WX1,,
3158,YNH Property Bhd,Bursa,Stock,,,Malaysia,MY,MYL3158OO002,YNH Property Berhad,stocks,MYX,XKLS,KLSE,Common Stock,BBG000BV5752,,
318,Bank of Cyprus Holdings PLC,FSX,Stock,,,Germany,DE,IE00BD5B1Y92,,stocks,FSX,XFRA,F,Common Stock,BBG00FSDXRK9,,
318,Bank of Cyprus Holdings PLC,XSTU,Stock,,,Germany,DE,IE00BD5B1Y92,,stocks,XSTU,XSTU,STU,Common Stock,BBG00FSDXRK9,,
31E,Zonte Metals Inc,FSX,Stock,,,Germany,DE,CA98978R1029,Zonte Metals Inc.,stocks,FSX,XFRA,F,Common Stock,BBG001KJJCD2,,
31F,MEDICAL FACILITIES NEW,FSX,Stock,,,Germany,DE,CA58457V5036,Medical Facilities Corporation,stocks,FSX,XFRA,F,Common Stock,BBG00GH73DM4,,
31K,AUTOCANADA INC.,FSX,Stock,,,Germany,DE,CA05277B2093,AutoCanada Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00CXK1L13,,
31R,Revive Therapeutics Ltd,FSX,Stock,,,Germany,DE,CA7615161030,Revive Therapeutics Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG00GH76SV8,,
31S,Stella International Holdings Limited,FSX,Stock,,,Germany,DE,KYG846981028,Stella International Holdings Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG000RNHW82,,
31WN,Western Copper and Gold Corporation,FSX,Stock,,,Germany,DE,CA95805V1085,,stocks,FSX,XFRA,F,Common Stock,BBG000RP49N5,,
3290,Earths Energy Limited,FSX,Stock,,,Germany,DE,AU0000317976,,stocks,FSX,XFRA,F,Common Stock,BBG00GCTHSF1,,
32A,Aegean Airlines S.A,FSX,Stock,,,Germany,DE,GRS495003006,Aegean Airlines S.A.,stocks,FSX,XFRA,F,Common Stock,BBG000HN4JV0,,
32D,DHI Group Inc,XSTU,Stock,,,Germany,DE,US23331S1006,"DHI Group, Inc.",stocks,XSTU,XSTU,STU,Common Stock,BBG000RQGHP0,,
32D,DHI Group Inc,FSX,Stock,,,Germany,DE,US23331S1006,"DHI Group, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG000RQGHP0,,
32JP,Jaguar Mining Inc,FSX,Stock,,,Germany,DE,CA47009M8896,Jaguar Mining Inc.,stocks,FSX,XFRA,F,Common Stock,BBG000C6MS24,,
32L,InZinc Mining Ltd,FSX,Stock,,,Germany,DE,CA46187R1082,,stocks,FSX,XFRA,F,Common Stock,BBG000HT2QV3,,
32P,PPHE Hotel Group Ltd,FSX,Stock,,,Germany,DE,GG00B1Z5FH87,PPHE Hotel Group Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG000TDV2R1,,
32U,Manhattan Corporation Limited,FSX,Stock,,,Germany,DE,AU000000MHC9,,stocks,FSX,XFRA,F,Common Stock,BBG000F1C3T9,,
32Z,South32 Ltd,FSX,Stock,,,Germany,DE,AU000000S320,South32 Limited,stocks,FSX,XFRA,F,Common Stock,BBG008P7P9F6,,
32Z,South32 Ltd,XSTU,Stock,,,Germany,DE,AU000000S320,South32 Limited,stocks,XSTU,XSTU,STU,Common Stock,BBG008P7P9F6,,
3330,Rostra AG,FSX,Stock,,,Germany,DE,DE000A3MQRK6,,stocks,FSX,XFRA,F,Common Stock,BBG00CX89CT2,,
3371,"Corbus Pharmaceuticals Holdings, Inc.",FSX,Stock,,,Germany,DE,US21833P3010,,stocks,FSX,XFRA,F,Common Stock,BBG00D1PJX01,,
3379,Insas Bhd,Bursa,Stock,,,Malaysia,MY,MYL3379OO004,Insas Berhad,stocks,MYX,XKLS,KLSE,Common Stock,BBG000BF43Z4,,
338B,CDN Maverick Capital Corp.,FSX,Stock,,,Germany,DE,CA12510R1082,Cdn Maverick Capital Corp.,stocks,FSX,XFRA,F,Common Stock,BBG00GBB8B95,,
339,Visionary Metals Corp.,FSX,Stock,,,Germany,DE,CA92838G1090,,stocks,FSX,XFRA,F,Common Stock,BBG00QFZ3MJ6,,
33B,Badger Meter Inc,FSX,Stock,,,Germany,DE,US0565251081,Badger Meter Inc.,stocks,FSX,XFRA,F,Common Stock,BBG000MR8523,,
33C,INNOCARE PHARMA LTD,FSX,Stock,,,Germany,DE,KYG4783B1032,InnoCare Pharma Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG00XP250M5,,
33E,Eagle Plains Resources Ltd,FSX,Stock,,,Germany,DE,CA2699062022,Eagle Plains Resources Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG000FZN0F3,,
33L,Lululemon Athletica Inc,FSX,Stock,,,Germany,DE,US5500211090,lululemon athletica inc.,stocks,FSX,XFRA,F,Common Stock,BBG000RTY6D1,,
33Q,First Western Financial Inc.,FSX,Stock,,,Germany,DE,US33751L1052,,stocks,FSX,XFRA,F,Common Stock,BBG00VY11VX5,,
33X1,Xinjiang Xinxin Mining Industry Co. Ltd,FSX,Stock,,,Germany,DE,CNE1000007G2,Xinjiang Xinxin Mining Industry Co. Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG000TK2S36,,
340,Arcure S.A.,FSX,Stock,,,Germany,DE,FR0013398997,,stocks,FSX,XFRA,F,Common Stock,BBG01C1DW5J5,,
3441,Johan Holdings Bhd,Bursa,Stock,,,Malaysia,MY,MYL3441OO002,Johan Holdings Berhad,stocks,MYX,XKLS,KLSE,Common Stock,BBG000BF47P6,,
34D,DiaSorin SpA,FSX,Stock,,,Germany,DE,IT0003492391,DiaSorin S.p.A.,stocks,FSX,XFRA,F,Common Stock,BBG000RN1D09,,
34IA,Affinity Metals Corp,FSX,Stock,,,Germany,DE,CA00827Y1060,Affinity Metals Corp.,stocks,FSX,XFRA,F,Common Stock,BBG000L8XJW5,,
34M,TDG Gold Corp.,FSX,Stock,,,Germany,DE,CA87190J1057,,stocks,FSX,XFRA,F,Common Stock,BBG01JPJLX48,,
34S0,NORTHWEST COPPER CORP.,FSX,Stock,,,Germany,DE,CA66744H1047,Northwest Copper Corp.,stocks,FSX,XFRA,F,Common Stock,BBG000QJ8N46,,
34T1,Tiangong International Company Limited,FSX,Stock,,,Germany,DE,KYG888311134,Tiangong International Co. Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG000QS5TM6,,
34U,Ulta Beauty Inc,FSX,Stock,,,Germany,DE,US90384S3031,Ulta Beauty Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00FWQ5F31,,
34V,Guolian Securities Co. Ltd,FSX,Stock,,,Germany,DE,CNE100002003,Guolian Securities Co. Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG009LHPGH8,,
354,Collegium Pharmaceutical Inc,XSTU,Stock,,,Germany,DE,US19459J1043,Collegium Pharmaceutical Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG00D1LYFB0,,
354,Collegium Pharmaceutical Inc,FSX,Stock,,,Germany,DE,US19459J1043,Collegium Pharmaceutical Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00D1LYFB0,,
355,Enel Chile S.A,XSTU,Stock,,,Germany,DE,US29278D1054,Enel Chile S.A.,stocks,XSTU,XSTU,STU,Common Stock,BBG00CSNCJR8,,
355,Enel Chile S.A,FSX,Stock,,,Germany,DE,US29278D1054,Enel Chile S.A.,stocks,FSX,XFRA,F,Common Stock,BBG00CSNCJR8,,
3557,Jia Wei Lifestyle Inc,TWSE,Stock,,,Taiwan,TW,TW0003557005,Jia Wei Lifestyle Inc.,stocks,TWSE,XTAI,TW,Common Stock,BBG000PY72M1,,
3557,EcoFirst Consolidated Bhd,Bursa,Stock,,,Malaysia,MY,MYL3557OO005,,stocks,MYX,XKLS,KLSE,Common Stock,BBG000BF4YG7,,
35D,Defense Metals Corp.,FSX,Stock,,,Germany,DE,CA2446331035,,stocks,FSX,XFRA,F,Common Stock,BBG00NB5R7G3,,
35F,Fundamenta Real Estate AG,FSX,Stock,,,Germany,DE,CH0045825517,,stocks,FSX,XFRA,F,Common Stock,BBG01TS2YB26,,
35G,Genpact Limited,FSX,Stock,,,Germany,DE,BMG3922B1072,Genpact Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG000BYSH31,,
35G,Genpact Ltd,XSTU,Stock,,,Germany,DE,BMG3922B1072,Genpact Ltd.,stocks,XSTU,XSTU,STU,Common Stock,BBG000BYSH31,,
35Z,Zhong An Group Limited,FSX,Stock,,,Germany,DE,KYG9898N1161,Zhong An Group Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG000Q5MSF7,,
3611,Paragon Globe Bhd,Bursa,Stock,,,Malaysia,MY,MYL3611OO000,Paragon Globe Berhad,stocks,MYX,XKLS,KLSE,Common Stock,BBG000BF3VQ3,,
3661,Alchip Technologies Ltd,TWSE,Stock,,,Taiwan,TW,KYG022421088,Alchip Technologies Ltd.,stocks,TWSE,XTAI,TW,Common Stock,BBG0015SD5D0,,
3689,Fraser Neave Holdings Bhd,Bursa,Stock,,,Malaysia,MY,MYL3689OO006,Fraser & Neave Holdings Bhd,stocks,MYX,XKLS,KLSE,Common Stock,BBG000BNWR83,,
36A,Unifi Inc.,FSX,Stock,,,Germany,DE,US9046772003,,stocks,FSX,XFRA,F,Common Stock,BBG00QDKJ422,,
36G0,GBM Resources Limited,FSX,Stock,,,Germany,DE,AU0000443905,,stocks,FSX,XFRA,F,Common Stock,BBG000TFNSL4,,
36K,Klaveness Combination Carriers ASA,FSX,Stock,,,Germany,DE,NO0010833262,,stocks,FSX,XFRA,F,Common Stock,BBG00PBV8282,,
36L,361 Degrees International Limited,FSX,Stock,,,Germany,DE,KYG884931042,361 Degrees International Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG000N6GZ14,,
36L,361 Degrees International Ltd,XSTU,Stock,,,Germany,DE,KYG884931042,361 Degrees International Ltd.,stocks,XSTU,XSTU,STU,Common Stock,BBG000N6GZ14,,
36N,Abaxx Technologies Inc,FSX,Stock,,,Germany,DE,CA00258V3083,Abaxx Technologies Inc.,stocks,FSX,XFRA,F,Common Stock,BBG000CWD8S3,,
36Z,Origin Bancorp Inc.,FSX,Stock,,,Germany,DE,US68621T1025,,stocks,FSX,XFRA,F,Common Stock,BBG00L4VYR03,,
377A,Sirios Resources Inc,XSTU,Stock,,,Germany,DE,CA8299085081,Sirios Resources Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG001F4S2G0,,
377A,Sirios Resources Inc.,FSX,Stock,,,Germany,DE,CA8299085081,,stocks,FSX,XFRA,F,Common Stock,BBG001F4S2G0,,
37A0,East West Minerals Ltd.,FSX,Stock,,,Germany,DE,CA27580W1005,East West Minerals Ltd,stocks,FSX,XFRA,F,Common Stock,BBG000L5SKY2,,
37B,B&C Speakers S.p.A,FSX,Stock,,,Germany,DE,IT0001268561,B&C Speakers S.p.A.,stocks,FSX,XFRA,F,Common Stock,BBG000RVQ1B8,,
37C,CNH Industrial N.V.,Munich,Stock,,,Germany,DE,NL0010545661,,stocks,Munich,XMUN,MU,Common Stock,BBG005CFMXB2,,
37C,CNH Industrial N.V.,XDUS,Stock,,,Germany,DE,NL0010545661,,stocks,XDUS,XDUS,DU,Common Stock,BBG005CFMXB2,,
37C,CNH Industrial N.V.,XSTU,Stock,,,Germany,DE,NL0010545661,,stocks,XSTU,XSTU,STU,Common Stock,BBG005CFMXB2,,
37C,CNH Industrial N.V.,XHAN,Stock,,,Germany,DE,NL0010545661,,stocks,XHAN,XHAN,HA,Common Stock,BBG005CFMXB2,,
37C,CNH Industrial NV,FSX,Stock,,,Germany,DE,NL0010545661,CNH Industrial N.V.,stocks,FSX,XFRA,F,Common Stock,BBG005CFMXB2,,
37H,Global Ship Lease Inc,FSX,Stock,,,Germany,DE,MHY271836006,Global Ship Lease Inc.,stocks,FSX,XFRA,F,Common Stock,BBG000KF6X86,,
37H,Global Ship Lease Inc,XSTU,Stock,,,Germany,DE,MHY271836006,Global Ship Lease Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG000KF6X86,,
37N,IMAGINE LITHIUM INC.,FSX,Stock,,,Germany,DE,CA45250Q1046,Imagine Lithium Inc.,stocks,FSX,XFRA,F,Common Stock,BBG000RQRYD4,,
37P,Fonciere Inea S.A.,FSX,Stock,,,Germany,DE,FR0010341032,Foncière Inea SA,stocks,FSX,XFRA,F,Common Stock,BBG01KH1SSS1,,
37S,Spineway SA,FSX,Stock,,,Germany,DE,FR001400N2P2,Spineway S.A.,stocks,FSX,XFRA,F,Common Stock,BBG00NZ215G6,,
37T,"Forte Biosciences, Inc.",FSX,Stock,,,Germany,DE,US34962G2084,,stocks,FSX,XFRA,F,Common Stock,BBG00GH76W58,,
381,TRIBECA RESOURCES CORPORA,FSX,Stock,,,Germany,DE,CA89602G1090,Tribeca Resources Corp,stocks,FSX,XFRA,F,Common Stock,BBG000MRQF67,,
38A,Archer Materials Ltd,XSTU,Stock,,,Germany,DE,AU000000AXE7,Archer Materials Limited,stocks,XSTU,XSTU,STU,Common Stock,BBG000CKB3W7,,
38A,Archer Materials Limited,FSX,Stock,,,Germany,DE,AU000000AXE7,,stocks,FSX,XFRA,F,Common Stock,BBG000CKB3W7,,
38D,GoDaddy Inc,XSTU,Stock,,,Germany,DE,US3802371076,Godaddy Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG008FGDLY2,,
38D,Godaddy Inc,FSX,Stock,,,Germany,DE,US3802371076,Godaddy Inc.,stocks,FSX,XFRA,F,Common Stock,BBG008FGDLY2,,
38I,Intellia Therapeutics Inc,XSTU,Stock,,,Germany,DE,US45826J1051,Intellia Therapeutics Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG00CW7Q726,,
38I,Intellia Therapeutics Inc,FSX,Stock,,,Germany,DE,US45826J1051,Intellia Therapeutics Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00CW7Q726,,
38P,Pihlajalinna Oyj,FSX,Stock,,,Germany,DE,FI4000092556,,stocks,FSX,XFRA,F,Common Stock,BBG009CJCSV6,,
