campaign,listing_key,ticker,exchange,asset_type,name,isin,residual_type,severity,cluster_size,evidence_source,decision,review_priority,verification_evidence_required,recommended_next_source,source_gate
C4_identity_residual_burn_down,NASDAQ::SYZ|OTC::SYZLF,SYZ | SYZLF,NASDAQ | OTC,,Lazard US Systematic Small Cap Equity ETF | Sylogist Ltd,CA87132P1027,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,NYSE MKT::TGB|NYSE::TKO,TGB | TKO,NYSE | NYSE MKT,,"TKO Group Holdings, Inc. | Taseko Mines Ltd",CA8765111064,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,OTC::TCKRF|OTC::TPTJF,TCKRF | TPTJF,OTC,,Teck Resources Limited | Topps Tiles Plc,CA8787423034,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,NYSE ARCA::TWM|OTC::TWMIF,TWM | TWMIF,NYSE ARCA | OTC,,ProShares UltraShort Russell2000 | Tidewater Midstream and Infrastructure Ltd,CA8864531097,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,BATS::TSLV|OTC::TSLVF,TSLV | TSLVF,BATS | OTC,,Azoria TSLA Convexity ETF | Tier One Silver Inc,CA88651M1086,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,NASDAQ::TLA|OTC::TPCFF,TLA | TPCFF,NASDAQ | OTC,,GraniteShares Autocallable TSLA ETF | Titan Logix Corp,CA88831E1097,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,NASDAQ::TOI|OTC::TOITF,TOI | TOITF,NASDAQ | OTC,,Oncology Institute Inc | Topicus.com Inc,CA89072T1021,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,NYSE MKT::IBO|OTC::IBOGF,IBO | IBOGF,NYSE MKT | OTC,,"Impact BioMedical, Inc. | Universal Ibogaine Inc",CA91360F1099,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,NASDAQ::FORA|OTC::VFORF,FORA | VFORF,NASDAQ | OTC,,Forian Inc | VERTICALSCOPE HLDGS INC,CA92537Y1043,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,NYSE::VHI|OTC::VHIBF,VHI | VHIBF,NYSE | OTC,,Valhi Inc | Vitalhub Corp,CA92847V5018,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,OTC::CMCXF|TSXV::WLR,CMCXF | WLR,OTC | TSXV,,CMC Metals Ltd | Walker Lane Resources Ltd.,CA9316741052,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,NYSE::WM|OTC::WLBMF,WLBMF | WM,NYSE | OTC,,Wallbridge Mining Company Limited | Waste Management Inc,CA9323971023,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,NYSE MKT::ZONE|OTC::ZTLLF,ZONE | ZTLLF,NYSE MKT | OTC,,CleanCore Solutions Inc. | Zonetail Inc,CA98979N1006,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,LSE::0QON|OTC::ASCN,0QON | ASCN,LSE | OTC,,Absecon Bancorp | Ascom Holding AG,CH0011339204,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,LSE::0QNJ|SIX::DAE,0QNJ | DAE,LSE | SIX,,Daetwyl I | Daetwyler Holding AG,CH0030486770,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,LSE::0RE6|SIX::WKBN,0RE6 | WKBN,LSE | SIX,,Banque Cantonale du Valais | Walliser Kantonalbank,CH0305951201,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,NYSE::KEYS|SIX::KEYS-USD,KEYS | KEYS-USD,NYSE | SIX,,21Shares Bitwise Select 10 Large Cap Crypto Index | Keysight Technologies Inc,CH0475986318,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,NASDAQ::ALTS|SIX::ALTS-USD,ALTS | ALTS-USD,NASDAQ | SIX,,21Shares Crypto Mid-Cap Index ETP | ALT5 Sigma Corporation,CH1130675676,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,HKEX::00386|OTC::SNPMF,00386 | SNPMF,HKEX | OTC,,China Petroleum & Chemical Corp Class H | SINOPEC CORP,CNE1000002Q2,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,OTC::GVLMF|OTC::GWLLF,GVLMF | GWLLF,OTC,,Great Wall Motor Co Ltd | Greenvale Mining Limited,CNE100000338,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,OTC::PCCYF|OTC::PECN,PCCYF | PECN,OTC,,PetroChina Co Ltd Class H | Photoelectron Corp,CNE1000003W8,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,HKEX::01339|OTC::PINXF,01339 | PINXF,HKEX | OTC,,PICC GROUP | The People's Insurance Company (Group) of China Limited,CNE100001MK7,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,NYSE::MSA|OTC::MNSAF,MNSAF | MSA,NYSE | OTC,,MSA Safety | Mineros S.A.,COC07PA00027,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,NASDAQ::QBY|OTC::QSCGF,QBY | QSCGF,NASDAQ | OTC,,GraniteShares YieldBoost QBTS ETF | q.beyond AG,DE0005137004,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,LSE::0LQ1|NYSE::CON,0LQ1 | CON,LSE | NYSE,,"Concentra Group Holdings Parent, Inc. | Continental AG O.N.",DE0005439004,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,LSE::0NRG|NYSE ARCA::GBF,0NRG | GBF,LSE | NYSE ARCA,,Bilfinger SE O.N. | iShares Government/Credit Bond ETF,DE0005909006,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,LSE::0QF7|XETRA::DBAN,0QF7 | DBAN,LSE | XETRA,,DT.BETEILIG.AG NA O.N. | Deutsche Beteiligungs AG,DE000A1TNUT7,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,OTC::CYRD|XETRA::CYR,CYR | CYRD,OTC | XETRA,,CYAN AG O.N. | CybeRecord Inc,DE000A2E4SV8,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,CPH::SPKSJF|LSE::0RD0,0RD0 | SPKSJF,CPH | LSE,,SJF Bank A/S | Sparekassen Sjaelland-Fyn A/S,DK0060670776,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,EGX::MEPA|NASDAQ::MEDP,MEDP | MEPA,EGX | NASDAQ,,Medical Packaging Company | Medpace Holdings Inc,EGS3C4L1C015,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,EGX::AMIA|NYSE MKT::AGIG,AGIG | AMIA,EGX | NYSE MKT,,Abundia Global Impact Group Inc. Common stock | Arab Moltaka Investments Co.,EGS67221C019,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,EGX::PIOH|NASDAQ::ASPI,ASPI | PIOH,EGX | NASDAQ,,ASP Isotopes Inc. Common Stock | Pioneers Holding,EGS691L1C018,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,EGX::SRWA|OTC::CNFN,CNFN | SRWA,EGX | OTC,,Cfn Enterprises Inc | Sarwa Capital Holding,EGS738I1C018,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,LSE::0RFW|OTC::DMPZF,0RFW | DMPZF,LSE | OTC,,Domino's Pizza Group plc | Global Dominion Access S.A.,ES0105130001,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,HEL::LINDEX|LSE::0MW2,0MW2 | LINDEX,HEL | LSE,,Lindex Group | Stockmann Oyj Series B,FI0009000251,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,LSE::0EIE|OTC::FSOYF,0EIE | FSOYF,LSE | OTC,,F-Secure Oyj | WithSecure Oyj,FI4000519228,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,LSE::0MGL|NYSE::MMT,0MGL | MMT,LSE | NYSE,,MFS Multimarket Income Trust | Metropole Television SA,FR0000053225,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,Euronext::FPG|NYSE::UTI,FPG | UTI,Euronext | NYSE,,Union Technologies Informatique Group S.A | Universal Technical Institute Inc,FR0000074197,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,Euronext::NAE|LSE::0N9V,0N9V | NAE,Euronext | LSE,,Esso Societe Anonyme Francaise SA | North Atlantic Energies,FR0000120669,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,LSE::0F07|OTC::COCSF,0F07 | COCSF,LSE | OTC,,Coca-Cola FEMSA S.A.B. de C.V | Kaufman Et Broad,FR0004007813,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,Euronext::ALXIL|LSE::0GJS,0GJS | ALXIL,Euronext | LSE,,Passat Société Anonyme | Xilam Animation,FR0004034072,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,LSE::CACX|NASDAQ::CAC,CAC | CACX,LSE | NASDAQ,,Amundi CAC 40 UCITS ETF Dist GBP | Camden National Corporation,FR0007052782,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,Euronext::ALTHE|OTC::TCLIF,ALTHE | TCLIF,Euronext | OTC,,Theraclion SA | Theradiag SA,FR0010120402,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,Euronext::ESDD|NASDAQ::ESEA,ESDD | ESEA,Euronext | NASDAQ,,BNP Paribas Easy S&P 500 UCITS H | Euroseas Ltd,FR0011550680,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
C4_identity_residual_burn_down,LSE::0RJY|NASDAQ::ABEO,0RJY | ABEO,LSE | NASDAQ,,Abeona Therapeutics Inc | Abéo SA,FR0013185857,disjoint_isin_identity_collision_queue,high,2,data/reports/isin_identity_collision_review_queue.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,Official national numbering agency (ISIN registry) or issuer/exchange security master keyed to the exact listing_key.,"Do not change, blank, or reassign any ISIN, country, or name until official listing-keyed identifier evidence (national numbering agency / issuer / exchange security master) confirms which listing holds the ISIN."
