campaign,listing_key,ticker,exchange,asset_type,current_name,official_or_feed_name,source_kind,evidence_source,decision,review_priority,confidence_reason,verification_evidence_required,recommended_next_source,source_gate
C2_name_freshness,,NEHC,US_LISTED,,"New Era Energy & Digital, Inc.",New Era Energy & Digital Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,HLXB,US_LISTED,,"BridgeBio Oncology Therapeutics, Inc.",Bridgebio Oncology Therapeutics Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,FGF,US_LISTED,,FG Nexus Inc.,Fg Nexus Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,DATS,US_LISTED,,"Myseum, Inc.",Myseumai Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CHEB,US_LISTED,,Polibeli Group Ltd Class A Ordinary Shares,Polibeli Group Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,PARA,US_LISTED,,Paramount Skydance Corporation Class B Common Stock,Paramount Skydance Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,VAPE,US_LISTED,,CEA Industries Inc.,Cea Industries Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,BIGC,US_LISTED,,"Commerce.com, Inc.",Commercecom Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,VLCN,US_LISTED,,Empery Digital Inc.,Empery Digital Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,TSXV::CCCM,CCCM,US_LISTED,,"ProCap Financial, Inc.",Procap Financial Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,ASX::PET|LSE::PET,PET,OTC,,,Wag! Group Co.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P2,workflow_queue=blocked_out_of_scope_symbol_collision;review_bucket=hold_out_of_scope_symbol_collision;apply_eligibility=blocked_until_exchange_scope_resolved;verification_evidence_required=official_exchange_scope_and_non_symbol_identity_evidence_before_apply,official_exchange_scope_and_non_symbol_identity_evidence_before_apply,Official source exchange scope mapping plus non-symbol identity evidence before any symbol action.,Block apply; global symbol collision outside source scope is not symbol-change evidence.
C2_name_freshness,,KIRK,US_LISTED,,,Brand House Collective Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P3,workflow_queue=document_no_dataset_match;review_bucket=no_dataset_match_for_source_scope;apply_eligibility=no_dataset_action_without_scope_mapping;verification_evidence_required=official_exchange_scope_mapping_or_ignore_as_external_non_dataset_event,official_exchange_scope_mapping_or_ignore_as_external_non_dataset_event,"Official exchange scope mapping, or document the event as outside the dataset.",No dataset action without scoped official mapping to an existing or intended listing.
C2_name_freshness,,MULN,OTC,,,Bollinger Innovations Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P3,workflow_queue=document_no_dataset_match;review_bucket=no_dataset_match_for_source_scope;apply_eligibility=no_dataset_action_without_scope_mapping;verification_evidence_required=official_exchange_scope_mapping_or_ignore_as_external_non_dataset_event,official_exchange_scope_mapping_or_ignore_as_external_non_dataset_event,"Official exchange scope mapping, or document the event as outside the dataset.",No dataset action without scoped official mapping to an existing or intended listing.
C2_name_freshness,,IKNA,US_LISTED,,"ImageneBio, Inc.",Imagenebio Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,JSE::DTC,DTC,OTC,,,Solo Brands Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P2,workflow_queue=blocked_out_of_scope_symbol_collision;review_bucket=hold_out_of_scope_symbol_collision;apply_eligibility=blocked_until_exchange_scope_resolved;verification_evidence_required=official_exchange_scope_and_non_symbol_identity_evidence_before_apply,official_exchange_scope_and_non_symbol_identity_evidence_before_apply,Official source exchange scope mapping plus non-symbol identity evidence before any symbol action.,Block apply; global symbol collision outside source scope is not symbol-change evidence.
C2_name_freshness,,KIND,US_LISTED,,"Nextdoor Holdings, Inc. Class A",Nextdoor Holdings Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,SRM,US_LISTED,,Tron Inc.,Tron Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,DTCB,OTC,,,Solo Brands Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P2,workflow_queue=blocked_out_of_scope_symbol_collision;review_bucket=hold_out_of_scope_symbol_collision;apply_eligibility=blocked_until_exchange_scope_resolved;verification_evidence_required=official_exchange_scope_and_non_symbol_identity_evidence_before_apply,official_exchange_scope_and_non_symbol_identity_evidence_before_apply,Official source exchange scope mapping plus non-symbol identity evidence before any symbol action.,Block apply; global symbol collision outside source scope is not symbol-change evidence.
C2_name_freshness,NYSE::CLBR,CLBR,US_LISTED,,Colombier Acquisition Corp. III Class A Ordinary Shares|GrabAGun Digital Holdings Inc.,Grabagun Digital Holdings Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P1,workflow_queue=review_duplicate_or_cross_listing;review_bucket=action_required_duplicate_or_cross_listing;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_directory_plus_listing_key_review_to_distinguish_duplicate_cross_listing_or_transition,official_exchange_directory_plus_listing_key_review_to_distinguish_duplicate_cross_listing_or_transition,Official exchange directory records plus listing-key review for both symbols.,"Do not change symbols until duplicate, cross-listing, or transition state is resolved listing-key by listing-key."
C2_name_freshness,,BNIX,US_LISTED,,"VisionWave Holdings, Inc. Common Stock",Visionwave Holdings Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,NVAC,US_LISTED,,"Profusa, Inc. Common Stock",Profusa Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,MINM,US_LISTED,,"FiEE, Inc.",Fiee Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,STO::DIST,DIST,US_LISTED,,Youlife Group Inc.,Youlife Group Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,UBX,OTC,,,Unity Biotechnology Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P3,workflow_queue=document_no_dataset_match;review_bucket=no_dataset_match_for_source_scope;apply_eligibility=no_dataset_action_without_scope_mapping;verification_evidence_required=official_exchange_scope_mapping_or_ignore_as_external_non_dataset_event,official_exchange_scope_mapping_or_ignore_as_external_non_dataset_event,"Official exchange scope mapping, or document the event as outside the dataset.",No dataset action without scoped official mapping to an existing or intended listing.
C2_name_freshness,,LTRY,US_LISTED,,Sports Entertainment Gaming Global Corporation,Sports Entertainment Gaming Global Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CCCXU,US_LISTED,,"Infleqtion, Inc.",Infleqtion Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,JVSA,US_LISTED,,Hotel101 Global Holdings Corp. Class A Ordinary Shares,Hotel101 Global Holdings Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,EYEN,US_LISTED,,"Hyperion DeFi, Inc.",Hyperion Defi Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,WSE::IGT,IGT,US_LISTED,,Brightstar Lottery PLC,Brightstar Lottery PLC,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CHRO,US_LISTED,,Pelthos Therapeutics Inc.,Pelthos Therapeutics Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,BATS::SNPX,SNPX,US_LISTED,,TAO Synergies Inc.|Tradr 2X Long SNPS Daily ETF,Tao Synergies Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P1,workflow_queue=review_duplicate_or_cross_listing;review_bucket=action_required_duplicate_or_cross_listing;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_directory_plus_listing_key_review_to_distinguish_duplicate_cross_listing_or_transition,official_exchange_directory_plus_listing_key_review_to_distinguish_duplicate_cross_listing_or_transition,Official exchange directory records plus listing-key review for both symbols.,"Do not change symbols until duplicate, cross-listing, or transition state is resolved listing-key by listing-key."
C2_name_freshness,,LANC,US_LISTED,,The Marzetti Company,Marzetti Co.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,KWE,US_LISTED,,DEFSEC Technologies Inc.,Defsec Technologies Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,LSE::SUP,SUP,OTC,,,Superior Industries International Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P2,workflow_queue=blocked_out_of_scope_symbol_collision;review_bucket=hold_out_of_scope_symbol_collision;apply_eligibility=blocked_until_exchange_scope_resolved;verification_evidence_required=official_exchange_scope_and_non_symbol_identity_evidence_before_apply,official_exchange_scope_and_non_symbol_identity_evidence_before_apply,Official source exchange scope mapping plus non-symbol identity evidence before any symbol action.,Block apply; global symbol collision outside source scope is not symbol-change evidence.
C2_name_freshness,,CGCTU,US_LISTED,,Factorial Energy Inc.,Factorial Energy Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,OCX,US_LISTED,,Insight Molecular Diagnostics Inc.,Insight Molecular Diagnostics Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,OTC::AIMI,AIMI,US_LISTED,,AIM ImmunoTech Inc,Aim Immunotech Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,GLYC,US_LISTED,,"Crescent Biopharma, Inc.",Crescent Biopharma Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CEAD,US_LISTED,,CEA Industries Inc.,Cea Industries Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,PELIU,US_LISTED,,Greenland Energy Company Common Stock,Greenland Energy Co.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,OB,US_LISTED,,Teads B.V.,Teads Holding Co.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CSWI,US_LISTED,,"CSW Industrials, Inc.",Csw Industrials Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CCCMU,US_LISTED,,"ProCap Financial, Inc.",Procap Financial Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,BHAC,US_LISTED,,"XCF Global, Inc. Class A Common Stock",Xcf Global Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,HCVI,US_LISTED,,Namib Minerals Ordinary Shares,Namib Minerals,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,BSII,US_LISTED,,The Generation Essentials Group,Generation Essentials Group,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,JUNE,US_LISTED,,SuperX AI Technology Limited,Superx Ai Technology Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,BATS::TOPW,TOPW,US_LISTED,,AsiaStrategy|Roundhill WeeklyPay Universe ETF,Asiastrategy,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P1,workflow_queue=review_duplicate_or_cross_listing;review_bucket=action_required_duplicate_or_cross_listing;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_directory_plus_listing_key_review_to_distinguish_duplicate_cross_listing_or_transition,official_exchange_directory_plus_listing_key_review_to_distinguish_duplicate_cross_listing_or_transition,Official exchange directory records plus listing-key review for both symbols.,"Do not change symbols until duplicate, cross-listing, or transition state is resolved listing-key by listing-key."
C2_name_freshness,,KDLY,US_LISTED,,Nakamoto Inc.,Nakamoto Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,ASX::DMN,DMN,OTC,,Damon Inc.,Damon Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CHACU,US_LISTED,,Xanadu Quantum Technologies Limited Class B Subordinate Voting Shares,Xanadu Quantum Technologies Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,NSE_IN::PGHL,PGHL,US_LISTED,,"DirectBooking Technology Co., Ltd.",Directbooking Technology Co Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,NASDAQ::WW,WW,,,"WW International, Inc.  Common Stock",Ww International Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P2,workflow_queue=blocked_missing_source_scope_mapping;review_bucket=manual_scope_mapping_required;apply_eligibility=blocked_until_exchange_scope_resolved;verification_evidence_required=source_exchange_mapping_before_any_symbol_change_review,source_exchange_mapping_before_any_symbol_change_review,Documented source-to-exchange scope mapping before symbol-change review.,Block review until the secondary feed event is mapped to an exchange scope.
