ticker,exchange,asset_type,name,isin,sector_update,peer_count,peer_examples,decision
6060,TADAWUL,Stock,SHARQIYAH DEV,SA0007879618,,0,,no_sector_peer
6139,TWSE,Stock,亞翔工程股份有限公司,TW0006139009,,0,,no_sector_peer
6491,TWSE,Stock,晶碩光學股份有限公司,TW0006491004,,0,,no_sector_peer
6722,TWSE,Stock,輝創電子股份有限公司,TW0006722002,,0,,no_sector_peer
67GX,LSE,Stock,ZIGUP PLC 5% CUM PRF 50P,GB0003775664,,0,,no_sector_peer
6934,TWSE,Stock,心誠鎂行動醫電股份有限公司,TW0006934003,,0,,no_sector_peer
70GD,LSE,Stock,ANTOFAGASTA PLC 5% CUM PRF #1,GB0000455849,,0,,no_sector_peer
72HN,LSE,Stock,MERCHANTS TRUST PLC 3.65% CUM PRF #1,GB0005800296,,0,,no_sector_peer
75S,XETRA,Stock,SDM SE,DE000A3CM708,,0,,no_sector_peer
76ID,LSE,Stock,ROTORK PLC 9 1/2% CUM PRF #1,GB0007530149,,0,,no_sector_peer
7765,TWSE,Stock,中華資安國際股份有限公司,TW0007765000,,0,,no_sector_peer
78QZ,LSE,Stock,ALUMINIUM BAHRAIN B.S.C. GDR (EACH REPR 1/5 ORD) (144A),US0222081020,,0,,no_sector_peer
79GL,LSE,Stock,CAFFYNS PLC 11% CUM PRF #1,GB0001615540,,0,,no_sector_peer
8010,TADAWUL,Stock,TAWUNIYA,SA000A0DPSH3,,0,,no_sector_peer
8100,TADAWUL,Stock,SAICO,SA000A0MR823,,0,,no_sector_peer
8170,TADAWUL,Stock,ALETIHAD,SA11T053VL18,,0,,no_sector_peer
8180,TADAWUL,Stock,ALSAGR INSURANCE,SA11T053VQ13,,0,,no_sector_peer
8190,TADAWUL,Stock,UCA,SA121053VV10,,0,,no_sector_peer
8250,TADAWUL,Stock,GIG,SA12A0540T12,,0,,no_sector_peer
8280,TADAWUL,Stock,LIVA,SA12CG541C16,,0,,no_sector_peer
8300,TADAWUL,Stock,WATANIYA,SA12HG541M13,,0,,no_sector_peer
8313,TADAWUL,Stock,RASAN,SA162GIK1SH5,,0,,no_sector_peer
8443,TWSE,Stock,阿瘦實業股份有限公司,TW0008443003,,0,,no_sector_peer
8478,TWSE,Stock,東哥企業股份有限公司,TW0008478009,,0,,no_sector_peer
8747,TSE,ETF,"YUTAKA TRUSTY SECURITIES CO.,LTD.",JP3949000008,,0,,no_sector_peer
8952,TSE,Stock,Japan Real Estate Investment Corporation,JP3027680002,,0,,no_sector_peer
8955,TSE,Stock,Japan Prime Realty Investment Corporation,JP3040890000,,0,,no_sector_peer
8956,TSE,Stock,NTT UD REIT Investment Corporation,JP3041770003,,0,,no_sector_peer
8958,TSE,Stock,Global One Real Estate Investment Corporation,JP3044520009,,0,,no_sector_peer
8960,TSE,Stock,United Urban Investment Corporation,JP3045540006,,0,,no_sector_peer
8964,TSE,Stock,Frontier Real Estate Investment Corporation,JP3046200006,,0,,no_sector_peer
8972,TSE,Stock,KDX Realty Investment Corporation,JP3046270009,,0,,no_sector_peer
8976,TSE,Stock,Daiwa Office Investment Corporation,JP3046310003,,0,,no_sector_peer
8984,TSE,Stock,Daiwa House REIT Investment Corporation,JP3046390005,,0,,no_sector_peer
8985,TSE,Stock,Japan Hotel REIT Investment Corporation,JP3046400002,,0,,no_sector_peer
8986,TSE,Stock,Daiwa Securities Living Investment Corporation,JP3046410001,,0,,no_sector_peer
8A1,SGX,Stock,Heptamax,SGXE87077033,,0,,no_sector_peer
8AZ,SGX,Stock,Aztech Gbl,SGXE54866863,,0,,no_sector_peer
8K7,SGX,Stock,UGHealthcare,SGXE48766716,,0,,no_sector_peer
8YY,SGX,Stock,EFH Ltd,SGXE89830751,,0,,no_sector_peer
8YZ,SGX,Stock,YZJ Maritime,SGXE35825913,,0,,no_sector_peer
9285,TSE,Stock,Tokyo Infrastructure Energy Investment Corporation,JP3048780005,,0,,no_sector_peer
9286,TSE,Stock,Enex Infrastructure Investment Corporation,JP3048820009,,0,,no_sector_peer
92IP,LSE,Stock,MARSTON'S PLC 6% CUM PRF(PTG)STK #1,GB0009772459,,0,,no_sector_peer
9510,TADAWUL,Stock,NBM,SA14I0DKKJ17,,0,,no_sector_peer
9515,TADAWUL,Stock,FESH FASH,SA15A054KLH2,,0,,no_sector_peer
9516,TADAWUL,Stock,NGDC,SA15AG54KM12,,0,,no_sector_peer
9521,TADAWUL,Stock,INMAR,SA15D07KKOH6,,0,,no_sector_peer
9523,TADAWUL,Stock,GROUP FIVE,SA15DGHKKPH8,,0,,no_sector_peer
9524,TADAWUL,Stock,AICTEC,SA15E1N4KQ13,,0,,no_sector_peer
9527,TADAWUL,Stock,AME,SA15GGP4KRH1,,0,,no_sector_peer
9530,TADAWUL,Stock,TIBBIYAH,SA15H194KT19,,0,,no_sector_peer
9538,TADAWUL,Stock,NASEEJ TECH,SA15IH34L116,,0,,no_sector_peer
9540,TADAWUL,Stock,TADWEEER,SA15IH0KL210,,0,,no_sector_peer
9542,TADAWUL,Stock,KEIR,SA15J0H4L312,,0,,no_sector_peer
9545,TADAWUL,Stock,ALDAWLIAH,SA15K0H4L4H6,,0,,no_sector_peer
9547,TADAWUL,Stock,RAWASI,SA15JGK4L5H6,,0,,no_sector_peer
9548,TADAWUL,Stock,APICO,SA15KGDKL611,,0,,no_sector_peer
9549,TADAWUL,Stock,ALBABTAIN FOOD,SA15L16KL6H8,,0,,no_sector_peer
9550,TADAWUL,Stock,SURE,SA15L134L718,,0,,no_sector_peer
9559,TADAWUL,Stock,BALADY,SA15OHDKLBH0,,0,,no_sector_peer
9567,TADAWUL,Stock,GHIDA ALSULTAN,SA15PHA4LFH9,,0,,no_sector_peer
9569,TADAWUL,Stock,ALMUNEEF,SA15QH34LGH2,,0,,no_sector_peer
9572,TADAWUL,Stock,ALRAZI,SA15R0E4LI18,,0,,no_sector_peer
9574,TADAWUL,Stock,PRO MEDEX,SA15RH24LJ13,,0,,no_sector_peer
9577,TADAWUL,Stock,DAR ALMARKABAH,SA15S0K4LKH5,,0,,no_sector_peer
9578,TADAWUL,Stock,ATLAS ELEVATORS,SA15SGBKLL10,,0,,no_sector_peer
9579,TADAWUL,Stock,IOUD,SA15SGOKLLH9,,0,,no_sector_peer
9580,TADAWUL,Stock,ALRASHID INDUSTRIAL,SA15S0CKLM18,,0,,no_sector_peer
9584,TADAWUL,Stock,RIYAL,SA15SGL4LO12,,0,,no_sector_peer
9585,TADAWUL,Stock,MULKIA,SA15T0J4LOH8,,0,,no_sector_peer
9586,TADAWUL,Stock,OSOOL AND BAKHEET,SA15T0MKLP11,,0,,no_sector_peer
9587,TADAWUL,Stock,LANA,SA15TGFKLPH6,,0,,no_sector_peer
9589,TADAWUL,Stock,FAD,SA15THA4LQH2,,0,,no_sector_peer
9590,TADAWUL,Stock,ARMAH,SA15TGE4LR12,,0,,no_sector_peer
9591,TADAWUL,Stock,VIEW,SA15TH34LRH3,,0,,no_sector_peer
9594,TADAWUL,Stock,ALMODAWAT,SA161054LT11,,0,,no_sector_peer
9595,TADAWUL,Stock,WSM,SA160GOKLTH1,,0,,no_sector_peer
9596,TADAWUL,Stock,QUARA,SA16107KLU11,,0,,no_sector_peer
9597,TADAWUL,Stock,LEAF,SA1630P4LUH2,,0,,no_sector_peer
9599,TADAWUL,Stock,TAQAT,SA161G94LVH0,,0,,no_sector_peer
9604,TADAWUL,Stock,MIRAL,SA162HI4M217,,0,,no_sector_peer
9606,TADAWUL,Stock,THARWAH,SA16402KM313,,0,,no_sector_peer
9607,TADAWUL,Stock,ASG,SA1640OKM4H8,,0,,no_sector_peer
9608,TADAWUL,Stock,ALASHGHAL ALMOYSRA,SA163GP4M416,,0,,no_sector_peer
9611,TADAWUL,Stock,UFG,SA164G54M5H6,,0,,no_sector_peer
9613,TADAWUL,Stock,SHALFA,SA1650UKM6H2,,0,,no_sector_peer
9614,TADAWUL,Stock,PURITY,SA165044M714,,0,,no_sector_peer
9618,TADAWUL,Stock,ALFAKHERA,SA165G34M915,,0,,no_sector_peer
9623,TADAWUL,Stock,ALBATTAL FACTORY,SA1660VKMBH8,,0,,no_sector_peer
9626,TADAWUL,Stock,SMILE CARE,SA168G24MD19,,0,,no_sector_peer
9630,TADAWUL,Stock,RATIO,SA169054MF19,,0,,no_sector_peer
9631,TADAWUL,Stock,HKC,SA1690Q4MFH7,,0,,no_sector_peer
9634,TADAWUL,Stock,ADEER,SA16A1AKMH11,,0,,no_sector_peer
9637,TADAWUL,Stock,AXELERATED SOLUTIONS,SA16AGDKMIH2,,0,,no_sector_peer
9641,TADAWUL,Stock,HAWYIA,SA16AG6KMKH9,,0,,no_sector_peer
9642,TADAWUL,Stock,TIME,SA16B184ML18,,0,,no_sector_peer
9645,TADAWUL,Stock,SIGN WORLD,SA16C064MMH2,,0,,no_sector_peer
9653,TADAWUL,Stock,KDL,SA16DGBKMQH3,,0,,no_sector_peer
9938,TWSE,Stock,台灣百和工業股份有限公司,TW0009938001,,0,,no_sector_peer
9G2,SGX,Stock,SAM Holdings,SGXE79544776,,0,,no_sector_peer
9QX,SGX,Stock,B Wilshire Ltd,SGXE28550544,,0,,no_sector_peer
9VW,SGX,Stock,Spackman Entmt,SGXE13591867,,0,,no_sector_peer
A33,SGX,Stock,Southern Arch,SG1I69883698,,0,,no_sector_peer
A3CMGN,XETRA,Stock,HGEARS AG,DE000A3CMGN3,,0,,no_sector_peer
A4Y0,XETRA,Stock,ACCENTRO REAL ESTATE AG  O.N.,DE000A40ZVK3,,0,,no_sector_peer
A7RU,SGX,Stock,Kep Infra Tr,SG1U48933923,,0,,no_sector_peer
AAA.P,TSXV,Stock,First Tidal Acquisition Corp.,CA33719F1099,,0,,no_sector_peer
AAAJ.P,TSXV,Stock,AAJ Capital 3 Corp.,CA00036L1013,,0,,no_sector_peer
AADS,GSE,Stock,ANGLOGOLD ASHANTI GHANIAN DEPOSITORY SHARES,GH0000000615,,0,,no_sector_peer
AAF.P0000,CSE_LK,Stock,ASIA ASSET FINANCE PLC,LK0406P00000,,0,,no_sector_peer
AAXT,OTC,Stock,Aamaxan Transport Group Inc,US00252R3030,,0,,no_sector_peer
AAYAN,BK,Stock,Aayan Leasing and Investment,KW0EQ0200786,,0,,no_sector_peer
AAYANRE,BK,Stock,Aayan Real Estate Co KSCP,KW0EQ0401731,,0,,no_sector_peer
ABAN.N0000,CSE_LK,Stock,ABANS ELECTRICALS PLC,LK0001N00004,,0,,no_sector_peer
ABAR,BK,Stock,"Burgan Company for Well Drilling, Trading and Maintenance",KW0EQ0601959,,0,,no_sector_peer
ABAS,STO,Stock,ABAS Protect AB,SE0018588659,,0,,no_sector_peer
ABCTRANS,NGX,Stock,ABC TRANSPORT PLC,NGABCTRANS01,,0,,no_sector_peer
ABRAAJ,BHB,Stock,Al Abraaj Restaurants Group B.S.C,BH0001800802,,0,,no_sector_peer
ABSL-B,STO,Stock,Absolicon Solar Collector AB Series B,SE0018396947,,0,,no_sector_peer
ACADEMY,NGX,Stock,ACADEMY PRESS PLC,NGACADEMY008,,0,,no_sector_peer
ACAP.P,TSXV,Stock,Atlas One Capital Corporation,CA04941B1094,,0,,no_sector_peer
ACC-EQO,BSE_BW,Stock,AFRICAN BANKING CORPORATION OF BOTSWANA LIMITED,BW0000002161,,0,,no_sector_peer
ACDXF,OTC,Stock,American Copper Development Corporation,CA02527W2085,,0,,no_sector_peer
ACED,OSL,Stock,ACE DIGITAL,NO0013531616,,0,,no_sector_peer
ACEHF,OTC,Stock,PT Aspirasi Hidup Indonesia Tbk,ID1000125503,,0,,no_sector_peer
ACEN,PSE,Stock,AC Energy Philippines Inc,PHY1001H1024,,0,,no_sector_peer
ACICO,BK,Stock,Acico Industries,KW0EQ0500953,,0,,no_sector_peer
ACL,TSXV,Stock,A.C.L. Construction Ltd.,AU0000148496,,0,,no_sector_peer
ACLLY,OTC,Stock,Accelleron Industries AG,US00449R1095,,0,,no_sector_peer
ACMDY,OTC,Stock,Atlas Consolidated Mining and Development Corporation,US0492494028,,0,,no_sector_peer
ACMIF,OTC,Stock,Allied Critical Metals Corp.,CA0191151046,,0,,no_sector_peer
ACMNF,OTC,Stock,Arc Minerals Ltd.,VGG045791016,,0,,no_sector_peer
ACRM,LSE,Stock,Acuity RM Group Plc,GB00BR0WHY71,,0,,no_sector_peer
ACXAF,OTC,Stock,ACT Energy Technologies Ltd.,CA0049591021,,0,,no_sector_peer
ADAD.P,TSXV,Stock,Adagio 2 Capital Inc.,CA00534V1067,,0,,no_sector_peer
ADBN,OTC,Stock,Americana Distribution Inc,US0305561047,,0,,no_sector_peer
ADHIRAJ,BSE_IN,Stock,Adhiraj Distributors Ltd,INE067R01015,,0,,no_sector_peer
ADJ.P,TSXV,Stock,AD4 Capital Corp.,CA00687F1062,,0,,no_sector_peer
ADLRF,OTC,Stock,Adrian Resources Ltd,CAC010971017,,0,,no_sector_peer
ADMF3,B3,Stock,CIABRASF CIA BRASILEIRA DE SERVIÇOS FINANCEIROS SA,BRB100ACNOR0,,0,,no_sector_peer
ADMIN,HEL,Stock,Administer Oyj,FI4000513411,,0,,no_sector_peer
ADPL,ZSE,Stock,AD Plastik d.d.,HRADPLRA0006,,0,,no_sector_peer
ADRS,ZSE,Stock,Adris Grupa d.d.,HRADRSRA0007,,0,,no_sector_peer
ADSLF,OTC,Stock,Andean Silver Limited,AU0000343253,,0,,no_sector_peer
AECI,LUSE,Stock,AECI MINING EXPLOSIVES PLC,ZM0000000284,,0,,no_sector_peer
AECX,OTC,Stock,CurrentC Power Corporation,US92855W2017,,0,,no_sector_peer
AEET,LSE,Stock,Aquila Energy Efficiency Trust PLC,GB00BN6JYS78,,0,,no_sector_peer
AEIB,SEM,Stock,AFREXIMBANK,MU0559N00040,,0,,no_sector_peer
AELIS,Euronext,Stock,Aelis Farma SA,FR0014007ZB4,,0,,no_sector_peer
AEMFF,OTC,Stock,AEM Holdings Ltd.,SG1BA1000003,,0,,no_sector_peer
AEYGQ,OTC,Stock,ADDvantage Technologies Group Inc,US0067434052,,0,,no_sector_peer
AFCL,OTC,Stock,Amcor Financial Corporation,US02341G1085,,0,,no_sector_peer
AFDS,ZSE_ZW,Stock,AFRICAN DISTILLERS LIMITED,ZW0009011025,,0,,no_sector_peer
AFFT,OTC,Stock,AmTrust Financial Services Prf 7 50 Exp15Jun2055,US0323598534,,0,,no_sector_peer
AFIIQ,OTC,Stock,Armstrong Flooring Inc,US04238R1068,,0,,no_sector_peer
AFMA,CSE_MA,Stock,AFMA ASSUREUR CONSEIL,MA0000012296,,0,,no_sector_peer
AFRIC-INDU,CSE_MA,Stock,AFRIC INDUSTRIES SA,MA0000012114,,0,,no_sector_peer
AFRIPRISE,DSE_TZ,Stock,AFRIPRISE INVESTMENT PLC,TZ1996103010,,0,,no_sector_peer
AFRIQUIA-G,CSE_MA,Stock,AFRIQUIA GAZ,MA0000010951,,0,,no_sector_peer
AFROMEDIA,NGX,Stock,AFROMEDIA PLC,NGAFROMEDIA7,,0,,no_sector_peer
AFRP,SEM,Stock,AFRICURE PHARMACUETICALS LTD,MU0713N00001,,0,,no_sector_peer
AFRY,STO,Stock,Afry AB,SE0005999836,,0,,no_sector_peer
AFS.N0000,CSE_LK,Stock,ALPHA FIRE SERVICES PLC,LK0486N00007,,0,,no_sector_peer
AGBK,NYSE,Stock,AGI Inc,KYG0118C1050,,0,,no_sector_peer
AGET,TSXV,Stock,AGEDB Technology Ltd.,CA00844N2086,,0,,no_sector_peer
AGILQ,OTC,Stock,"AgileThought, Inc.",US00857F1003,,0,,no_sector_peer
AGMA,CSE_MA,Stock,AGMA LAHLOU-TAZI,MA0000010944,,0,,no_sector_peer
AGMRF,OTC,Stock,Silver Mountain Resources Inc.,CA8280425072,,0,,no_sector_peer
AGNY,OTC,Stock,Agavenny Corporation,US0084251000,,0,,no_sector_peer
AGPL.N0000,CSE_LK,Stock,Agarapatana Plantations PLC,LK0490N00009,,0,,no_sector_peer
AGRTF,OTC,Stock,Applied Graphite Technologies Corporation,CA03820A1093,,0,,no_sector_peer
AGSS,OTC,Stock,Ameriguard Security Services Inc.,US42225M2017,,0,,no_sector_peer
AGST.X0000,CSE_LK,Stock,AGSTAR PLC,LK0408X00000,,0,,no_sector_peer
AGVI,LSE,Stock,Aberforth Geared Value &,GB00BPJMQ253,,0,,no_sector_peer
AGZI,LSE,Stock,Aberforth Geared Value & Income Trust plc,GB00BPJMQ360,,0,,no_sector_peer
AHELS,OTC,Stock,ARRIVED HOMES LLC,US04272X1422,,0,,no_sector_peer
AHLAS,OTC,Stock,RSE Archive LLC - Membership Interests Series - Honus T206 Honus Wagner Card Fund,US74985A8532,,0,,no_sector_peer
AHPL.N0000,CSE_LK,Stock,ASIAN HOTELS AND PROPERTIES PLC,LK0341N00004,,0,,no_sector_peer
AHSOS,OTC,Stock,ARRIVED HOMES LLC,US04272Y1819,,0,,no_sector_peer
AHUN.N0000,CSE_LK,Stock,AITKEN SPENCE HOTEL HOLDINGS PLC,LK0003N00000,,0,,no_sector_peer
AHZQS,OTC,Stock,ARRIVED HOMES LLC,US04272X3162,,0,,no_sector_peer
AIAD,OTC,Stock,Aiadvertising Inc,US00874R1032,,0,,no_sector_peer
AICOF,OTC,Stock,Generative AI Solutions Corp.,CA37149M2040,,0,,no_sector_peer
AIFORIA,HEL,Stock,Aiforia Technologies Oyj,FI4000507934,,0,,no_sector_peer
AIGFF,OTC,Stock,Genesis AI Corp.,CA3719572008,,0,,no_sector_peer
AIK-B,STO,Stock,AIK Fotboll B,SE0000598278,,0,,no_sector_peer
AIMLF,OTC,Stock,AI/ML Innovations Inc,CA00143Y1034,,0,,no_sector_peer
AIMV,OTC,Stock,AI Maverick Intel Inc.,US09076D1019,,0,,no_sector_peer
AINMF,OTC,Stock,NetraMark Holdings Inc.,CA64119M1059,,0,,no_sector_peer
AINS,BK,Stock,Al Ahleia Insurance Co S.A.K.P.,KW0EQ0300438,,0,,no_sector_peer
AINS.N0000,CSE_LK,Stock,ARPICO INSURANCE PLC,LK0434N00007,,0,,no_sector_peer
AIRDF,OTC,Stock,Rocket Doctor AI Inc.,CA7729241066,,0,,no_sector_peer
AIRJW,NASDAQ,Stock,Montana Technologies Corporation,US6121601198,,0,,no_sector_peer
AIRTEL,MSE_MW,Stock,AIRTEL MALAWI PLC,MWAIRT001156,,0,,no_sector_peer
AIRTELUGAN,USE_UG,Stock,AIRTEL UGANDA LIMITED,UG0000001582,,0,,no_sector_peer
AITG,EGX,Stock,Assiut Islamic Trading,EGS50091C015,,0,,no_sector_peer
AITTF,OTC,Stock,Trenchant Technologies Capital Corp.,CA8949431099,,0,,no_sector_peer
AIUG,OTC,Stock,"AI Unlimited Group, Inc.",US5273511007,,0,,no_sector_peer
AIVCB,EGX,Stock,Al Arafa Investment And Consulting in EGP,EGS672I1C032,,0,,no_sector_peer
AIX,OSL,Stock,AYFIE INTERNATIONA,NO0012861683,,0,,no_sector_peer
AJYG,OTC,Stock,AJ1G Inc,US37891L3050,,0,,no_sector_peer
AKDITAL,CSE_MA,Stock,AKDITAL,MA0000012585,,0,,no_sector_peer
AKKO,BSE_HU,Stock,AKKO Invest Nyrt,HU0000170824,,0,,no_sector_peer
AKOBO,OSL,Stock,AKOBO MINERALS,SE0015193412,,0,,no_sector_peer
AL2SI,Euronext,Stock,2CRSI S.A.,FR0013341781,,0,,no_sector_peer
ALAFY,Euronext,Stock,Afyren SAS,FR0014005AC9,,0,,no_sector_peer
ALAGO,Euronext,Stock,E-Pango SA,FR0014004339,,0,,no_sector_peer
ALAIR,Euronext,Stock,Groupe Airwell Société anonyme,FR0014003V77,,0,,no_sector_peer
ALAMA,Euronext,Stock,AMA Corp PLC,GB00BNKGZC51,,0,,no_sector_peer
ALAQARIA,BK,Stock,Kuwait Real Estate Holding,KW0EQ0401756,,0,,no_sector_peer
ALATI,Euronext,Stock,Actia Group,FR0000076655,,0,,no_sector_peer
ALAUD,Euronext,Stock,Audacia SAS,FR00140059B5,,0,,no_sector_peer
ALBH,LSE,Stock,ALUMINIUM BAHRAIN B.S.C. GDR (EACH REPR 1/5 ORD) (REG S),US0222082010,,0,,no_sector_peer
ALBIZ,Euronext,Stock,Obiz Concept SAS,FR0014003711,,0,,no_sector_peer
ALBOA,Euronext,Stock,Boa Concept SA,FR0011365907,,0,,no_sector_peer
ALBON,Euronext,Stock,Compagnie Lebon S.A.,FR0000121295,,0,,no_sector_peer
ALBOU,Euronext,Stock,Bourrelier Group SA,FR0000054421,,0,,no_sector_peer
ALBPK,Euronext,Stock,Broadpeak SA,FR001400AJZ7,,0,,no_sector_peer
ALBT.P,TSXV,Stock,Albatros Acquisition Corporation Inc.,CA01260K1084,,0,,no_sector_peer
ALCAB,Euronext,Stock,Cabasse S.A.,FR001400DIY6,,0,,no_sector_peer
ALCBI,Euronext,Stock,CBI,FR0014007LW0,,0,,no_sector_peer
ALCIS,Euronext,Stock,Catering International & Services S.A.,FR0000064446,,0,,no_sector_peer
ALCWE,Euronext,Stock,Charwood Energy SA,FR001400AJ60,,0,,no_sector_peer
ALDD.P,TSXV,Stock,ALDD Ventures Corp.,CA00160Y1016,,0,,no_sector_peer
ALDEERA,BK,Stock,Al Deera Holding,KW0EQ0201891,,0,,no_sector_peer
ALDUX,Euronext,Stock,ADUX,FR0012821890,,0,,no_sector_peer
ALEEF,OTC,Stock,Lighthouse Gold Inc.,CA5319611003,,0,,no_sector_peer
ALEMS,Euronext,Stock,EUROPEAN MEDICAL SOLUTIONS,BE0974497290,,0,,no_sector_peer
ALENO,Euronext,Stock,Enogia SAS,FR0014004974,,0,,no_sector_peer
ALERO,Euronext,Stock,EUROLAND CORPORATE,FR0010157115,,0,,no_sector_peer
ALESE,Euronext,Stock,Entech SE SAS,FR0014004362,,0,,no_sector_peer
ALEXP,Euronext,Stock,One Experience Société anonyme,FR0013266772,,0,,no_sector_peer
ALFA-UN,TSXV,Stock,Margaux Real Estate Investment Trust,CA56660A2092,,0,,no_sector_peer
ALFIQ,OTC,Stock,Alfi Inc.,US00161P1093,,0,,no_sector_peer
ALFLO,Euronext,Stock,Florentaise SA,FR001400GO75,,0,,no_sector_peer
ALFTAQA,BK,Stock,Action Energy Company K.S.C.C,KW0EQ0610166,,0,,no_sector_peer
ALFUM,Euronext,Stock,Fill Up Media SA,FR001400AEM6,,0,,no_sector_peer
ALGRO,Euronext,Stock,Grolleau SAS,FR0014005ZM5,,0,,no_sector_peer
ALHAF,Euronext,Stock,Haffner Energy SA,FR0014007ND6,,0,,no_sector_peer
ALHG,Euronext,Stock,Louis HachEtte Group SA,FR001400TL40,,0,,no_sector_peer
ALHOP,Euronext,Stock,Hopscotch Groupe S.A.,FR0000065278,,0,,no_sector_peer
ALHP.N0000,CSE_LK,Stock,ANILANA HOTELS AND PROPERTIES PLC,LK0422N00002,,0,,no_sector_peer
ALHPI,Euronext,Stock,Hopium SA,FR0014010QE1,,0,,no_sector_peer
ALHUN,Euronext,Stock,Hunyvers SA,FR0014007LQ2,,0,,no_sector_peer
ALICA,Euronext,Stock,Icape Holding,FR001400A3Q3,,0,,no_sector_peer
ALICORC1,BVL,Stock,Alicorp S.A.A.,PEP214001005,,0,,no_sector_peer
ALIKO,Euronext,Stock,Ikonisys SA,FR00140048X2,,0,,no_sector_peer
ALIMTIAZ,BK,Stock,Al Imtiaz Investment Group,KW0EQ0202832,,0,,no_sector_peer
ALISA,HEL,Stock,Alisa Pankki Oyj,FI4000170915,,0,,no_sector_peer
ALISP,Euronext,Stock,ISPD Network S.A.,ES0109429037,,0,,no_sector_peer
ALK-B,CPH,Stock,ALK-Abelló A/S,DK0061802139,,0,,no_sector_peer
ALKLA,Euronext,Stock,Klarsen SA,FR0011038348,,0,,no_sector_peer
ALKLH,Euronext,Stock,KLEA HOLDING,FR0013481835,,0,,no_sector_peer
ALKOUT,BK,Stock,Al Kout Industrial Projects,KW0EQ0501001,,0,,no_sector_peer
ALLDY,PSE,Stock,AllDay Marts Inc,PHY0040W1046,,0,,no_sector_peer
ALLHC,PSE,Stock,AyalaLand Logistics Holdings Corp,PHY0490Q1023,,0,,no_sector_peer
ALLI.N0000,CSE_LK,Stock,ALLIANCE FINANCE COMPANY PLC,LK0005N00005,,0,,no_sector_peer
ALLIANCES,CSE_MA,Stock,ALLIANCES DEVELOPPEMENT IMMOBILIER,MA0000011819,,0,,no_sector_peer
ALLIGO-B,STO,Stock,Alligo AB Series B,SE0009922305,,0,,no_sector_peer
ALLPL,Euronext,Stock,Lepermislibre Sa,FR001400F2Z1,,0,,no_sector_peer
ALMANAR,BK,Stock,AL-MANAR FINANCING AND LEASING CO KSCP,KW0EQ0208839,,0,,no_sector_peer
ALMCE,Euronext,Stock,Mon Courtier Energie Groupe SA,FR001400H3A0,,0,,no_sector_peer
ALMEX,Euronext,Stock,MEXEDIA,IT0005450819,,0,,no_sector_peer
ALMIN,Euronext,Stock,MINT Société anonyme,FR0004172450,,0,,no_sector_peer
ALNFL,Euronext,Stock,NFL Biosciences SAS,FR0014003XT0,,0,,no_sector_peer
ALNMG,Euronext,Stock,Netmedia Group S.A.,FR001400RF99,,0,,no_sector_peer
ALNMR,Euronext,Stock,NamR SA,FR0014003J32,,0,,no_sector_peer
ALNN6,Euronext,Stock,ENENSYS Technologies SA,FR0013330792,,0,,no_sector_peer
ALODC,Euronext,Stock,Omer-Decugis & Cie,FR0014003T71,,0,,no_sector_peer
ALODY,Euronext,Stock,Odyssee Technologies SA,FR001400U4P9,,0,,no_sector_peer
ALOKW,Euronext,Stock,Groupe OKwind,FR0013439627,,0,,no_sector_peer
ALOLA,BK,Stock,First Investment,KW0EQ0203012,,0,,no_sector_peer
ALOPM,Euronext,Stock,Oncodesign Precision Medicine,FR001400CM63,,0,,no_sector_peer
ALORA,Euronext,Stock,Altheora SA,FR0000061244,,0,,no_sector_peer
ALPAS,Euronext,Stock,Pet Service Holding N.V.,FR0000038465,,0,,no_sector_peer
ALPC,OTC,Stock,Alpha Investment Inc,US02075V1070,,0,,no_sector_peer
ALPCOT-B,STO,Stock,Alpcot Holding AB Series B,SE0016845655,,0,,no_sector_peer
ALPET,Euronext,Stock,PET SERVICE,NL0015001HZ9,,0,,no_sector_peer
ALPUL,Euronext,Stock,Pullup Entertainment Société anonyme,FR0012419307,,0,,no_sector_peer
ALRFG,Euronext,Stock,Racing Force S.p.A.,IT0005466963,,0,,no_sector_peer
ALRGR,Euronext,Stock,Rougier S.A.,FR0000037640,,0,,no_sector_peer
ALRIS,Euronext,Stock,Rising Stone S.A.,FR00140164Q1,,0,,no_sector_peer
ALSAFAT,BK,Stock,AL-SAFAT INVESTMENT CO. K.S.C.C,KW0EQ0201933,,0,,no_sector_peer
ALSEC,Euronext,Stock,SODITECH,FR0000078321,,0,,no_sector_peer
ALSEM,Euronext,Stock,Semco Technologies Sas,FR0014010H01,,0,,no_sector_peer
ALSMA,Euronext,Stock,SMAIO SA,FR0014005I80,,0,,no_sector_peer
ALSMB,Euronext,Stock,SAMBA DIGITAL,PTDGL0AM0003,,0,,no_sector_peer
ALSPT,Euronext,Stock,Spartoo SAS,FR00140043Y1,,0,,no_sector_peer
ALSRS,Euronext,Stock,Sirius Media,FR0010812230,,0,,no_sector_peer
ALSTI,Euronext,Stock,STIF Société anonyme,FR001400MDW2,,0,,no_sector_peer
ALSYDB,CPH,Stock,AL Sydbank A/S,DK0010311471,,0,,no_sector_peer
ALTAI,Euronext,Stock,LIGHTON,FR0013230950,,0,,no_sector_peer
ALTAO,Euronext,Stock,ATON,FR0004153930,,0,,no_sector_peer
ALTEO,BSE_HU,Stock,ALTEO Energiaszolgaltato Nyrt.,HU0000155726,,0,,no_sector_peer
